
0.00028, 0.00000, -0.00314, -0.00991, 0.00000, 0.00000, 0.00000, 0.00000, -0.00000, -0.00314, -0.00991, -0.00002, -0.00099, -0.00001
0.00696, 0.00000, -0.00314, -0.00982, 0.00000, 0.00000, 0.01319, 8.61609, 0.00005, -0.00307, -0.00988, 0.02628, 0.03997, 0.00956
0.01363, 0.00000, -0.00314, -0.00973, 0.00000, 0.00000, 0.01319, 7.09452, 0.00014, -0.00293, -0.00979, 0.04358, 0.06688, 0.01701
0.02030, 0.00000, -0.00314, -0.00965, 0.00000, 0.00000, 0.01319, 5.92083, 0.00023, -0.00279, -0.00968, 0.05449, 0.08371, 0.02226
0.02697, 0.00000, -0.00314, -0.00947, 0.00000, 0.00000, 0.02638, 5.13891, 0.00031, -0.00267, -0.00953, 0.06177, 0.09475, 0.02706
0.03365, 0.00000, 0.00000, -0.00921, 0.00000, 0.47101, 0.03957, 4.51867, 0.00038, -0.00136, -0.00933, 0.06660, 0.13327, 0.03205
0.04032, 0.00000, 0.00000, -0.00930, 0.00000, 0.00000, -0.01319, -9.10772, 0.00040, -0.00050, -0.00922, 0.02833, 0.08749, 0.02027
0.04699, 0.00314, 0.00000, -0.00921, 0.47101, 0.00000, 0.01319, -13.63107, 0.00146, -0.00012, -0.00916, 0.00676, 0.01581, 0.00496
0.05366, 0.00314, 0.00000, -0.00903, 0.00000, 0.00000, 0.02638, 2.88842, 0.00211, -0.00001, -0.00910, 0.02969, 0.02991, 0.00851
0.06033, 0.00314, 0.00000, -0.00886, 0.00000, 0.00000, 0.02638, 10.71147, 0.00260, 0.00013, -0.00898, 0.07006, 0.08127, 0.02055
0.06701, 0.00314, 0.00314, -0.00859, 0.00000, 0.47101, 0.03957, 13.50570, 0.00306, 0.00153, -0.00877, 0.11204, 0.16663, 0.03559
0.07368, 0.00314, 0.00314, -0.00850, 0.00000, 0.00000, 0.01319, 2.59728, 0.00344, 0.00264, -0.00855, 0.11256, 0.17940, 0.03750
0.08035, 0.00314, 0.00314, -0.00833, 0.00000, 0.00000, 0.03957, -3.04235, 0.00367, 0.00336, -0.00835, 0.09223, 0.15441, 0.03325
