
42.01310, 0.00314, -0.00314, 0.00170, 0.00000, 0.00000, 0.00000
42.01978, 0.00314, -0.00314, 0.00197, 0.00000, 0.00000, 0.03957
42.02645, 0.00628, -0.00314, 0.00214, 0.47101, 0.00000, 0.02638
42.03312, 0.00628, -0.00314, 0.00258, 0.00000, 0.00000, 0.06594
42.03979, 0.00628, 0.00000, 0.00311, 0.00000, 0.47101, 0.07913
42.04646, 0.00942, 0.00314, 0.00381, 0.47094, 0.47101, 0.10551
42.05313, 0.01257, 0.00628, 0.00460, 0.47101, 0.47101, 0.11870
42.05981, 0.01571, 0.00942, 0.00557, 0.47101, 0.47094, 0.14508
42.06648, 0.01885, 0.01571, 0.00663, 0.47101, 0.94202, 0.15827
42.07315, 0.02199, 0.02199, 0.00786, 0.47101, 0.94202, 0.18464
42.07982, 0.02513, 0.02827, 0.00918, 0.47101, 0.94202, 0.19783
42.08649, 0.03142, 0.03770, 0.01050, 0.94199, 1.41300, 0.19783
42.09317, 0.03456, 0.04398, 0.01173, 0.47101, 0.94202, 0.18464
42.09984, 0.04084, 0.05027, 0.01252, 0.94202, 0.94195, 0.11870
42.10651, 0.04398, 0.05655, 0.01358, 0.47101, 0.94202, 0.15827
42.11319, 0.04712, 0.06283, 0.01437, 0.47101, 0.94202, 0.11870
42.11986, 0.05027, 0.06911, 0.01507, 0.47094, 0.94202, 0.10551
42.12653, 0.05341, 0.07226, 0.01569, 0.47108, 0.47101, 0.09232
42.13320, 0.05341, 0.07540, 0.01613, 0.00000, 0.47097, 0.06594
42.13987, 0.05341, 0.07854, 0.01639, 0.00000, 0.47101, 0.03957
42.14655, 0.05655, 0.07854, 0.01657, 0.47094, 0.00000, 0.02638
42.15322, 0.05655, 0.07854, 0.01648, 0.00000, 0.00000, -0.01319
42.15989, 0.05655, 0.07854, 0.01622, 0.00000, 0.00000, -0.03957
42.16656, 0.05341, 0.07854, 0.01578, -0.47094, 0.00000, -0.06594
42.17323, 0.05341, 0.07854, 0.01525, 0.00000, 0.00000, -0.07913
42.17990, 0.05341, 0.07540, 0.01446, 0.00000, -0.47101, -0.10551
42.18658, 0.05027, 0.07226, 0.01349, -0.47108, -0.47097, -0.14508
42.19325, 0.04712, 0.06911, 0.01235, -0.47094, -0.47101, -0.17145
