46.32961, 0.00628, 0.00628, -0.00349, -0.47094, -0.94195, -0.23740, -18.20729, 0.00399, 0.00953, -0.00266, 0.68561, -0.97640, -0.25026 
46.33628, 0.00314, 0.00000, -0.00490, -0.47101, -0.94202, -0.21102, -8.58176, 0.00085, 0.00338, -0.00404, 0.68800, -1.01456, -0.25831 
46.34295, -0.00314, -0.00628, -0.00613, -0.94202, -0.94202, -0.18464, 8.14934, -0.00563, -0.00305, -0.00530, 0.74736, -0.96860, -0.24822 
46.34962, -0.00628, -0.01257, -0.00771, -0.47101, -0.94202, -0.23740, 3.64879, -0.00902, -0.00940, -0.00689, 0.82418, -0.95037, -0.24474 
46.35630, -0.00942, -0.01885, -0.00886, -0.47101, -0.94199, -0.17146, 17.59764, -0.01246, -0.01596, -0.00811, 0.91303, -0.86398, -0.22506 
46.36297, -0.01257, -0.02199, -0.01000, -0.47101, -0.47101, -0.17145, 26.68571, -0.01604, -0.01959, -0.00934, 1.04376, -0.71641, -0.19669 
46.36964, -0.01571, -0.02513, -0.01088, -0.47097, -0.47101, -0.13189, 26.68571, -0.01958, -0.02319, -0.01032, 1.16442, -0.57701, -0.16801 
46.37631, -0.01885, -0.02827, -0.01185, -0.47101, -0.47101, -0.14508, 16.44995, -0.02318, -0.02659, -0.01134, 1.30124, -0.49888, -0.15143 
46.38298, -0.02199, -0.03142, -0.01255, -0.47101, -0.47094, -0.10551, 21.55912, -0.02675, -0.03007, -0.01212, 1.42987, -0.39917, -0.12881 
46.38966, -0.02199, -0.03456, -0.01334, 0.00000, -0.47108, -0.13189, 14.81541, -0.02720, -0.03341, -0.01296, 1.56496, -0.34030, -0.11432 
46.39633, -0.02199, -0.03456, -0.01387, 0.00000, 0.00000, -0.06594, 26.68571, -0.02761, -0.03387, -0.01358, 1.69025, -0.20226, -0.08659 
46.40300, -0.02199, -0.03456, -0.01431, 0.00000, 0.00000, -0.06594, 26.68571, -0.02818, -0.03430, -0.01411, 1.86134, -0.07270, -0.05969 
46.40967, -0.02513, -0.03456, -0.01449, -0.47101, 0.00000, -0.02638, 25.99787, -0.03187, -0.03470, -0.01438, 2.02649, 0.04708, -0.03325 
46.41634, -0.02199, -0.03456, -0.01484, 0.47101, 0.00000, -0.05276, 9.71031, -0.02915, -0.03480, -0.01476, 2.15193, 0.07824, -0.02497 
46.42302, -0.02199, -0.03142, -0.01466, 0.00000, 0.47108, 0.02638, 21.74047, -0.02951, -0.03204, -0.01465, 2.25833, 0.19138, -0.00232 
46.42969, -0.02199, -0.03142, -0.01484, 0.00000, 0.00000, -0.02638, 2.55576, -0.02996, -0.03200, -0.01483, 2.39260, 0.17855, -0.00215 
46.43636, -0.02199, -0.02827, -0.01475, 0.00000, 0.47094, 0.01319, 0.00791, -0.03010, -0.02884, -0.01474, 2.43449, 0.17735, -0.00304 
46.44303, -0.02199, -0.02827, -0.01501, 0.00000, 0.00000, -0.03957, -13.72093, -0.03032, -0.02853, -0.01494, 2.50141, 0.08371, -0.02009 
46.44970, -0.01885, -0.02827, -0.01510, 0.47101, 0.00000, -0.01319, -13.38386, -0.02716, -0.02825, -0.01498, 2.49623, -0.00091, -0.03507 
46.45638, -0.01885, -0.02513, -0.01475, 0.00000, 0.47101, 0.05276, 10.99188, -0.02734, -0.02532, -0.01467, 2.54922, 0.06240, -0.02337 
46.46305, -0.01885, -0.02513, -0.01510, 0.00000, 0.00000, -0.05276, -5.72972, -0.02753, -0.02517, -0.01499, 2.60722, 0.01727, -0.03155 
46.46972, -0.01885, -0.02513, -0.01528, 0.00000, 0.00000, -0.02638, -10.37867, -0.02765, -0.02495, -0.01513, 2.64376, -0.05042, -0.04432 
46.47639, -0.01885, -0.02513, -0.01537, 0.00000, 0.00000, -0.01319, -12.85934, -0.02760, -0.02470, -0.01517, 2.62795, -0.12566, -0.05864 
46.48306, -0.02199, -0.02513, -0.01545, -0.47101, 0.00000, -0.01319, -2.23590, -0.03089, -0.02463, -0.01524, 2.67255, -0.14577, -0.06239 
46.48973, -0.02199, -0.02827, -0.01624, 0.00000, -0.47101, -0.11870, -26.68571, -0.03084, -0.02723, -0.01593, 2.65817, -0.30874, -0.09315 
46.49641, -0.02199, -0.02827, -0.01633, 0.00000, 0.00000, -0.01319, -14.69227, -0.03063, -0.02698, -0.01597, 2.59404, -0.38194, -0.10857 
46.50308, -0.02513, -0.03142, -0.01686, -0.47101, -0.47094, -0.07913, -11.01953, -0.03375, -0.02989, -0.01645, 2.58820, -0.45523, -0.12151 
46.50975, -0.02513, -0.03456, -0.01739, 0.00000, -0.47108, -0.07913, -5.76902, -0.03375, -0.03288, -0.01696, 2.59061, -0.49954, -0.12881 
46.51642, -0.02827, -0.03456, -0.01756, -0.47101, 0.00000, -0.02638, 13.34508, -0.03697, -0.03313, -0.01718, 2.61238, -0.42371, -0.11474 
46.52309, -0.02827, -0.03770, -0.01862, 0.00000, -0.47094, -0.15827, -13.51851, -0.03701, -0.03598, -0.01818, 2.62495, -0.51091, -0.13208 
46.52977, -0.03142, -0.04084, -0.01880, -0.47094, -0.47108, -0.02638, 2.13724, -0.04010, -0.03911, -0.01837, 2.60776, -0.51378, -0.12993 
46.53644, -0.03456, -0.04398, -0.01924, -0.47108, -0.47094, -0.06594, 0.98729, -0.04324, -0.04221, -0.01881, 2.60989, -0.52477, -0.13022 
46.54311, -0.03456, -0.04712, -0.01985, 0.00000, -0.47105, -0.09232, -3.86459, -0.04317, -0.04523, -0.01940, 2.58788, -0.55913, -0.13538 
46.54979, -0.03770, -0.04712, -0.02020, -0.47094, 0.00000, -0.05276, 10.35985, -0.04631, -0.04543, -0.01978, 2.58826, -0.50050, -0.12525 
46.55646, -0.03770, -0.05027, -0.02064, 0.00000, -0.47097, -0.06594, 4.99651, -0.04630, -0.04860, -0.02024, 2.58364, -0.49213, -0.12086 
46.56313, -0.04084, -0.05341, -0.02091, -0.47108, -0.47105, -0.03957, 14.12345, -0.04951, -0.05191, -0.02055, 2.60663, -0.44044, -0.10726 
46.56980, -0.04084, -0.05341, -0.02126, 0.00000, 0.00000, -0.05276, 9.92721, -0.04950, -0.05208, -0.02093, 2.60424, -0.39058, -0.09769 
46.57647, -0.04398, -0.05655, -0.02143, -0.47094, -0.47097, -0.02638, 12.17845, -0.05268, -0.05534, -0.02114, 2.61419, -0.35466, -0.08635 
46.58315, -0.04398, -0.05655, -0.02179, 0.00000, 0.00000, -0.05276, -0.07854, -0.05255, -0.05532, -0.02150, 2.57718, -0.36071, -0.08767 
46.58982, -0.04398, -0.05969, -0.02187, 0.00000, -0.47097, -0.01319, 6.45393, -0.05247, -0.05847, -0.02160, 2.55172, -0.35490, -0.08177 
46.59649, -0.04712, -0.05969, -0.02179, -0.47105, 0.00000, 0.01319, 16.72849, -0.05558, -0.05873, -0.02157, 2.54359, -0.27703, -0.06473 
46.60316, -0.04712, -0.05969, -0.02214, 0.00000, 0.00000, -0.05276, 0.95939, -0.05546, -0.05871, -0.02192, 2.50923, -0.28318, -0.06560 
46.60983, -0.04712, -0.05969, -0.02214, 0.00000, 0.00000, 0.00000, 1.27827, -0.05527, -0.05870, -0.02192, 2.44946, -0.28618, -0.06481 
46.61650, -0.04712, -0.06283, -0.02231, 0.00000, -0.47101, -0.02638, -7.03863, -0.05501, -0.06162, -0.02206, 2.37325, -0.35298, -0.07352 
46.62318, -0.04712, -0.06283, -0.02205, 0.00000, 0.00000, 0.03957, 16.30898, -0.05492, -0.06187, -0.02186, 2.34563, -0.27693, -0.05610 
46.62985, -0.05027, -0.06283, -0.02196, -0.47097, 0.00000, 0.01319, 15.65534, -0.05800, -0.06210, -0.02182, 2.32570, -0.20928, -0.04068 
46.63652, -0.05027, -0.06283, -0.02205, 0.00000, 0.00000, -0.01319, -1.82255, -0.05779, -0.06202, -0.02190, 2.26166, -0.23251, -0.04376 
46.64319, -0.05027, -0.06597, -0.02196, 0.00000, -0.47101, 0.01319, -6.29006, -0.05749, -0.06494, -0.02179, 2.17114, -0.29829, -0.05113 
46.64986, -0.05027, -0.06597, -0.02161, 0.00000, 0.00000, 0.05276, 10.81361, -0.05732, -0.06509, -0.02148, 2.12136, -0.25332, -0.03947 
46.65654, -0.05027, -0.06597, -0.02135, 0.00000, 0.00000, 0.03957, 15.14280, -0.05724, -0.06530, -0.02127, 2.09580, -0.18892, -0.02384 
46.66321, -0.05341, -0.06912, -0.02117, -0.47105, -0.47101, 0.02638, 8.99241, -0.06024, -0.06848, -0.02112, 2.05458, -0.18085, -0.01558 
46.66988, -0.05341, -0.06912, -0.02073, 0.00000, 0.00000, 0.06594, 12.70668, -0.06011, -0.06864, -0.02072, 2.01711, -0.13308, -0.00239 
46.67655, -0.05341, -0.06912, -0.02020, 0.00000, 0.00000, 0.07913, 14.70956, -0.06001, -0.06882, -0.02024, 1.98764, -0.07735, 0.01293 
46.68322, -0.05341, -0.06912, -0.01959, 0.00000, 0.00000, 0.09232, 15.38490, -0.05992, -0.06901, -0.01969, 1.96044, -0.02092, 0.02887 
46.68990, -0.05341, -0.06597, -0.01906, 0.00000, 0.47101, 0.07913, 7.13487, -0.05975, -0.06597, -0.01918, 1.90901, 0.01238, 0.03596 
46.69657, -0.05027, -0.06597, -0.01888, 0.47105, 0.00000, 0.02638, -12.84441, -0.05630, -0.06567, -0.01895, 1.81566, -0.07716, 0.02128 
46.70324, -0.05027, -0.06597, -0.01792, 0.00000, 0.00000, 0.14508, 13.58670, -0.05616, -0.06584, -0.01804, 1.77182, -0.02801, 0.03631 
46.70991, -0.05027, -0.06597, -0.01712, 0.00000, 0.00000, 0.11870, 21.71588, -0.05614, -0.06613, -0.01732, 1.76826, 0.05955, 0.05909 
46.71658, -0.05027, -0.06283, -0.01624, 0.00000, 0.47101, 0.13189, 17.24683, -0.05608, -0.06326, -0.01650, 1.74938, 0.14156, 0.07721 
46.72326, -0.05027, -0.06283, -0.01563, 0.00000, 0.00000, 0.09232, -1.00995, -0.05585, -0.06315, -0.01588, 1.68111, 0.10661, 0.07509 
46.72993, -0.04712, -0.05969, -0.01475, 0.47097, 0.47101, 0.13189, -6.56201, -0.05242, -0.05988, -0.01498, 1.59642, 0.06760, 0.06847 
46.73660, -0.04712, -0.05969, -0.01378, 0.00000, 0.00000, 0.14508, -0.89663, -0.05217, -0.05978, -0.01401, 1.51909, 0.03864, 0.06775 
46.74327, -0.04712, -0.05969, -0.01290, 0.00000, 0.00000, 0.13189, 0.97083, -0.05194, -0.05972, -0.01313, 1.45256, 0.02050, 0.06879 
46.74994, -0.04712, -0.05969, -0.01202, 0.00000, 0.00000, 0.13189, 1.67865, -0.05174, -0.05968, -0.01225, 1.39071, 0.00690, 0.07060 
46.75661, -0.04712, -0.05655, -0.01105, 0.00000, 0.47097, 0.14508, 1.85678, -0.05153, -0.05657, -0.01129, 1.32741, 0.01625, 0.07300 
46.76329, -0.04398, -0.05655, -0.01017, 0.47105, 0.00000, 0.13189, -5.92169, -0.04816, -0.05640, -0.01039, 1.25863, -0.03391, 0.06714 
46.76996, -0.04398, -0.05655, -0.00921, 0.00000, 0.00000, 0.14508, 2.39188, -0.04797, -0.05638, -0.00944, 1.20280, -0.03992, 0.07005 
46.77663, -0.04398, -0.05655, -0.00833, 0.00000, 0.00000, 0.13189, 2.10272, -0.04780, -0.05636, -0.00857, 1.15094, -0.04711, 0.07245 
46.78330, -0.04398, -0.05655, -0.00745, 0.00000, 0.00000, 0.13189, 1.88841, -0.04763, -0.05633, -0.00770, 1.09991, -0.05502, 0.07461 
46.78997, -0.04398, -0.05655, -0.00639, 0.00000, 0.00000, 0.15827, 9.86507, -0.04755, -0.05644, -0.00667, 1.07488, -0.02199, 0.08550 
46.79665, -0.04398, -0.05655, -0.00534, 0.00000, 0.00000, 0.15827, 13.56563, -0.04751, -0.05661, -0.00567, 1.06442, 0.02810, 0.10005 
46.80332, -0.04398, -0.05655, -0.00428, 0.00000, 0.00000, 0.17145, 11.47674, -0.04746, -0.05673, -0.00465, 1.04947, 0.06516, 0.11220 
46.80999, -0.04398, -0.05655, -0.00314, 0.00000, 0.00000, 0.15827, 10.35669, -0.04740, -0.05683, -0.00355, 1.03092, 0.09478, 0.12317 
46.81667, -0.04084, -0.05341, -0.00199, 0.47094, 0.47097, 0.17145, 9.61302, -0.04425, -0.05385, -0.00244, 1.02769, 0.14086, 0.13358 
46.82334, -0.04084, -0.05341, -0.00067, 0.00000, 0.00000, 0.19783, 14.12919, -0.04423, -0.05400, -0.00117, 1.02264, 0.18702, 0.14856 
46.83001, -0.04084, -0.05341, 0.00082, 0.00000, 0.00000, 0.22421, 23.61924, -0.04432, -0.05431, 0.00024, 1.04886, 0.27903, 0.17360 
46.83668, -0.03770, -0.05027, 0.00223, 0.47108, 0.47105, 0.21102, 16.04583, -0.04125, -0.05141, 0.00160, 1.06841, 0.34975, 0.19047 
46.84335, -0.03770, -0.04712, 0.00381, 0.00000, 0.47097, 0.23740, 17.04302, -0.04127, -0.04850, 0.00312, 1.07430, 0.42282, 0.20831 
46.85003, -0.03456, -0.04398, 0.00531, 0.47094, 0.47105, 0.22421, 0.76876, -0.03803, -0.04532, 0.00461, 1.04470, 0.41131, 0.20890 
46.85670, -0.03142, -0.04398, 0.00680, 0.47108, 0.00000, 0.23740, 1.09527, -0.03480, -0.04523, 0.00610, 1.01810, 0.38187, 0.20970 
46.86337, -0.03142, -0.04084, 0.00874, 0.00000, 0.47094, 0.27696, 21.09929, -0.03487, -0.04240, 0.00797, 1.03734, 0.47614, 0.23230 
46.87004, -0.02827, -0.03770, 0.01041, 0.47094, 0.47108, 0.25059, 10.41908, -0.03173, -0.03939, 0.00960, 1.04232, 0.51304, 0.24301 
46.87671, -0.02513, -0.03456, 0.01235, 0.47101, 0.47094, 0.29015, 13.54114, -0.02864, -0.03642, 0.01149, 1.05569, 0.56511, 0.25740 
46.88338, -0.02513, -0.03142, 0.01428, 0.00000, 0.47108, 0.29015, 19.03022, -0.02869, -0.03354, 0.01336, 1.07200, 0.64302, 0.27713 
46.89006, -0.02199, -0.02827, 0.01604, 0.47101, 0.47094, 0.26378, 1.13095, -0.02548, -0.03034, 0.01511, 1.04842, 0.62796, 0.27770 
46.89673, -0.01885, -0.02513, 0.01798, 0.47101, 0.47101, 0.29015, 0.75274, -0.02225, -0.02716, 0.01705, 1.02324, 0.61281, 0.27826 
46.90340, -0.01571, -0.02199, 0.02000, 0.47101, 0.47101, 0.30334, 4.69771, -0.01908, -0.02404, 0.01906, 1.01188, 0.61946, 0.28311 
46.91007, -0.01571, -0.01885, 0.02193, 0.00000, 0.47101, 0.30334, 6.88707, -0.01901, -0.02096, 0.02096, 0.99307, 0.63747, 0.28987 
46.91674, -0.01257, -0.01571, 0.02378, 0.47097, 0.47101, 0.26378, -0.48278, -0.01579, -0.01776, 0.02282, 0.96869, 0.61873, 0.28887 
46.92342, -0.00942, -0.01257, 0.02572, 0.47101, 0.47097, 0.29015, 0.63736, -0.01258, -0.01459, 0.02476, 0.94870, 0.60767, 0.28925 
46.93009, -0.00628, -0.00942, 0.02748, 0.47101, 0.47101, 0.26378, -6.58208, -0.00930, -0.01128, 0.02654, 0.90785, 0.56168, 0.28176 
46.93676, -0.00628, -0.00628, 0.02950, 0.00000, 0.47101, 0.30334, 2.42093, -0.00921, -0.00815, 0.02855, 0.87949, 0.56421, 0.28415 
46.94343, -0.00314, -0.00628, 0.03108, 0.47101, 0.00000, 0.23740, -13.46410, -0.00587, -0.00783, 0.03018, 0.82003, 0.46631, 0.26913 
46.95010, -0.00314, -0.00314, 0.03302, 0.00000, 0.47101, 0.29015, -0.48512, -0.00576, -0.00467, 0.03212, 0.78617, 0.45985, 0.26856 
46.95678, 0.00000, 0.00000, 0.03460, 0.47101, 0.47101, 0.23740, -6.05236, -0.00251, -0.00142, 0.03373, 0.75460, 0.42686, 0.26171 
46.96345, 0.00000, 0.00000, 0.03627, 0.00000, 0.00000, 0.26378, -3.70887, -0.00238, -0.00129, 0.03541, 0.71431, 0.38685, 0.25730 
46.97012, 0.00000, 0.00000, 0.03786, 0.00000, 0.00000, 0.22421, -6.86217, -0.00222, -0.00111, 0.03703, 0.66559, 0.33283, 0.24952 
46.97679, 0.00314, 0.00314, 0.03926, 0.47101, 0.47101, 0.21102, -12.02426, 0.00107, 0.00222, 0.03847, 0.61976, 0.27688, 0.23643 
46.98346, 0.00314, 0.00314, 0.04085, 0.00000, 0.00000, 0.23740, -1.14535, 0.00116, 0.00228, 0.04007, 0.59315, 0.25826, 0.23497 
46.99014, 0.00314, 0.00314, 0.04226, 0.00000, 0.00000, 0.21102, -0.03007, 0.00123, 0.00232, 0.04148, 0.57192, 0.24616, 0.23440 
46.99681, 0.00314, 0.00314, 0.04366, 0.00000, 0.00000, 0.21102, -3.00056, 0.00133, 0.00241, 0.04289, 0.54193, 0.21963, 0.23073 
47.00348, 0.00314, 0.00314, 0.04498, 0.00000, 0.00000, 0.19783, -8.12135, 0.00148, 0.00258, 0.04424, 0.49648, 0.16846, 0.22162 
47.01015, 0.00314, 0.00314, 0.04630, 0.00000, 0.00000, 0.19783, -2.18929, 0.00157, 0.00264, 0.04557, 0.47191, 0.14985, 0.21886 
47.01682, 0.00314, 0.00000, 0.04745, 0.00000, -0.47101, 0.17145, -11.01233, 0.00174, -0.00022, 0.04676, 0.41970, 0.06626, 0.20649 
47.02349, 0.00314, 0.00000, 0.04894, 0.00000, 0.00000, 0.22421, 8.81483, 0.00170, -0.00036, 0.04822, 0.43272, 0.10737, 0.21576 
47.03017, 0.00314, 0.00000, 0.05017, 0.00000, 0.00000, 0.18464, 11.13444, 0.00163, -0.00053, 0.04941, 0.45381, 0.15816, 0.22692 
47.03684, 0.00314, 0.00000, 0.05158, 0.00000, 0.00000, 0.21102, 12.53296, 0.00154, -0.00071, 0.05078, 0.47834, 0.21360, 0.23971 
47.04351, 0.00314, 0.00000, 0.05308, 0.00000, 0.00000, 0.22421, 13.30100, 0.00146, -0.00090, 0.05224, 0.50425, 0.27024, 0.25328 
47.05018, 0.00314, 0.00000, 0.05448, 0.00000, 0.00000, 0.21102, 9.78526, 0.00141, -0.00102, 0.05360, 0.51841, 0.30631, 0.26285 
47.05685, 0.00628, 0.00000, 0.05598, 0.47101, 0.00000, 0.22421, 8.10209, 0.00447, -0.00111, 0.05508, 0.54334, 0.33251, 0.27085 
47.06353, 0.00628, 0.00000, 0.05783, 0.00000, 0.00000, 0.27696, 26.68571, 0.00424, -0.00150, 0.05683, 0.61038, 0.45120, 0.29863 
47.07020, 0.00628, 0.00314, 0.05959, 0.00000, 0.47101, 0.26378, 26.68571, 0.00403, 0.00119, 0.05850, 0.67568, 0.58527, 0.32608 
47.07687, 0.00942, 0.00628, 0.06143, 0.47094, 0.47101, 0.27696, 19.72327, 0.00697, 0.00401, 0.06028, 0.73339, 0.67899, 0.34617 
47.08355, 0.01257, 0.00942, 0.06346, 0.47101, 0.47094, 0.30334, 21.53176, 0.00992, 0.00682, 0.06223, 0.79506, 0.77837, 0.36821 
47.09022, 0.01257, 0.01257, 0.06557, 0.00000, 0.47101, 0.31653, 18.20799, 0.00981, 0.00971, 0.06428, 0.82733, 0.85682, 0.38649 
47.09689, 0.01571, 0.01571, 0.06741, 0.47101, 0.47101, 0.27697, -0.18586, 0.01298, 0.01291, 0.06613, 0.81646, 0.83964, 0.38503 
47.10356, 0.01885, 0.01885, 0.06944, 0.47101, 0.47101, 0.30334, -0.91845, 0.01616, 0.01611, 0.06816, 0.80404, 0.82069, 0.38313 
47.11023, 0.02199, 0.02513, 0.07155, 0.47101, 0.94202, 0.31653, 2.74380, 0.01930, 0.02231, 0.07026, 0.80454, 0.84347, 0.38536 
47.11691, 0.02513, 0.02827, 0.07340, 0.47101, 0.47101, 0.27697, -7.08480, 0.02254, 0.02560, 0.07214, 0.77421, 0.79620, 0.37678 
47.12358, 0.02827, 0.03142, 0.07542, 0.47101, 0.47097, 0.30334, -4.06030, 0.02574, 0.02885, 0.07418, 0.75489, 0.76772, 0.37173 
47.13025, 0.02827, 0.03456, 0.07727, 0.00000, 0.47101, 0.27696, -10.38206, 0.02593, 0.03218, 0.07607, 0.69974, 0.70919, 0.35976 
47.13692, 0.03142, 0.03770, 0.07876, 0.47097, 0.47101, 0.22421, -26.68571, 0.02937, 0.03577, 0.07766, 0.61140, 0.57241, 0.33047 
47.14359, 0.03142, 0.03770, 0.08043, 0.00000, 0.00000, 0.25059, -22.55997, 0.02967, 0.03621, 0.07941, 0.52252, 0.44266, 0.30585 
47.15026, 0.03456, 0.04084, 0.08193, 0.47101, 0.47101, 0.22421, -23.26773, 0.03304, 0.03969, 0.08099, 0.45213, 0.33725, 0.28083 
47.15694, 0.03456, 0.04084, 0.08325, 0.00000, 0.00000, 0.19783, -22.08065, 0.03331, 0.04008, 0.08239, 0.37164, 0.22246, 0.25683 
47.16361, 0.03456, 0.04084, 0.08457, 0.00000, 0.00000, 0.19783, -13.57027, 0.03348, 0.04029, 0.08376, 0.32147, 0.15631, 0.24205 
47.17028, 0.03456, 0.03770, 0.08571, 0.00000, -0.47101, 0.17146, -12.84453, 0.03363, 0.03743, 0.08495, 0.27545, 0.07590, 0.22783 
47.17695, 0.03142, 0.03770, 0.08703, -0.47101, 0.00000, 0.19783, -0.10677, 0.03056, 0.03740, 0.08627, 0.25513, 0.08367, 0.22737 
47.18362, 0.03142, 0.03770, 0.08782, 0.00000, 0.00000, 0.13189, -13.56403, 0.03071, 0.03760, 0.08711, 0.20925, 0.02327, 0.21223 
47.19030, 0.03142, 0.03456, 0.08870, 0.00000, -0.47101, 0.11870, -19.06415, 0.03092, 0.03482, 0.08806, 0.14671, -0.08321, 0.19148 
47.19697, 0.03142, 0.03456, 0.08967, 0.00000, 0.00000, 0.14508, -9.28371, 0.03101, 0.03492, 0.08906, 0.11831, -0.11480, 0.18147 
47.20364, 0.02827, 0.03142, 0.09055, -0.47097, -0.47101, 0.13189, 0.41455, 0.02791, 0.03179, 0.08994, 0.10480, -0.11732, 0.18136 
47.21031, 0.02827, 0.02827, 0.09125, 0.00000, -0.47097, 0.10551, -3.27112, 0.02794, 0.02872, 0.09066, 0.09665, -0.13911, 0.17729 
47.21698, 0.02513, 0.02827, 0.09213, -0.47101, 0.00000, 0.13189, 11.76333, 0.02472, 0.02847, 0.09150, 0.12025, -0.06389, 0.18927 
