35.01383, 0.00000, -0.00628, -0.00103, 0.00000, -0.47101, -0.06594, 0.00122, -0.00489, -0.00069, -0.36549, -0.41836, -0.09980, -0.14074, 1.61990, 0.00102, -1.51173, 4.23599, 0.03131, 0.14748, -1.22284, -0.00055, 2.31456, -2.71557, -0.01966, 0.00060, -0.00938, 0.00178, 0.00946, -0.02075, -0.00681, -1.68879, 31.86702, 0.00430, -32.25406, 38.00156, 0.27488, 1.54457, -56.01062, -0.00542, 58.68970, -62.68306, -0.45974, 0.01094, -0.43598, 0.00331, 0.45702, -0.49331, 0.99646
35.02050, -0.00314, -0.00942, -0.00138, -0.47101, -0.47101, -0.05276, -0.00182, -0.00785, -0.00101, -0.39663, -0.47219, -0.11021, 0.16368, -1.99132, -0.00129, 1.87018, -5.32137, -0.03912, -0.17605, 1.82066, 0.00075, -2.92778, 3.96774, 0.02874, -0.00076, 0.01400, -0.00180, -0.01409, 0.03044, -0.00646, 1.93349, 5.29559, -0.00682, -5.17685, 15.14132, 0.11100, -1.98467, -3.48954, 0.00943, 1.12648, -6.55538, -0.05589, -0.01404, -0.02343, -0.00995, 0.00488, -0.04860, 0.99957
35.02718, -0.00628, -0.01257, -0.00208, -0.47101, -0.47101, -0.10551, -0.00486, -0.01087, -0.00169, -0.42585, -0.50873, -0.11832, -0.18900, 1.86701, 0.00160, -1.73015, 5.65296, 0.04141, 0.20904, -1.62085, -0.00102, 2.74052, -4.21860, -0.03032, 0.00095, -0.01246, 0.00186, 0.01253, -0.03230, -0.00690, -1.93570, 33.21704, 0.00617, -33.88614, 51.65026, 0.37062, 2.03981, -59.13486, -0.00903, 62.40659, -87.37083, -0.63301, 0.01411, -0.45565, 0.00329, 0.48120, -0.67677, 0.99518
35.03385, -0.00942, -0.01571, -0.00279, -0.47101, -0.47097, -0.10551, -0.00790, -0.01384, -0.00236, -0.45676, -0.55962, -0.12808, 0.21517, -2.26987, -0.00195, 2.12006, -6.99050, -0.05094, -0.24402, 2.26808, 0.00133, -3.40576, 5.88163, 0.04223, -0.00114, 0.01740, -0.00188, -0.01747, 0.04501, -0.00635, 2.20134, 7.38601, -0.00949, -7.04537, 23.76679, 0.17275, -2.52521, -5.04759, 0.01440, 2.17539, -12.28583, -0.09740, -0.01741, -0.03210, -0.00992, 0.00965, -0.08086, 0.99934
35.04052, -0.00942, -0.01885, -0.00349, 0.00000, -0.47101, -0.10551, -0.00776, -0.01692, -0.00304, -0.49696, -0.57593, -0.13606, -0.24392, 2.12969, 0.00237, -1.96371, 7.26978, 0.05279, 0.28386, -2.05475, -0.00172, 3.20688, -6.12839, -0.04371, 0.00138, -0.01581, 0.00195, 0.01584, -0.04698, -0.00700, -2.20202, 35.06962, 0.00855, -36.09103, 67.32765, 0.47920, 2.59634, -62.68056, -0.01390, 66.64181, -115.49814, -0.82792, 0.01751, -0.47558, 0.00326, 0.50621, -0.87757, 0.99379
35.04719, -0.01257, -0.02513, -0.00437, -0.47101, -0.94202, -0.13189, -0.01076, -0.02298, -0.00387, -0.53996, -0.64318, -0.14848, 0.27359, -2.57301, -0.00282, 2.39443, -8.89980, -0.06429, -0.32598, 2.76114, 0.00216, -3.93425, 8.26217, 0.05883, -0.00162, 0.02110, -0.00197, -0.02113, 0.06304, -0.00622, 2.49373, 10.22074, -0.01279, -9.60326, 36.38486, 0.26229, -3.13490, -7.35162, 0.02087, 3.88679, -21.63430, -0.16442, -0.02105, -0.04409, -0.00988, 0.01724, -0.13011, 0.99899
35.05386, -0.01571, -0.02827, -0.00516, -0.47097, -0.47101, -0.11870, -0.01379, -0.02611, -0.00465, -0.57266, -0.64463, -0.15315, -0.30609, 2.40922, 0.00334, -2.21429, 9.08510, 0.06541, 0.37347, -2.52794, -0.00271, 3.71771, -8.46950, -0.05995, 0.00191, -0.01945, 0.00203, 0.01943, -0.06499, -0.00713, -2.48972, 37.43185, 0.01140, -38.90017, 85.23589, 0.60169, 3.22237, -66.80676, -0.02016, 71.58919, -147.28972, -1.04545, 0.02117, -0.49660, 0.00322, 0.53301, -1.09349, 0.99232
35.06054, -0.01885, -0.03456, -0.00639, -0.47101, -0.94202, -0.18464, -0.01673, -0.03209, -0.00582, -0.63420, -0.73355, -0.17013, 0.33955, -2.90337, -0.00391, 2.69678, -11.05727, -0.07921, -0.42354, 3.30652, 0.00331, -4.52092, 11.14563, 0.07873, -0.00220, 0.02516, -0.00205, -0.02512, 0.08474, -0.00607, 2.81295, 14.18402, -0.01672, -13.21148, 55.04754, 0.39361, -3.82375, -10.84811, 0.02900, 6.67384, -36.93574, -0.27305, -0.02498, -0.06120, -0.00984, 0.02929, -0.20585, 0.99845
35.06721, -0.02199, -0.04084, -0.00736, -0.47101, -0.94202, -0.14508, -0.01977, -0.03812, -0.00676, -0.66238, -0.80873, -0.18074, -0.37611, 2.70409, 0.00455, -2.48157, 11.08499, 0.07914, 0.47957, -3.04225, -0.00405, 4.27626, -11.25457, -0.07906, 0.00254, -0.02340, 0.00211, 0.02330, -0.08645, -0.00728, -2.79882, 40.36366, 0.01463, -42.41514, 105.67558, 0.73974, 3.92568, -71.65034, -0.02791, 77.44155, -183.07365, -1.28721, 0.02512, -0.51922, 0.00318, 0.56239, -1.32263, 0.99078
35.07388, -0.02827, -0.04398, -0.00815, -0.94202, -0.47094, -0.11870, -0.02613, -0.04127, -0.00756, -0.63976, -0.80657, -0.17634, 0.41367, -3.26207, -0.00524, 3.02992, -13.46294, -0.09564, -0.53849, 3.91005, 0.00485, -5.17366, 14.56239, 0.10205, -0.00289, 0.02959, -0.00213, -0.02946, 0.11027, -0.00589, 3.15981, 19.90512, -0.02120, -18.46045, 83.15398, 0.58981, -4.60139, -16.29202, 0.03890, 11.23761, -62.21463, -0.45085, -0.02924, -0.08635, -0.00978, 0.04845, -0.32372, 0.99762
35.08055, -0.03142, -0.05027, -0.00921, -0.47094, -0.94202, -0.15827, -0.02933, -0.04754, -0.00863, -0.62180, -0.80826, -0.17167, -0.45463, 3.00859, 0.00602, -2.76210, 13.23256, 0.09369, 0.60406, -3.59554, -0.00581, 4.88313, -14.47214, -0.10087, 0.00328, -0.02768, 0.00219, 0.02747, -0.11139, -0.00745, -3.12635, 43.95758, 0.01800, -46.79703, 129.02110, 0.89536, 4.71191, -77.33952, -0.03707, 84.41840, -223.20346, -1.55476, 0.02938, -0.54364, 0.00313, 0.59495, -1.56264, 0.98919
35.08722, -0.03456, -0.05655, -0.01000, -0.47108, -0.94202, -0.11870, -0.03261, -0.05407, -0.00948, -0.57910, -0.73309, -0.15452, 0.49653, -3.64763, -0.00683, 3.39553, -16.10143, -0.11343, -0.67278, 4.57519, 0.00683, -5.89978, 18.52790, 0.12880, -0.00369, 0.03442, -0.00220, -0.03419, 0.13972, -0.00569, 3.53251, 28.44954, -0.02601, -26.35138, 126.50826, 0.89011, -5.47552, -25.00156, 0.05056, 18.80747, -104.59154, -0.74622, -0.03385, -0.12431, -0.00972, 0.07905, -0.50970, 0.99632
35.09389, -0.03770, -0.05969, -0.01070, -0.47094, -0.47097, -0.10551, -0.03587, -0.05755, -0.01025, -0.54276, -0.63226, -0.13613, -0.54217, 3.30970, 0.00775, -3.04700, 15.44904, 0.10848, 0.74891, -4.17727, -0.00803, 5.53296, -18.06246, -0.12488, 0.00414, -0.03224, 0.00226, 0.03192, -0.13965, -0.00765, -3.46398, 48.33430, 0.02102, -52.28082, 155.68242, 1.07053, 5.58126, -83.99482, -0.04731, 92.79283, -267.93484, -1.84863, 0.03396, -0.56965, 0.00308, 0.63112, -1.80951, 0.98759
35.10057, -0.03770, -0.06597, -0.01158, 0.00000, -0.94202, -0.13189, -0.03577, -0.06397, -0.01114, -0.57425, -0.58970, -0.13176, 0.58858, -4.05379, -0.00869, 3.79295, -18.92741, -0.13221, -0.82838, 5.29999, 0.00931, -6.70442, 23.02433, 0.15874, -0.00461, 0.03965, -0.00227, -0.03933, 0.17302, -0.00546, 3.92434, 41.64231, -0.03067, -38.60099, 195.13065, 1.36170, -6.44881, -39.32110, 0.06367, 31.57794, -176.86008, -1.24542, -0.03884, -0.18261, -0.00965, 0.12796, -0.80560, 0.99428
35.10724, -0.04084, -0.06912, -0.01246, -0.47108, -0.47101, -0.13189, -0.03876, -0.06703, -0.01200, -0.61830, -0.61324, -0.13802, -0.63905, 3.58142, 0.00975, -3.31762, 17.57969, 0.12237, 0.91606, -4.76086, -0.01078, 6.20849, -21.87202, -0.14993, 0.00513, -0.03701, 0.00233, 0.03661, -0.17072, -0.00786, -3.79372, 53.62747, 0.02275, -59.19394, 185.97780, 1.26619, 6.52258, -91.70345, -0.05773, 102.91420, -317.15561, -2.16629, 0.03881, -0.59624, 0.00302, 0.67097, -2.05509, 0.98604
35.11391, -0.04398, -0.07226, -0.01361, -0.47094, -0.47101, -0.17146, -0.04163, -0.06991, -0.01309, -0.69975, -0.69066, -0.15484, 0.68990, -4.46391, -0.01081, 4.21552, -21.83187, -0.15114, -1.00705, 6.07027, 0.01231, -7.58619, 27.95828, 0.19109, -0.00567, 0.04522, -0.00234, -0.04486, 0.20974, -0.00521, 4.31951, 62.21011, -0.03429, -57.74974, 304.25296, 2.10507, -7.51299, -63.04553, 0.07735, 53.08366, -300.04614, -2.08826, -0.04417, -0.27002, -0.00959, 0.20282, -1.26177, 0.99116
35.12058, -0.04712, -0.07854, -0.01484, -0.47105, -0.94195, -0.18464, -0.04445, -0.07569, -0.01423, -0.79701, -0.84038, -0.18169, -0.74511, 3.77800, 0.01199, -3.54115, 19.34981, 0.13345, 1.10706, -5.29234, -0.01407, 6.87261, -25.58412, -0.17373, 0.00626, -0.04185, 0.00239, 0.04146, -0.20369, -0.00808, -4.08293, 59.86021, 0.02156, -67.87406, 219.57507, 1.47817, 7.50480, -100.37888, -0.06649, 115.13745, -369.63388, -2.49668, 0.04388, -0.62039, 0.00297, 0.71298, -2.28132, 0.98466
35.12725, -0.05027, -0.08482, -0.01580, -0.47097, -0.94202, -0.15827, -0.04720, -0.08182, -0.01514, -0.91390, -0.88524, -0.19886, 0.79990, -4.82551, -0.01313, 4.62796, -24.50104, -0.16796, -1.20990, 6.82899, 0.01584, -8.51081, 32.99050, 0.22330, -0.00687, 0.05085, -0.00240, -0.05059, 0.24831, -0.00495, 4.68753, 88.65683, -0.03518, -81.98839, 447.77295, 3.06976, -8.63987, -96.23138, 0.08969, 82.93196, -476.72223, -3.28173, -0.04976, -0.36253, -0.00952, 0.27795, -1.75976, 0.98781
35.13393, -0.05655, -0.09111, -0.01774, -0.94202, -0.94202, -0.27696, -0.05292, -0.08743, -0.01693, -1.08070, -1.08881, -0.24147, -0.85938, 3.86321, 0.01439, -3.70274, 20.50650, 0.13996, 1.32261, -5.71496, -0.01784, 7.49745, -28.82988, -0.19365, 0.00754, -0.04676, 0.00246, 0.04656, -0.23830, -0.00831, -4.31295, 66.09370, 0.01614, -77.63570, 252.69267, 1.67893, 8.50272, -108.99078, -0.07163, 128.89972, -420.66315, -2.80503, 0.04925, -0.63292, 0.00293, 0.74863, -2.44802, 0.98374
35.14060, -0.05969, -0.10053, -0.01932, -0.47097, -1.41303, -0.23740, -0.05523, -0.09626, -0.01835, -1.32975, -1.26444, -0.29229, 0.91738, -4.86751, -0.01554, 4.78420, -25.45144, -0.17252, -1.43726, 7.25205, 0.01980, -9.18944, 36.34566, 0.24314, -0.00822, 0.05525, -0.00246, -0.05533, 0.28165, -0.00474, 5.00565, 53.94367, -0.03151, -43.94920, 272.37219, 1.85339, -9.80151, -62.55997, 0.09813, 44.24484, -305.41275, -2.09320, -0.05567, -0.09719, -0.00947, -0.01087, -0.38056, 0.99725
35.14727, -0.06597, -0.10996, -0.02152, -0.94202, -1.41300, -0.32972, -0.06040, -0.10449, -0.02027, -1.66410, -1.62040, -0.37579, -0.98186, 4.27447, 0.01687, -4.25930, 23.30041, 0.15720, 1.56435, -6.50243, -0.02205, 8.58816, -34.03068, -0.22608, 0.00897, -0.05422, 0.00251, 0.05448, -0.28755, -0.00864, -4.90676, 64.98199, 0.02153, -78.40965, 263.74924, 1.73230, 9.99660, -111.21875, -0.08975, 134.98277, -456.15085, -3.00682, 0.05738, -0.60986, 0.00281, 0.73871, -2.51581, 0.98347
35.15394, -0.07540, -0.12252, -0.02355, -1.41303, -1.88404, -0.30334, -0.06852, -0.11549, -0.02194, -2.05560, -2.08846, -0.48275, 1.04772, -5.17765, -0.01818, 5.25616, -27.90853, -0.18708, -1.69692, 8.07647, 0.02436, -10.35272, 42.04678, 0.27820, -0.00976, 0.06144, -0.00252, -0.06198, 0.32646, -0.00444, 5.63002, 20.61234, -0.03761, -8.61974, 97.17908, 0.66373, -11.41718, -54.99350, 0.11902, 32.66380, -266.89285, -1.82041, -0.06409, 0.31938, -0.00934, -0.44278, 1.86750, 1.01231
35.16062, -0.08482, -0.13823, -0.02619, -1.41296, -2.35502, -0.39567, -0.07637, -0.12949, -0.02417, -2.52467, -2.60077, -0.60398, -1.12126, 4.96615, 0.01969, -5.12565, 27.74972, 0.18523, 1.84350, -7.44371, -0.02701, 9.90486, -40.32727, -0.26509, 0.01063, -0.06527, 0.00256, 0.06595, -0.35868, -0.00911, -5.79171, 59.24127, 0.03655, -73.31472, 255.16362, 1.65705, 11.77641, -111.86145, -0.11410, 139.75601, -484.07809, -3.15295, 0.06904, -0.54190, 0.00257, 0.66898, -2.39633, 0.98441
35.16729, -0.09425, -0.15394, -0.02909, -1.41303, -2.35498, -0.43523, -0.08414, -0.14345, -0.02658, -3.02030, -3.12033, -0.75205, 1.19874, -5.68376, -0.02130, 5.93660, -31.61402, -0.20987, -1.99741, 9.01787, 0.02976, -11.70707, 48.65678, 0.31854, -0.01157, 0.07049, -0.00256, -0.07124, 0.38969, -0.00403, 6.51051, -26.89898, -0.05243, 39.90499, -162.78584, -1.06584, -13.32287, -39.03278, 0.14597, 12.25695, -181.37041, -1.24699, -0.07569, 0.86125, -0.00911, -0.98777, 4.89790, 1.03232
35.17396, -0.10681, -0.17279, -0.03243, -1.88401, -2.82606, -0.50118, -0.09439, -0.16010, -0.02933, -3.71528, -3.78013, -0.93055, -1.28503, 6.02087, 0.02315, -6.35090, 34.45607, 0.22800, 2.16716, -8.60384, -0.03290, 11.51676, -48.11098, -0.31308, 0.01261, -0.08068, 0.00260, 0.08132, -0.45769, -0.00976, -7.02452, 50.29555, 0.06419, -63.37360, 231.90271, 1.49081, 13.91834, -109.99191, -0.14690, 142.13373, -499.45953, -3.21090, 0.08469, -0.45463, 0.00218, 0.56205, -2.19422, 0.98582
35.18063, -0.11938, -0.19478, -0.03613, -1.88404, -3.29697, -0.55393, -0.10466, -0.17891, -0.03219, -4.40230, -4.73163, -1.18135, 1.37867, -6.55183, -0.02522, 6.95193, -37.59120, -0.24768, -2.34676, 10.11887, 0.03621, -13.29688, 56.43886, 0.36574, -0.01376, 0.08439, -0.00260, -0.08462, 0.48369, -0.00341, 7.71199, -69.76124, -0.07939, 82.34015, -408.58243, -2.67846, -15.58999, -9.83605, 0.18099, -21.72232, -18.85284, -0.18383, -0.09109, 1.25065, -0.00873, -1.36415, 7.21791, 1.04741
35.18731, -0.13195, -0.21677, -0.04008, -1.88404, -3.29708, -0.59350, -0.11433, -0.19857, -0.03538, -5.26869, -5.42720, -1.41041, -1.48185, 7.39857, 0.02759, -7.85134, 43.36237, 0.28510, 2.54434, -10.07053, -0.03995, 13.51072, -57.93578, -0.37349, 0.01501, -0.09942, 0.00263, 0.09906, -0.58068, -0.01057, -8.54423, 43.61838, 0.10330, -54.46657, 219.46655, 1.40392, 16.52783, -107.76003, -0.19156, 143.93893, -513.97125, -3.25991, 0.10308, -0.41344, 0.00169, 0.49253, -2.21120, 0.98571
35.19398, -0.14766, -0.24190, -0.04440, -2.35498, -3.76798, -0.65944, -0.12723, -0.21915, -0.03853, -6.11158, -6.79057, -1.75890, 1.59547, -7.83612, -0.03032, 8.31652, -46.26441, -0.30325, -2.75536, 11.52997, 0.04398, -15.26649, 66.28973, 0.42557, -0.01640, 0.10302, -0.00261, -0.10160, 0.60904, -0.00258, 9.21405, -96.33041, -0.11865, 107.19225, -572.72168, -3.74374, -18.33898, 21.57995, 0.22818, -57.84657, 163.60550, 0.99016, -0.10954, 1.41486, -0.00823, -1.50549, 8.35736, 1.05468
35.20065, -0.16336, -0.27018, -0.04915, -2.35502, -4.23906, -0.69901, -0.13981, -0.24478, -0.04237, -7.04752, -7.57963, -2.03259, -1.71914, 9.02399, 0.03338, -9.51492, 54.14076, 0.35442, 2.98670, -11.87517, -0.04851, 15.90740, -70.08264, -0.44797, 0.01789, -0.12053, 0.00264, 0.11788, -0.72282, -0.01151, -10.25592, 42.64322, 0.15108, -50.73655, 235.03474, 1.50713, 19.65336, -108.67560, -0.24957, 148.79022, -545.94141, -3.42067, 0.12302, -0.44370, 0.00113, 0.49589, -2.57597, 0.98329
35.20732, -0.18221, -0.29845, -0.05425, -2.82599, -4.23903, -0.76495, -0.15582, -0.26799, -0.04618, -7.89686, -9.09272, -2.41980, 1.85539, -9.47686, -0.03690, 9.94197, -57.38362, -0.37489, -3.23552, 13.33943, 0.05345, -17.69358, 78.80021, 0.50167, -0.01954, 0.12526, -0.00261, -0.12087, 0.76012, -0.00158, 10.95061, -111.88898, -0.16826, 120.27805, -679.13733, -4.42986, -21.64604, 49.64045, 0.29003, -90.49503, 334.61508, 2.07358, -0.13010, 1.46500, -0.00764, -1.53175, 8.86648, 1.05785
35.21399, -0.20106, -0.32987, -0.05970, -2.82603, -5.18101, -0.81771, -0.17185, -0.29711, -0.05071, -8.74116, -9.77807, -2.69499, -2.00238, 10.89048, 0.04082, -11.31196, 66.77544, 0.43592, 3.50737, -14.04661, -0.05897, 18.72444, -84.80759, -0.53801, 0.02131, -0.14405, 0.00263, 0.13773, -0.88422, -0.01258, -12.13318, 47.23019, 0.20683, -52.34326, 279.27811, 1.80171, 23.33815, -114.49292, -0.32214, 158.67584, -605.33386, -3.75666, 0.14439, -0.53106, 0.00052, 0.56158, -3.23226, 0.97897
35.22066, -0.22305, -0.36442, -0.06551, -3.29704, -5.18108, -0.88365, -0.19126, -0.32669, -0.05525, -9.51261, -11.26717, -3.07633, 2.16355, -11.44283, -0.04529, 11.77730, -70.81600, -0.46173, -3.80086, 15.59316, 0.06504, -20.61468, 94.32972, 0.59620, -0.02324, 0.15074, -0.00259, -0.14195, 0.93493, -0.00043, 12.89746, -123.36277, -0.22756, 128.81363, -764.06262, -4.97722, -25.57198, 75.23048, 0.36830, -120.70805, 497.65225, 3.09254, -0.15261, 1.48787, -0.00699, -1.53412, 9.21010, 1.05996
35.22734, -0.24504, -0.40212, -0.07193, -3.29700, -5.18101, -0.94960, -0.21111, -0.36263, -0.06086, -10.15358, -11.78819, -3.31853, -2.33652, 13.04141, 0.05023, -13.26824, 81.52250, 0.53130, 4.12067, -16.64110, -0.07179, 22.00971, -102.51198, -0.64607, 0.02530, -0.17056, 0.00259, 0.15912, -1.06797, -0.01379, -14.20053, 56.22609, 0.27165, -58.10049, 347.84592, 2.25707, 27.65447, -125.58965, -0.41135, 174.10614, -695.51440, -4.28731, 0.16766, -0.65631, -0.00016, 0.67077, -4.09690, 0.97333
342.74203, -3.13845, -3.12274, -0.00147, 0.00000, 0.00000, 0.00000, nan, nan, nan, nan, nan, nan, -4.89728, 79.41042, 0.51563, -19.75187, 560.75500, 3.96055, -0.33633, -4.75420, -0.02164, -2.39186, -30.94483, -0.25491, -0.03249, 0.82404, -0.99683, -0.11862, 5.82556, 0.02871, -25.51165, 468.22311, 3.24412, -69.09147, 3188.79419, 22.96555, -2.98763, -22.57161, -0.08362, -17.73539, -99.21372, -0.93000, -0.28912, 4.77719, 0.02684, -0.85966, 32.90169, 1.23549
342.74295, -3.13845, -3.12274, -0.00147, 0.00000, 0.00000, 0.00000, nan, nan, nan, nan, nan, nan, 5.20706, -86.37835, -0.56573, 20.46387, -607.64307, -4.30143, 0.37394, 5.13207, 0.02399, 2.61775, 33.00048, 0.27264, 0.03529, -0.89581, 0.99639, 0.12314, -6.31262, -0.04562, 27.03929, -561.67053, -3.51433, 129.37198, -3949.94360, -28.00964, 3.27980, 21.19445, 0.09163, 22.34502, 179.07603, 1.55724, 0.30733, -5.75066, -0.03630, 1.50757, -40.23625, 0.71677
342.74960, -3.13845, -3.12274, -0.00147, 0.00000, 0.00000, 0.00000, nan, nan, nan, nan, nan, nan, -5.53470, 94.69132, 0.62023, -21.94841, 665.33234, 4.71475, -0.41529, -5.50035, -0.02654, -2.90405, -36.16581, -0.29907, -0.03827, 0.98160, -0.99587, -0.13580, 6.90438, 0.03654, -29.03265, 553.06970, 3.83041, -80.54353, 3785.44873, 27.27993, -3.61906, -25.87581, -0.10401, -21.59867, -121.32189, -1.13475, -0.33065, 5.64471, 0.03286, -1.00779, 39.01394, 1.27936
342.75626, -3.13845, -3.12274, -0.00147, 0.00000, 0.00000, 0.00000, nan, nan, nan, nan, nan, nan, 5.88361, -102.97692, -0.67966, 22.75280, -721.49432, -5.12359, 0.46088, 5.93709, 0.02934, 3.17986, 38.61931, 0.32029, 0.04148, -1.06691, 0.99533, 0.14132, -7.48684, -0.05416, 30.77453, -653.93414, -4.15309, 141.36267, -4580.22363, -32.56825, 3.97169, 24.72847, 0.11390, 26.56318, 203.62675, 1.78387, 0.35156, -6.69442, -0.04285, 1.66398, -46.67967, 0.67052
342.76291, -3.13845, -3.12274, -0.00147, 0.00000, 0.00000, 0.00000, nan, nan, nan, nan, nan, nan, -6.25247, 112.72269, 0.74433, -24.33111, 789.02356, 5.60905, -0.51099, -6.36865, -0.03237, -3.52072, -42.22376, -0.35055, -0.04489, 1.16742, -0.99470, -0.15502, 8.17964, 0.04582, -32.99411, 653.29980, 4.52538, -93.10550, 4487.00879, 32.36233, -4.37697, -29.65466, -0.12834, -26.21037, -146.88553, -1.37302, -0.37774, 6.67027, 0.03999, -1.17305, 46.20195, 1.33105
