
52.69510, 0.00628, 0.00000, -0.00314, 0.00000, 0.00000, 0.00000, 0.00000, 0.00628, -0.00000, -0.00314, 0.00039, 0.00007, 0.00001
52.70177, 0.00628, 0.00000, -0.00287, 0.00000, 0.00000, 0.03957, 17.82821, -0.05518, -0.00029, -0.00299, 18.44406, 0.08738, 0.03649
52.70845, 0.00942, 0.00314, -0.00261, 0.47094, 0.47101, 0.03957, 17.66026, -0.04608, 0.00253, -0.00278, 16.65341, 0.18503, 0.05033
52.71512, 0.00942, 0.00314, -0.00226, 0.00000, 0.00000, 0.05276, 22.48272, -0.05123, 0.00230, -0.00251, 18.19825, 0.25380, 0.07507
52.72179, 0.00942, 0.00628, -0.00173, 0.00000, 0.47101, 0.07913, 24.04693, -0.04574, 0.00502, -0.00205, 16.55167, 0.37995, 0.09649
52.72846, 0.01257, 0.00628, -0.00129, 0.47101, 0.00000, 0.06594, 8.81269, -0.04304, 0.00504, -0.00163, 16.68364, 0.37219, 0.10214
52.73513, 0.01257, 0.01257, -0.00050, 0.00000, 0.94195, 0.11870, 25.47981, -0.03348, 0.01083, -0.00092, 13.81502, 0.51883, 0.12565
52.74181, 0.01571, 0.01571, -0.00015, 0.47101, 0.47101, 0.05276, -2.47696, -0.02553, 0.01404, -0.00053, 12.37120, 0.49953, 0.11468
52.74848, 0.01885, 0.01885, 0.00047, 0.47101, 0.47101, 0.09232, -4.00568, -0.01961, 0.01725, 0.00011, 11.53880, 0.47722, 0.10813
52.75515, 0.02199, 0.02199, 0.00109, 0.47101, 0.47101, 0.09232, -0.71207, -0.01301, 0.02040, 0.00073, 10.49957, 0.47340, 0.10522
52.76183, 0.02199, 0.02513, 0.00179, 0.00000, 0.47101, 0.10551, 4.99861, -0.01099, 0.02345, 0.00142, 9.89252, 0.50010, 0.10955
52.76850, 0.02513, 0.02827, 0.00214, 0.47101, 0.47101, 0.05276, -8.89813, -0.00514, 0.02674, 0.00182, 9.08150, 0.45693, 0.09589
52.77517, 0.02827, 0.03142, 0.00284, 0.47101, 0.47097, 0.10551, -7.03448, 0.00028, 0.02998, 0.00255, 8.39793, 0.42595, 0.08891
52.78184, 0.02827, 0.03456, 0.00337, 0.00000, 0.47101, 0.07913, -5.75386, 0.00257, 0.03319, 0.00310, 7.70857, 0.40607, 0.08197
52.78851, 0.03142, 0.03770, 0.00355, 0.47097, 0.47101, 0.02638, -21.54373, 0.00847, 0.03666, 0.00336, 6.88180, 0.30688, 0.05646
52.79519, 0.03142, 0.04084, 0.00408, 0.00000, 0.47101, 0.07913, -12.26055, 0.01064, 0.03993, 0.00393, 6.23158, 0.26546, 0.04517
52.80186, 0.03142, 0.04084, 0.00390, 0.00000, 0.00000, -0.02638, -26.68571, 0.01147, 0.04039, 0.00385, 5.98077, 0.12731, 0.01417
52.80853, 0.03142, 0.04398, 0.00399, 0.00000, 0.47101, 0.01319, -26.68571, 0.01387, 0.04387, 0.00403, 5.26246, 0.02675, -0.01270
