
48.49723, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00067, -0.01555, -0.00340, 2.08563, 2.78539, 0.89552
48.50390, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00098, -0.01601, -0.00358, 2.17979, 2.92173, 0.95051
48.51057, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00129, -0.01637, -0.00375, 2.27333, 3.03143, 1.00225
48.51725, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00161, -0.01682, -0.00394, 2.36697, 3.16580, 1.05922
48.52392, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00192, -0.01718, -0.00412, 2.45982, 3.27527, 1.11322
48.53059, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00223, -0.01762, -0.00432, 2.55262, 3.40718, 1.17204
48.53727, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00253, -0.01799, -0.00451, 2.64452, 3.51608, 1.22820
48.54394, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00284, -0.01842, -0.00471, 2.73626, 3.64519, 1.28878
48.55061, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00314, -0.01878, -0.00490, 2.82699, 3.75321, 1.34699
48.55728, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00344, -0.01920, -0.00511, 2.91748, 3.87929, 1.40925
48.56395, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00374, -0.01955, -0.00531, 3.00692, 3.98617, 1.46943
48.57063, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00404, -0.01996, -0.00552, 3.09603, 4.10909, 1.53328
48.57730, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00433, -0.02031, -0.00573, 3.18406, 4.21464, 1.59535
48.58397, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00462, -0.02071, -0.00595, 3.27171, 4.33431, 1.66074
48.59064, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00491, -0.02106, -0.00616, 3.35827, 4.43837, 1.72462
48.59731, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00520, -0.02144, -0.00638, 3.44441, 4.55480, 1.79151
48.60398, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00548, -0.02179, -0.00660, 3.52947, 4.65727, 1.85714
48.61066, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00576, -0.02216, -0.00683, 3.61407, 4.77049, 1.92547
48.61733, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00604, -0.02250, -0.00706, 3.69761, 4.87125, 1.99278
48.62400, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00632, -0.02286, -0.00729, 3.78067, 4.98134, 2.06253
48.63067, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00659, -0.02320, -0.00752, 3.86268, 5.08034, 2.13147
48.63734, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00686, -0.02355, -0.00776, 3.94420, 5.18736, 2.20259
48.64402, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00713, -0.02387, -0.00799, 4.02470, 5.28454, 2.27310
48.65069, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00740, -0.02422, -0.00823, 4.10466, 5.38855, 2.34556
48.65736, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00766, -0.02454, -0.00847, 4.18364, 5.48385, 2.41758
48.66403, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00792, -0.02487, -0.00872, 4.26206, 5.58493, 2.49135
48.67070, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00818, -0.02519, -0.00896, 4.33952, 5.67832, 2.56483
48.67738, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00844, -0.02551, -0.00921, 4.41640, 5.77655, 2.63988
48.68405, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00869, -0.02582, -0.00946, 4.49234, 5.86793, 2.71476
48.69072, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00894, -0.02614, -0.00972, 4.56770, 5.96342, 2.79106
48.69739, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00919, -0.02643, -0.00997, 4.64214, 6.05282, 2.86730
48.70406, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00943, -0.02674, -0.01023, 4.71597, 6.14556, 2.94480
48.71074, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00968, -0.02703, -0.01049, 4.78888, 6.23292, 3.02235
48.71741, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00992, -0.02733, -0.01075, 4.86115, 6.32295, 3.10101
48.72408, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01016, -0.02762, -0.01101, 4.93254, 6.40822, 3.17981
48.73075, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01039, -0.02791, -0.01128, 5.00325, 6.49559, 3.25960
48.73742, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01062, -0.02818, -0.01155, 5.07307, 6.57871, 3.33959
48.74409, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01085, -0.02847, -0.01182, 5.14215, 6.66337, 3.42044
48.75077, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01108, -0.02874, -0.01209, 5.21037, 6.74424, 3.50156
48.75744, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01131, -0.02901, -0.01236, 5.27786, 6.82631, 3.58346
48.76411, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01153, -0.02927, -0.01263, 5.34443, 6.90486, 3.66565
48.77078, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01175, -0.02953, -0.01291, 5.41022, 6.98417, 3.74851
48.77745, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01196, -0.02979, -0.01319, 5.47512, 7.06034, 3.83171
48.78413, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01218, -0.03004, -0.01347, 5.53924, 7.13704, 3.91551
48.79080, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01239, -0.03029, -0.01375, 5.60242, 7.21079, 3.99966
48.79747, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01260, -0.03054, -0.01403, 5.66476, 7.28470, 4.08432
48.80415, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01280, -0.03077, -0.01431, 5.72617, 7.35594, 4.16935
48.81082, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01300, -0.03101, -0.01460, 5.78664, 7.42696, 4.25480
48.81749, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01320, -0.03124, -0.01489, 5.84621, 7.49563, 4.34065
48.82416, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01340, -0.03146, -0.01517, 5.90480, 7.56381, 4.42684
48.83083, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01359, -0.03169, -0.01546, 5.96238, 7.62958, 4.51341
48.83751, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01378, -0.03190, -0.01575, 6.01905, 7.69496, 4.60028
48.84418, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01396, -0.03211, -0.01604, 6.07463, 7.75787, 4.68750
48.85085, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01414, -0.03231, -0.01633, 6.12923, 7.82020, 4.77496
48.85752, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01432, -0.03252, -0.01663, 6.18269, 7.88004, 4.86276
48.86419, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01450, -0.03271, -0.01692, 6.23525, 7.93937, 4.95076
48.87086, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01467, -0.03290, -0.01722, 6.28664, 7.99648, 5.03909
48.87754, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01484, -0.03308, -0.01751, 6.33682, 8.05226, 5.12748
48.88421, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01500, -0.03327, -0.01781, 6.38591, 8.10607, 5.21622
48.89088, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01516, -0.03344, -0.01810, 6.43386, 8.15862, 5.30499
48.89755, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01532, -0.03361, -0.01840, 6.48072, 8.20944, 5.39409
48.90422, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01547, -0.03378, -0.01870, 6.52618, 8.25830, 5.48310
48.91090, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01562, -0.03393, -0.01899, 6.57071, 8.30605, 5.57249
48.91757, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01576, -0.03409, -0.01929, 6.61350, 8.35094, 5.66163
48.92424, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01590, -0.03423, -0.01959, 6.65552, 8.39519, 5.75117
48.93091, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01603, -0.03437, -0.01989, 6.69576, 8.43685, 5.84042
48.93758, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01616, -0.03451, -0.02019, 6.73482, 8.47672, 5.92991
48.94426, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01629, -0.03465, -0.02048, 6.77243, 8.51479, 6.01917
48.95093, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01641, -0.03474, -0.02078, 6.80878, 8.55095, 6.10863
48.95760, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01652, -0.03486, -0.02108, 6.84329, 8.58442, 6.19768
48.96427, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01663, -0.03500, -0.02138, 6.87673, 8.61661, 6.28697
48.97094, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01674, -0.03507, -0.02167, 6.90866, 8.64658, 6.37592
48.97762, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01684, -0.03517, -0.02197, 6.93921, 8.67472, 6.46499
48.98429, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01694, -0.03522, -0.02227, 6.96810, 8.70054, 6.55361
48.99096, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01703, -0.03532, -0.02256, 6.99538, 8.72451, 6.64226
48.99763, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01711, -0.03542, -0.02286, 7.02069, 8.74480, 6.73030
49.00430, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01719, -0.03548, -0.02315, 7.04556, 8.76631, 6.81873
49.01097, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01727, -0.03550, -0.02344, 7.06727, 8.78131, 6.90613
49.01765, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01734, -0.03552, -0.02373, 7.08835, 8.79782, 6.99383
49.02432, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01740, -0.03560, -0.02402, 7.10591, 8.80740, 7.08031
49.03099, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01745, -0.03566, -0.02431, 7.12323, 8.81817, 7.16716
49.03766, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01750, -0.03565, -0.02460, 7.13801, 8.82362, 7.25310
49.04433, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01755, -0.03564, -0.02489, 7.15236, 8.83166, 7.33929
49.05101, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01758, -0.03568, -0.02517, 7.16223, 8.82930, 7.42391
49.05768, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01762, -0.03562, -0.02545, 7.17339, 8.83403, 7.50930
49.06435, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01764, -0.03557, -0.02573, 7.17877, 8.82530, 7.59263
49.07103, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01766, -0.03562, -0.02601, 7.18513, 8.82050, 7.67658
49.07770, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01768, -0.03560, -0.02629, 7.18989, 8.81492, 7.75981
49.08437, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01768, -0.03564, -0.02656, 7.19166, 8.80133, 7.84233
49.09104, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01770, -0.03561, -0.02684, 7.19456, 8.79258, 7.92495
49.09771, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01770, -0.03527, -0.02711, 7.19512, 8.78187, 8.00711
49.10439, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01768, -0.03541, -0.02738, 7.18936, 8.75676, 8.08685
49.11106, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01767, -0.03547, -0.02765, 7.18775, 8.74519, 8.16820
49.11773, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01765, -0.03525, -0.02792, 7.18067, 8.72352, 8.24735
49.12440, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01760, -0.03518, -0.02817, 7.16977, 8.69563, 8.32548
49.13107, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01756, -0.03541, -0.02843, 7.15668, 8.66221, 8.40243
49.13774, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01754, -0.03507, -0.02869, 7.14699, 8.64244, 8.48062
49.14442, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01748, -0.03467, -0.02894, 7.12637, 8.60077, 8.55481
49.15109, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01739, -0.03500, -0.02918, 7.10275, 8.55661, 8.62796
49.15776, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01731, -0.03437, -0.02943, 7.07972, 8.50793, 8.70077
49.16443, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01723, -0.03393, -0.02967, 7.05592, 8.47129, 8.77338
49.17110, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01711, -0.03451, -0.02989, 7.01911, 8.39024, 8.84099
49.17778, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01706, -0.03470, -0.03015, 7.00515, 8.36774, 8.91603
49.18445, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01698, -0.03402, -0.03039, 6.98176, 8.32577, 8.98744
49.19112, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01687, -0.03418, -0.03061, 6.95027, 8.27620, 9.05627
49.19779, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01676, -0.03234, -0.03083, 6.91312, 8.20837, 9.12255
49.20446, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01661, -0.03328, -0.03104, 6.86759, 8.15349, 9.18584
49.21114, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01642, -0.03235, -0.03124, 6.80798, 8.04147, 9.24380
49.21781, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01623, -0.03306, -0.03145, 6.76260, 7.96513, 9.30564
49.22448, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01612, -0.03198, -0.03166, 6.72391, 7.89759, 9.36927
49.23115, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01596, -0.03382, -0.03187, 6.68093, 7.82010, 9.43089
49.23782, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01593, -0.03109, -0.03209, 6.65740, 7.77662, 9.49853
49.24450, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01575, -0.03153, -0.03229, 6.61386, 7.74718, 9.55940
49.25117, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01552, -0.03163, -0.03245, 6.52925, 7.56783, 9.60589
49.25784, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01540, -0.03134, -0.03266, 6.50202, 7.53599, 9.67048
49.26451, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01521, -0.02992, -0.03285, 6.45438, 7.48588, 9.72764
49.27118, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01494, -0.03030, -0.03303, 6.37037, 7.35499, 9.77297
49.27785, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01474, -0.02945, -0.03315, 6.29445, 7.24189, 9.81907
49.28453, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01440, -0.02986, -0.03331, 6.21348, 7.11972, 9.86373
49.29120, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01422, -0.03093, -0.03345, 6.13734, 6.99367, 9.90779
49.29787, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01406, -0.02742, -0.03360, 6.08206, 6.96978, 9.95926
49.30454, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01358, -0.03306, -0.03373, 5.93794, 6.69014, 9.97903
49.31121, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01345, -0.03487, -0.03387, 5.91229, 6.65546, 10.03793
49.31789, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01332, -0.02877, -0.03406, 5.89309, 6.72281, 10.09667
49.32456, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01278, -0.03124, -0.03413, 5.71659, 6.38842, 10.10573
49.33123, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01246, -0.03247, -0.03424, 5.65430, 6.38750, 10.14831
49.33791, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01212, -0.03322, -0.03432, 5.49987, 6.09019, 10.16201
49.34458, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01193, -0.02931, -0.03448, 5.44104, 6.06423, 10.20271
49.35125, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01144, -0.02664, -0.03451, 5.28307, 5.81742, 10.21255
49.35792, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.01080, -0.01874, -0.03448, 5.14150, 5.70471, 10.22350
49.36459, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00978, -0.02330, -0.03439, 4.84634, 5.12613, 10.18466
49.37127, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00962, -0.03326, -0.03448, 4.77640, 5.04658, 10.21422
49.37794, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00944, -0.02666, -0.03462, 4.74831, 5.01124, 10.25916
49.38461, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00940, -0.02663, -0.03463, 4.66812, 5.03945, 10.28391
49.39128, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00854, -0.01526, -0.03457, 4.43125, 4.47911, 10.25821
49.39795, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00825, -0.01524, -0.03462, 4.36677, 4.67033, 10.28545
49.40462, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00691, -0.00348, -0.03430, 4.00157, 3.87017, 10.21224
49.41130, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00671, -0.01237, -0.03445, 3.86891, 3.72791, 10.21453
49.41797, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00631, -0.01886, -0.03458, 3.76242, 3.47415, 10.21807
49.42464, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00662, -0.00827, -0.03460, 3.81024, 3.83399, 10.27697
49.43131, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00508, -0.01291, -0.03474, 3.46532, 3.08204, 10.20564
49.43798, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00498, -0.00614, -0.03454, 3.45929, 3.16009, 10.24098
49.44466, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00517, -0.01931, -0.03450, 3.29602, 2.74736, 10.22424
49.45133, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00539, -0.00473, -0.03494, 3.43509, 3.31013, 10.30697
49.45800, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00418, -0.00311, -0.03428, 3.06062, 2.80876, 10.21811
49.46467, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00275, -0.00819, -0.03390, 2.67902, 2.04410, 10.12775
49.47134, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00288, 0.00598, -0.03406, 2.59886, 2.15188, 10.12948
49.47802, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00135, -0.01856, -0.03398, 2.19473, 1.46336, 10.02114
49.48469, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00144, 0.02573, -0.03369, 2.11533, 1.40695, 10.01971
49.49136, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, 0.00078, -0.02418, -0.03349, 1.66158, 1.03329, 9.89143
49.49803, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, 0.00189, -0.04365, -0.03267, 1.33997, -0.59046, 9.79771
49.50470, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00135, 0.01940, -0.03426, 2.38493, 1.80367, 10.15196
49.51138, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00082, -0.04376, -0.03397, 1.94373, 0.76037, 10.03120
49.51805, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00159, -0.05250, -0.03467, 2.40904, 2.09513, 10.19702
49.52472, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00145, -0.00780, -0.03441, 2.20492, 1.15540, 10.16411
49.53139, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00092, -0.10883, -0.03466, 2.36670, 1.89460, 10.22521
49.53806, 0.00628, -0.00628, -0.00041, 0.00000, 0.00000, 0.00000, -0.00268, -0.03993, -0.03537, 2.69549, 1.61960, 10.37393
