
30.73810, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00628, -0.00314, -0.00050, 0.00130, -0.00095, 0.00001
30.74478, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00601, -0.00354, -0.00058, 0.08092, 0.12061, 0.02554
30.75144, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00578, -0.00387, -0.00066, 0.15023, 0.21832, 0.04747
30.75812, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00557, -0.00418, -0.00073, 0.21260, 0.31101, 0.06893
30.76478, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00537, -0.00443, -0.00079, 0.27211, 0.38749, 0.08833
30.77146, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00518, -0.00471, -0.00086, 0.32987, 0.47260, 0.10973
30.77812, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00499, -0.00495, -0.00093, 0.38779, 0.54258, 0.12938
30.78480, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00479, -0.00523, -0.00101, 0.44609, 0.62867, 0.15239
30.79146, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00460, -0.00546, -0.00108, 0.50563, 0.69825, 0.17350
30.79814, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00439, -0.00576, -0.00116, 0.56635, 0.78834, 0.19878
30.80480, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00419, -0.00600, -0.00124, 0.62855, 0.85986, 0.22186
30.81148, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00397, -0.00632, -0.00133, 0.69211, 0.95456, 0.24960
30.81814, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00376, -0.00656, -0.00141, 0.75705, 1.02872, 0.27485
30.82482, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00354, -0.00689, -0.00152, 0.82328, 1.12756, 0.30505
30.83148, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00331, -0.00715, -0.00161, 0.89060, 1.20436, 0.33252
30.83816, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00308, -0.00749, -0.00172, 0.95906, 1.30645, 0.36507
30.84482, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00285, -0.00775, -0.00181, 1.02829, 1.38558, 0.39474
30.85150, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00262, -0.00810, -0.00193, 1.09845, 1.48990, 0.42949
30.85816, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00239, -0.00837, -0.00204, 1.16905, 1.57091, 0.46130
30.86484, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00215, -0.00872, -0.00216, 1.24039, 1.67649, 0.49810
30.87150, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00191, -0.00900, -0.00227, 1.31187, 1.75891, 0.53198
30.87818, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00167, -0.00935, -0.00240, 1.38389, 1.86485, 0.57067
30.88484, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00143, -0.00963, -0.00252, 1.45581, 1.94824, 0.60654
30.89152, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00119, -0.00998, -0.00266, 1.52809, 2.05378, 0.64698
30.89818, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00095, -0.01026, -0.00278, 1.60006, 2.13770, 0.68475
30.90486, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00071, -0.01061, -0.00292, 1.67223, 2.24222, 0.72682
30.91152, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00047, -0.01089, -0.00305, 1.74392, 2.32630, 0.76639
30.91820, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, 0.00023, -0.01123, -0.00320, 1.81569, 2.42931, 0.80998
30.92486, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00001, -0.01151, -0.00334, 1.88685, 2.51322, 0.85129
30.93154, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00024, -0.01184, -0.00349, 1.95798, 2.61433, 0.89629
30.93820, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00048, -0.01212, -0.00363, 2.02840, 2.69780, 0.93925
30.94488, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00071, -0.01245, -0.00378, 2.09872, 2.79678, 0.98561
30.95154, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00094, -0.01273, -0.00393, 2.16826, 2.87957, 1.03014
30.95822, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00118, -0.01305, -0.00409, 2.23761, 2.97622, 1.07778
30.96488, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00140, -0.01332, -0.00425, 2.30615, 3.05815, 1.12383
30.97156, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00163, -0.01364, -0.00441, 2.37445, 3.15237, 1.17269
30.97822, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00186, -0.01391, -0.00457, 2.44192, 3.23328, 1.22018
30.98490, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00208, -0.01421, -0.00473, 2.50909, 3.32501, 1.27022
30.99156, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00230, -0.01448, -0.00490, 2.57544, 3.40478, 1.31911
30.99824, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00252, -0.01477, -0.00507, 2.64146, 3.49404, 1.37029
31.00490, 0.00628, -0.00314, -0.00050, 0.00000, 0.00000, 0.00000, -0.00274, -0.01503, -0.00524, 2.70666, 3.57259, 1.42052
