
32.62951, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.00980, -0.02293, -0.00180, 2.94104, 4.05818, 1.18246, -36.73856, 83.70947, 0.43643, -199.98779, 573.78644, 2.66575, 324.59204, -495.96851, -3.03382, 1817.22778, -3378.58667, -13.47785, 1.94161, -2.90753, -0.01316, 10.80367, -19.79166, -0.08108, -178.30602, 386.88235, 2.13195, -947.64313, 2650.80957, 12.22987, 2233.79297, -3412.55493, -20.86705, 12509.15137, -23197.52539, -92.43446, 15.01733, -21.84314, -0.13594, 84.57500, -148.29002, 0.42514
32.63618, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01056, -0.02406, -0.00217, 3.16860, 4.39782, 1.29180, 39.34508, -90.21009, -0.46964, 213.52873, -618.39600, -2.87244, -352.74167, 543.38422, 3.27203, -1969.85254, 3702.18726, 14.63225, -2.12145, 3.20020, 0.01462, -11.78826, 21.78740, 0.07470, 190.09691, -467.66220, -2.28620, 1059.17188, -3206.97852, -15.07751, -2428.14160, 3736.05396, 22.50945, -13559.67578, 25502.63867, 100.82458, -16.34858, 23.48538, 0.13997, -91.32877, 160.16563, 1.61032
32.64285, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01124, -0.02490, -0.00249, 3.37402, 4.64980, 1.38809, -42.12830, 97.90646, 0.50544, -228.65213, 671.23798, 3.12190, 383.30191, -595.30164, -3.52973, 2135.42676, -4057.82349, -15.90356, 2.31737, -3.51520, -0.01616, 12.85321, -23.94446, -0.09549, -202.97430, 456.01083, 2.46579, -1076.89124, 3125.84546, 14.48684, 2639.10986, -4097.39893, -24.28885, 14705.95020, -27880.40039, -109.14217, 17.79274, -26.26306, -0.15811, 99.66026, -178.49039, 0.32305
32.64951, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01203, -0.02607, -0.00288, 3.61073, 5.00071, 1.50548, 45.10201, -105.55866, -0.54413, 244.11555, -723.76373, -3.36775, -416.47873, 652.23993, 3.80863, -2315.13696, 4446.60205, 17.29203, -2.53079, 3.86785, 0.01787, -14.01882, 26.35049, 0.09051, 216.33806, -543.37781, -2.64661, 1197.75146, -3727.04590, -17.59253, -2868.16162, 4486.71240, 26.21164, -15943.58789, 30635.97656, 119.16116, -19.36619, 28.32575, 0.16395, -107.70879, 193.24368, 1.72185
32.65619, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01275, -0.02695, -0.00323, 3.82505, 5.26495, 1.61008, -48.27648, 114.51380, 0.58588, -261.30078, 785.25616, 3.66064, 452.49542, -714.59534, -4.11060, 2510.10181, -4873.68896, -18.82159, 2.76323, -4.24855, -0.01969, 15.28047, -28.95711, -0.11283, -230.89055, 536.79010, 2.85542, -1223.27173, 3680.96045, 17.16251, 3116.79980, -4919.93262, -28.29634, 17292.63867, -33505.74219, -129.24265, 21.07352, -31.58935, -0.18407, 117.47205, -214.89124, 0.19994
32.66286, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01356, -0.02815, -0.00365, 4.06931, 5.62436, 1.73516, 51.66708, -123.51357, -0.63102, 278.94687, -847.04590, -3.95296, -491.59460, 782.97174, 4.43771, -2721.69897, 5340.77197, 20.49457, -3.01637, 4.67353, 0.02171, -16.66012, 31.85797, 0.10955, 246.02321, -631.50433, -3.06751, 1354.30981, -4332.47070, -20.55514, -3386.73706, 5388.24707, 30.55145, -18750.53125, 36802.15625, 141.23642, -22.93312, 34.16277, 0.19207, -127.05302, 233.14034, 1.85667
32.66953, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01430, -0.02906, -0.00402, 4.29139, 5.89947, 1.84797, -55.28559, 133.93697, 0.67975, -298.46793, 918.62988, 4.29711, 534.03882, -857.86298, -4.79219, 2951.26001, -5853.68604, -22.33801, 3.29201, -5.13351, -0.02385, 18.15437, -35.00703, -0.13374, -262.45584, 631.09888, 3.31058, -1388.82434, 4329.09424, 20.33107, 3679.74902, -5907.83252, -32.99821, 20338.33008, -40263.21875, -153.46674, 24.95138, -38.00847, -0.21453, 138.50322, -258.76993, 0.05116
32.67619, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01513, -0.03028, -0.00446, 4.54177, 6.26494, 1.98044, 59.14920, -144.51248, -0.73248, 318.58951, -991.25360, -4.64452, -580.11407, 939.97662, 5.17653, -3200.39258, 6414.83057, 24.35697, -3.59211, 5.64568, 0.02623, -19.78706, 38.50459, 0.13254, 279.57413, -734.08643, -3.55945, 1531.01099, -5037.33057, -24.04649, -3997.84888, 6470.99414, 35.64785, -22055.46484, 44209.06250, 167.85759, -27.14900, 41.20102, 0.22509, -149.89661, 281.25693, 2.01993
32.68287, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01590, -0.03123, -0.00487, 4.77055, 6.54960, 2.10134, -63.27144, 156.64902, 0.78944, -340.75552, 1074.61450, 5.04923, 630.13007, -1029.92590, -5.59342, 3470.68188, -7030.85791, -26.58220, 3.91884, -6.20130, -0.02876, 21.55632, -42.30824, -0.15902, -298.11426, 741.11926, 3.84273, -1575.80286, 5085.28125, 24.07993, 4343.14014, -7094.37354, -38.52497, 23924.39258, -48380.86719, -182.70663, 29.53462, -45.74542, -0.25034, 163.33548, -311.66745, -0.12903
32.68953, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01675, -0.03246, -0.00533, 5.02575, 6.91900, 2.24089, 67.67136, -169.06625, -0.85109, 363.68176, -1159.90198, -5.46189, -684.42316, 1128.54102, 6.04584, -3764.00195, 7705.01172, 29.02210, -4.27450, 6.81863, 0.03156, -23.48815, 46.52562, 0.16036, 317.45795, -853.49207, -4.13486, 1730.24072, -5857.93262, -28.16200, -4717.97998, 7771.44092, 41.64397, -25946.69727, 53106.77344, 200.01024, -32.13156, 49.68742, 0.26394, -176.87144, 339.28510, 2.21799
32.69621, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01753, -0.03343, -0.00576, 5.26023, 7.21193, 2.36973, -72.36455, 183.20152, 0.91773, -388.84012, 1257.00549, 5.93812, 743.35846, -1236.57629, -6.53704, 4082.23462, -8444.91309, -31.71186, 4.66165, -7.48965, -0.03456, 25.58254, -51.11915, -0.18964, -338.35651, 869.38110, 4.46533, -1786.68921, 5966.95068, 28.51180, 5124.85596, -8519.53027, -45.03349, 28146.59961, -58132.74609, -218.05013, 34.95111, -55.07127, -0.29252, 192.65517, -375.44122, -0.34766
32.70288, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01839, -0.03467, -0.00625, 5.51913, 7.58347, 2.51613, 77.37213, -197.77023, -0.98988, 414.94055, -1357.08887, -6.42801, -807.33142, 1355.01257, 7.07059, -4427.56738, 9254.83691, 34.66412, -5.08302, 8.23381, 0.03787, -27.86791, 56.20474, 0.19408, 360.18915, -992.46002, -4.80834, 1954.61255, -6813.14648, -33.01355, -5566.53516, 9333.41699, 48.71191, -30528.13477, 63795.82422, 238.89630, -38.01973, 59.91947, 0.30977, -208.72287, 409.26367, 2.45862
32.70955, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.01919, -0.03567, -0.00671, 5.75835, 7.88334, 2.65273, -82.71188, 214.23720, 1.06791, -443.48114, 1470.22656, 6.98868, 876.77234, -1484.77246, -7.65041, 4802.23047, -10143.55566, -37.91928, 5.54160, -9.04400, -0.04143, 30.34652, -61.75122, -0.22679, -383.72141, 1018.81372, 5.19422, -2024.19873, 6994.28711, 33.74726, 6045.95313, -10231.32520, -52.71251, 33117.63281, -69848.07031, -260.82336, 41.35186, -66.31288, -0.34233, 227.27199, -452.33130, -0.61336
32.71621, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02006, -0.03691, -0.00722, 6.01994, 8.25546, 2.80572, 88.40729, -231.31779, -1.15243, 473.16946, -1587.58630, -7.56991, -952.14691, 1627.01807, 8.28081, -5208.78369, 11116.59473, 41.49528, -6.04064, 9.94111, 0.04534, -33.04965, 67.88409, 0.23502, 408.33206, -1154.15320, -5.59705, 2206.97803, -7924.75586, -38.73222, -6566.36230, 11209.54590, 57.05873, -35921.97656, 76636.98437, 285.97946, -44.97756, 72.25597, 0.36393, -246.33006, 493.65140, 2.75137
32.72289, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02087, -0.03792, -0.00770, 6.26304, 8.56103, 2.94989, -94.47856, 250.50412, 1.24389, -505.52875, 1719.42822, 8.23028, 1033.96130, -1782.87244, -8.96649, 5649.86182, -12184.10352, -45.43880, 6.58368, -10.91917, -0.04956, 35.98224, -74.58014, -0.27192, -434.79993, 1192.80566, 6.04798, -2291.29468, 8190.64063, 39.92766, 7131.22314, -12287.44824, -61.78944, 38970.05859, -83922.45312, -312.64291, 48.91505, -79.86415, -0.40125, 268.14087, -545.03748, -0.93667
32.72956, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02175, -0.03916, -0.00823, 6.52645, 8.93244, 3.10927, 100.95183, -270.51614, -1.34297, 539.26831, -1856.95325, -8.91945, -1122.76453, 1953.71814, 9.71268, -6128.46875, 13353.11426, 49.77428, -7.17454, 12.00074, 0.05420, -39.17893, 81.97623, 0.28479, 462.50482, -1342.22998, -6.52113, 2490.44019, -9217.97949, -45.47168, -7744.36377, 13463.04297, 66.93414, -42272.02344, 92063.78906, 343.04352, -53.19869, 87.12910, 0.42808, -290.73016, 595.41125, 3.10790
32.73623, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02257, -0.04019, -0.00873, 6.77266, 9.24256, 3.26082, -107.85003, 292.87369, 1.45022, -575.93567, 2010.61011, 9.69748, 1219.15234, -2140.91968, -10.52504, 6647.71436, -14635.43555, -54.55606, 7.81742, -13.18129, -0.05922, 42.64788, -90.05916, -0.32683, -492.23788, 1395.28101, 7.04847, -2591.19995, 9583.06445, 47.21900, 8409.86328, -14757.19336, -72.53853, 45859.87500, -100831.15625, -375.47824, 57.85113, -96.19990, -0.47111, 316.38843, -656.81494, -1.33053
32.74289, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02345, -0.04142, -0.00929, 7.03712, 9.61215, 3.42639, 115.20216, -316.30539, -1.56646, 614.24390, -2171.66187, -10.51415, -1323.77112, 2346.12061, 11.40988, -7211.11572, 16039.89551, 59.81647, -8.51681, 14.48528, 0.06473, -46.42752, 98.97878, 0.34538, 523.38104, -1560.91870, -7.60424, 2808.36182, -10721.95312, -53.41198, -9132.22266, 16169.87305, 78.63940, -49747.48047, 110597.28906, 412.26337, -62.91170, 105.06002, 0.50419, -343.14615, 718.11603, 3.54254
32.74957, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02428, -0.04247, -0.00981, 7.28570, 9.92571, 3.58511, -123.03414, 342.36002, 1.69232, -655.76495, 2350.75562, 11.43099, 1437.32239, -2570.97681, -12.37406, 7822.35205, -17580.29883, -65.61908, 9.27767, -15.91002, -0.07070, 50.52998, -108.73454, -0.39370, -556.73694, 1630.76978, 8.22130, -2927.39136, 11202.77930, 55.81540, 9916.25098, -17723.82031, -85.29086, 53970.58594, -121145.27344, -451.72940, 68.40837, -115.89219, -0.55409, 373.34268, -791.58612, -1.81078
32.75624, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02516, -0.04369, -0.01039, 7.55060, 10.29264, 3.75671, 131.37820, -369.77942, -1.82876, 699.21954, -2539.24658, -12.39814, -1560.56689, 2817.44775, 13.42517, -8485.54395, 19267.64258, 72.00594, -10.10533, 17.48226, 0.07726, -54.99820, 119.49194, 0.41921, 591.69049, -1815.09485, -8.87414, 3164.35425, -12470.29102, -62.76354, -10767.24316, 19421.32031, 92.53855, -58547.41016, 132863.70313, 496.28949, -74.38633, 126.67685, 0.59471, -405.02054, 866.07318, 4.07279
32.76291, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02599, -0.04474, -0.01094, 7.80089, 10.60863, 3.92239, -140.26352, 400.14276, 1.97654, -746.20294, 2747.98950, 13.47869, 1694.33069, -3087.53882, -14.57153, 9205.02832, -21118.13477, -79.05185, 11.00564, -19.20154, -0.08438, 59.84885, -131.26575, -0.47523, -629.05518, 1904.50171, 9.59653, -3303.59961, 13085.84180, 65.94406, 11690.87109, -21287.40234, -100.44653, 63518.14063, -145551.37500, -544.32269, 80.87985, -139.63074, -0.65286, 440.57031, -954.08118, -2.39681
32.76958, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02688, -0.04595, -0.01153, 8.06562, 10.97211, 4.09985, 149.72581, -432.20999, -2.13677, 795.44611, -2968.46655, -14.62334, -1839.51025, 3383.58984, 15.82232, -9985.64844, 23145.38477, 86.81079, -11.98489, 21.09727, 0.09220, -65.13018, 144.23988, 0.50926, 668.21948, -2110.38062, -10.36337, 3562.27710, -14501.75391, -73.77235, -12693.35254, 23327.06641, 109.07140, -68906.01562, 159615.57813, 598.35077, -87.94105, 152.73676, 0.70255, -478.05450, 1044.47583, 4.72014
32.77625, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02771, -0.04701, -0.01211, 8.31698, 11.28948, 4.27228, -159.79793, 467.59360, 2.31037, -848.56891, 3211.76074, 15.89687, 1997.07690, -3708.02026, -17.18760, 10832.51172, -25368.44336, -95.37091, 13.04996, -23.17174, -0.10070, 70.86431, -158.44772, -0.57469, -710.00677, 2222.50586, 11.20939, -3723.79175, 15273.83398, 77.87054, 13781.37500, -25568.11133, -118.48941, 74756.48437, -174874.06250, -656.82007, 95.61151, -168.24687, -0.77066, 519.91858, -1150.00232, -3.11238
32.78291, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02859, -0.04820, -0.01272, 8.58106, 11.64893, 4.45545, 170.51942, -505.07629, -2.49861, 904.31464, -3469.51221, -17.25080, -2168.08594, 4063.63037, 18.67846, -11751.29883, 27804.08008, 104.80090, -14.20831, 25.45757, 0.11004, -77.10566, 174.09544, 0.61915, 753.80945, -2453.25586, -12.11002, 4006.21558, -16861.03516, -86.72571, -14962.26270, 28018.85938, 128.77031, -81098.74219, 191756.96875, 722.37933, -103.95153, 184.15202, 0.83128, -564.25330, 1259.58215, 5.51082
32.78959, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.02943, -0.04926, -0.01331, 8.83290, 11.96674, 4.63440, -181.92691, 546.30646, 2.70262, -964.32727, 3753.05127, 18.75169, 2353.68115, -4453.34180, -20.30710, 12748.03516, -30474.79102, -115.20521, 15.46804, -27.96035, -0.12022, 83.88283, -191.23904, -0.69612, -800.45972, 2591.72900, 13.10107, -4192.15234, 17814.66602, 91.90480, 16243.87695, -30710.43555, -140.00500, 87984.38281, -210104.90625, -793.56342, 113.01138, -202.74216, -0.91141, 613.56451, -1386.22009, -3.98651
32.79626, 0.00000, -0.00942, 0.00214, 0.00000, 0.00000, 0.00000, -0.03031, -0.05044, -0.01394, 9.09580, 12.32154, 4.82311, 194.06418, -590.09558, -2.92384, 1027.36511, -4054.21631, -20.35217, -2555.10327, 4880.50342, 22.08692, -13829.38281, 33401.11719, 126.67034, -16.83796, 30.71655, 0.13139, -91.25738, 210.11093, 0.75335, 849.35309, -2851.17896, -14.15868, 4500.45410, -19599.57813, -101.95882, -17634.82617, 33655.02344, 152.27905, -95449.47656, 230374.45313, 873.16486, -122.86088, 222.02237, 0.98523, -665.98035, 1518.93616, 6.47697
