
32.26580, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.11762, -3.12447, -0.00039, -6.80410, -4.55800, -0.07691, 0.04621, -1.25643, -0.00019, 1.21658, -1.63537, -0.01236, -0.04271, 0.69417, 0.00005, -1.73574, 0.64538, 0.00485, -0.00008, 0.00533, -0.00154, -0.00537, 0.00505, -0.00664, 1.23287, 1.45991, -0.00214, -1.75022, 2.58663, 0.01951, -0.69223, -1.05111, 0.00155, -0.11567, 0.21394, -0.00594, -0.00523, -0.00792, -0.01000, -0.00114, -0.00580, 0.99989

32.27914, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.11301, -3.12483, -0.00037, -8.18634, -4.45126, -0.08285, -0.06251, 1.15052, 0.00030, -1.09705, 1.97562, 0.01487, 0.05897, -0.52356, -0.00010, 1.57216, -0.80129, -0.00588, 0.00015, -0.00398, 0.00160, 0.00402, -0.00611, -0.00670, -1.23279, 31.55136, 0.00190, -31.55663, 16.60943, 0.12188, 0.71049, -50.05590, -0.00129, 51.76105, -23.67409, -0.18059, 0.00526, -0.39118, 0.00333, 0.40453, -0.19242, 0.99861

32.29248, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.11048, -3.12150, -0.00032, -8.94612, -5.44973, -0.09745, 0.07951, -1.49169, -0.00043, 1.42595, -2.65598, -0.01988, -0.07658, 1.03799, 0.00016, -2.09714, 1.38834, 0.01027, -0.00023, 0.00798, -0.00163, -0.00805, 0.01073, -0.00660, 1.45626, 2.46294, -0.00322, -2.66374, 5.22440, 0.03900, -1.07496, -1.62807, 0.00320, 0.10733, -0.97019, -0.01481, -0.00796, -0.01192, -0.00999, 0.00002, -0.01398, 0.99983

32.30582, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.10595, -3.12214, -0.00031, -10.30554, -5.25729, -0.10264, -0.09869, 1.38432, 0.00059, -1.30407, 3.01325, 0.02247, 0.09785, -0.85748, -0.00026, 1.92553, -1.58839, -0.01158, 0.00034, -0.00655, 0.00169, 0.00662, -0.01212, -0.00675, -1.45727, 31.13921, 0.00290, -31.30340, 26.30153, 0.19173, 1.10323, -53.09668, -0.00291, 55.25818, -41.38362, -0.30827, 0.00799, -0.41525, 0.00332, 0.43224, -0.33032, 0.99762

32.31916, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.10327, -3.11903, -0.00026, -11.11042, -6.19206, -0.11675, 0.11860, -1.73365, -0.00079, 1.64064, -3.88080, -0.02879, -0.12065, 1.41242, 0.00038, -2.49342, 2.48267, 0.01816, -0.00045, 0.01087, -0.00171, -0.01095, 0.01910, -0.00654, 1.68678, 3.70700, -0.00475, -3.76776, 9.23214, 0.06828, -1.50393, -2.40590, 0.00576, 0.48912, -3.06001, -0.03029, -0.01090, -0.01694, -0.00997, 0.00189, -0.02750, 0.99973

32.33250, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.09874, -3.11990, -0.00024, -12.46853, -5.93184, -0.12138, -0.14074, 1.61990, 0.00102, -1.51173, 4.23599, 0.03131, 0.14748, -1.22284, -0.00055, 2.31456, -2.71557, -0.01966, 0.00060, -0.00938, 0.00178, 0.00946, -0.02075, -0.00681, -1.68879, 31.86702, 0.00430, -32.25406, 38.00156, 0.27488, 1.54457, -56.01062, -0.00542, 58.68970, -62.68306, -0.45974, 0.01094, -0.43598, 0.00331, 0.45702, -0.49331, 0.99646

32.34584, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.09585, -3.11707, -0.00020, -13.33714, -6.78010, -0.13486, 0.16368, -1.99132, -0.00129, 1.87018, -5.32137, -0.03912, -0.17605, 1.82066, 0.00075, -2.92778, 3.96774, 0.02874, -0.00076, 0.01400, -0.00180, -0.01409, 0.03044, -0.00646, 1.93349, 5.29559, -0.00682, -5.17685, 15.14132, 0.11100, -1.98467, -3.48954, 0.00943, 1.12648, -6.55538, -0.05589, -0.01404, -0.02343, -0.00995, 0.00488, -0.04860, 0.99957

32.35918, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.09128, -3.11816, -0.00019, -14.70835, -6.45374, -0.13897, -0.18900, 1.86701, 0.00160, -1.73015, 5.65296, 0.04141, 0.20904, -1.62085, -0.00102, 2.74052, -4.21860, -0.03032, 0.00095, -0.01246, 0.00186, 0.01253, -0.03230, -0.00690, -1.93570, 33.21704, 0.00617, -33.88614, 51.65026, 0.37062, 2.03981, -59.13486, -0.00903, 62.40659, -87.37083, -0.63301, 0.01411, -0.45565, 0.00329, 0.48120, -0.67677, 0.99518

32.37252, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.08809, -3.11573, -0.00014, -15.66655, -7.18468, -0.15165, 0.21517, -2.26987, -0.00195, 2.12006, -6.99050, -0.05094, -0.24402, 2.26808, 0.00133, -3.40576, 5.88163, 0.04223, -0.00114, 0.01740, -0.00188, -0.01747, 0.04501, -0.00635, 2.20134, 7.38601, -0.00949, -7.04537, 23.76679, 0.17275, -2.52521, -5.04759, 0.01440, 2.17539, -12.28583, -0.09740, -0.01741, -0.03210, -0.00992, 0.00965, -0.08086, 0.99934

32.38586, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.08343, -3.11705, -0.00013, -17.06455, -6.78617, -0.15524, -0.24392, 2.12969, 0.00237, -1.96371, 7.26978, 0.05279, 0.28386, -2.05475, -0.00172, 3.20688, -6.12839, -0.04371, 0.00138, -0.01581, 0.00195, 0.01584, -0.04698, -0.00700, -2.20202, 35.06962, 0.00855, -36.09103, 67.32765, 0.47920, 2.59634, -62.68056, -0.01390, 66.64181, -115.49814, -0.82792, 0.01751, -0.47558, 0.00326, 0.50621, -0.87757, 0.99379

32.39920, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.07981, -3.11516, -0.00009, -18.14989, -7.35571, -0.16689, 0.27359, -2.57301, -0.00282, 2.39443, -8.89980, -0.06429, -0.32598, 2.76114, 0.00216, -3.93425, 8.26217, 0.05883, -0.00162, 0.02110, -0.00197, -0.02113, 0.06304, -0.00622, 2.49373, 10.22074, -0.01279, -9.60326, 36.38486, 0.26229, -3.13490, -7.35162, 0.02087, 3.88679, -21.63430, -0.16442, -0.02105, -0.04409, -0.00988, 0.01724, -0.13011, 0.99899

32.41254, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.07501, -3.11676, -0.00008, -19.59033, -6.87438, -0.16993, -0.30609, 2.40922, 0.00334, -2.21429, 9.08510, 0.06541, 0.37347, -2.52794, -0.00271, 3.71771, -8.46950, -0.05995, 0.00191, -0.01945, 0.00203, 0.01943, -0.06499, -0.00713, -2.48972, 37.43185, 0.01140, -38.90017, 85.23589, 0.60169, 3.22237, -66.80676, -0.02016, 71.58919, -147.28972, -1.04545, 0.02117, -0.49660, 0.00322, 0.53301, -1.09349, 0.99232

32.42588, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.07078, -3.11563, -0.00005, -20.86013, -7.21571, -0.18023, 0.33955, -2.90337, -0.00391, 2.69678, -11.05727, -0.07921, -0.42354, 3.30652, 0.00331, -4.52092, 11.14563, 0.07873, -0.00220, 0.02516, -0.00205, -0.02512, 0.08474, -0.00607, 2.81295, 14.18402, -0.01672, -13.21148, 55.04754, 0.39361, -3.82375, -10.84811, 0.02900, 6.67384, -36.93574, -0.27305, -0.02498, -0.06120, -0.00984, 0.02929, -0.20585, 0.99845

32.43922, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.06577, -3.11755, -0.00004, -22.36275, -6.63668, -0.18267, -0.37611, 2.70409, 0.00455, -2.48157, 11.08499, 0.07914, 0.47957, -3.04225, -0.00405, 4.27626, -11.25457, -0.07906, 0.00254, -0.02340, 0.00211, 0.02330, -0.08645, -0.00728, -2.79882, 40.36366, 0.01463, -42.41514, 105.67558, 0.73974, 3.92568, -71.65034, -0.02791, 77.44155, -183.07365, -1.28721, 0.02512, -0.51922, 0.00318, 0.56239, -1.32263, 0.99078

32.45256, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.06062, -3.11754, -0.00001, -23.90954, -6.64185, -0.19112, 0.41367, -3.26207, -0.00524, 3.02992, -13.46294, -0.09564, -0.53849, 3.91005, 0.00485, -5.17366, 14.56239, 0.10205, -0.00289, 0.02959, -0.00213, -0.02946, 0.11027, -0.00589, 3.15981, 19.90512, -0.02120, -18.46045, 83.15398, 0.58981, -4.60139, -16.29202, 0.03890, 11.23761, -62.21463, -0.45085, -0.02924, -0.08635, -0.00978, 0.04845, -0.32372, 0.99762

32.46590, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.05531, -3.11986, -0.00001, -25.50059, -5.94535, -0.19292, -0.45463, 3.00859, 0.00602, -2.76210, 13.23256, 0.09369, 0.60406, -3.59554, -0.00581, 4.88313, -14.47214, -0.10087, 0.00328, -0.02768, 0.00219, 0.02747, -0.11139, -0.00745, -3.12635, 43.95758, 0.01800, -46.79703, 129.02110, 0.89536, 4.71191, -77.33952, -0.03707, 84.41840, -223.20346, -1.55476, 0.02938, -0.54364, 0.00313, 0.59495, -1.56264, 0.98919

32.47924, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.04871, -3.12158, 0.00001, -27.48356, -5.42722, -0.19870, 0.49653, -3.64763, -0.00683, 3.39553, -16.10143, -0.11343, -0.67278, 4.57519, 0.00683, -5.89978, 18.52790, 0.12880, -0.00369, 0.03442, -0.00220, -0.03419, 0.13972, -0.00569, 3.53251, 28.44954, -0.02601, -26.35138, 126.50826, 0.89011, -5.47552, -25.00156, 0.05056, 18.80747, -104.59154, -0.74622, -0.03385, -0.12431, -0.00972, 0.07905, -0.50970, 0.99632

32.49258, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.04299, -3.12438, 0.00002, -29.19923, -4.58710, -0.19983, -0.54217, 3.30970, 0.00775, -3.04700, 15.44904, 0.10848, 0.74891, -4.17727, -0.00803, 5.53296, -18.06246, -0.12488, 0.00414, -0.03224, 0.00226, 0.03192, -0.13965, -0.00765, -3.46398, 48.33430, 0.02102, -52.28082, 155.68242, 1.07053, 5.58126, -83.99482, -0.04731, 92.79283, -267.93484, -1.84863, 0.03396, -0.56965, 0.00308, 0.63112, -1.80951, 0.98759

32.50592, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.03395, -3.12901, 0.00002, -31.91162, -3.19584, -0.20153, 0.58858, -4.05379, -0.00869, 3.79295, -18.92741, -0.13221, -0.82838, 5.29999, 0.00931, -6.70442, 23.02433, 0.15874, -0.00461, 0.03965, -0.00227, -0.03933, 0.17302, -0.00546, 3.92434, 41.64231, -0.03067, -38.60099, 195.13065, 1.36170, -6.44881, -39.32110, 0.06367, 31.57794, -176.86008, -1.24542, -0.03884, -0.18261, -0.00965, 0.12796, -0.80560, 0.99428

32.51926, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.02765, -3.13240, 0.00002, -33.80230, -2.17843, -0.20198, -0.63905, 3.58142, 0.00975, -3.31762, 17.57969, 0.12237, 0.91606, -4.76086, -0.01078, 6.20849, -21.87202, -0.14993, 0.00513, -0.03701, 0.00233, 0.03661, -0.17072, -0.00786, -3.79372, 53.62747, 0.02275, -59.19394, 185.97780, 1.26619, 6.52258, -91.70345, -0.05773, 102.91420, -317.15561, -2.16629, 0.03881, -0.59624, 0.00302, 0.67097, -2.05509, 0.98604

32.53260, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.01430, -3.14224, 0.00001, -37.80921, 0.77857, -0.19707, 0.68990, -4.46391, -0.01081, 4.21552, -21.83187, -0.15114, -1.00705, 6.07027, 0.01231, -7.58619, 27.95828, 0.19109, -0.00567, 0.04522, -0.00234, -0.04486, 0.20974, -0.00521, 4.31951, 62.21011, -0.03429, -57.74974, 304.25296, 2.10507, -7.51299, -63.04553, 0.07735, 53.08366, -300.04614, -2.08826, -0.04417, -0.27002, -0.00959, 0.20282, -1.26177, 0.99116

32.54594, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -3.00720, -3.14634, 0.00001, -39.93894, 2.00773, -0.19702, -0.74511, 3.77800, 0.01199, -3.54115, 19.34981, 0.13345, 1.10706, -5.29234, -0.01407, 6.87261, -25.58412, -0.17373, 0.00626, -0.04185, 0.00239, 0.04146, -0.20369, -0.00808, -4.08293, 59.86021, 0.02156, -67.87406, 219.57507, 1.47817, 7.50480, -100.37888, -0.06649, 115.13745, -369.63388, -2.49668, 0.04388, -0.62039, 0.00297, 0.71298, -2.28132, 0.98466

32.55928, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.98662, -3.16526, -0.00004, -46.11403, 7.68995, -0.18258, 0.79990, -4.82551, -0.01313, 4.62796, -24.50104, -0.16796, -1.20990, 6.82899, 0.01584, -8.51081, 32.99050, 0.22330, -0.00687, 0.05085, -0.00240, -0.05059, 0.24831, -0.00495, 4.68753, 88.65683, -0.03518, -81.98839, 447.77295, 3.06976, -8.63987, -96.23138, 0.08969, 82.93196, -476.72223, -3.28173, -0.04976, -0.36253, -0.00952, 0.27795, -1.75976, 0.98781

32.57262, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.97863, -3.16998, -0.00004, -48.51015, 9.10743, -0.18279, -0.85938, 3.86321, 0.01439, -3.70274, 20.50650, 0.13996, 1.32261, -5.71496, -0.01784, 7.49745, -28.82988, -0.19365, 0.00754, -0.04676, 0.00246, 0.04656, -0.23830, -0.00831, -4.31295, 66.09370, 0.01614, -77.63570, 252.69267, 1.67893, 8.50272, -108.99078, -0.07163, 128.89972, -420.66315, -2.80503, 0.04925, -0.63292, 0.00293, 0.74863, -2.44802, 0.98374

32.58596, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.96061, -3.18783, -0.00006, -53.91907, 14.46844, -0.17808, 0.91738, -4.86751, -0.01554, 4.78420, -25.45144, -0.17252, -1.43726, 7.25205, 0.01980, -9.18944, 36.34566, 0.24314, -0.00822, 0.05525, -0.00246, -0.05533, 0.28165, -0.00474, 5.00565, 53.94367, -0.03151, -43.94920, 272.37219, 1.85339, -9.80151, -62.55997, 0.09813, 44.24484, -305.41275, -2.09320, -0.05567, -0.09719, -0.00947, -0.01087, -0.38056, 0.99725

32.59930, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.95303, -3.19188, -0.00005, -56.19186, 15.68568, -0.18091, -0.98186, 4.27447, 0.01687, -4.25930, 23.30041, 0.15720, 1.56435, -6.50243, -0.02205, 8.58816, -34.03068, -0.22608, 0.00897, -0.05422, 0.00251, 0.05448, -0.28755, -0.00864, -4.90676, 64.98199, 0.02153, -78.40965, 263.74924, 1.73230, 9.99660, -111.21875, -0.08975, 134.98277, -456.15085, -3.00682, 0.05738, -0.60986, 0.00281, 0.73871, -2.51581, 0.98347

32.61264, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.94088, -3.21181, 0.00003, -59.82494, 21.66794, -0.20452, 1.04772, -5.17765, -0.01818, 5.25616, -27.90853, -0.18708, -1.69692, 8.07647, 0.02436, -10.35272, 42.04678, 0.27820, -0.00976, 0.06144, -0.00252, -0.06198, 0.32646, -0.00444, 5.63002, 20.61234, -0.03761, -8.61974, 97.17908, 0.66373, -11.41718, -54.99350, 0.11902, 32.66380, -266.89285, -1.82041, -0.06409, 0.31938, -0.00934, -0.44278, 1.86750, 1.01231

32.62598, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.93483, -3.21467, 0.00006, -61.65434, 22.53081, -0.21354, -1.12126, 4.96615, 0.01969, -5.12565, 27.74972, 0.18523, 1.84350, -7.44371, -0.02701, 9.90486, -40.32727, -0.26509, 0.01063, -0.06527, 0.00256, 0.06595, -0.35868, -0.00911, -5.79171, 59.24127, 0.03655, -73.31472, 255.16362, 1.65705, 11.77641, -111.86145, -0.11410, 139.75601, -484.07809, -3.15295, 0.06904, -0.54190, 0.00257, 0.66898, -2.39633, 0.98441

32.63932, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.93477, -3.23216, 0.00029, -61.67040, 27.78085, -0.28012, 1.19874, -5.68376, -0.02130, 5.93660, -31.61402, -0.20987, -1.99741, 9.01787, 0.02976, -11.70707, 48.65678, 0.31854, -0.01157, 0.07049, -0.00256, -0.07124, 0.38969, -0.00403, 6.51051, -26.89898, -0.05243, 39.90499, -162.78584, -1.06584, -13.32287, -39.03278, 0.14597, 12.25695, -181.37041, -1.24699, -0.07569, 0.86125, -0.00911, -0.98777, 4.89790, 1.03232

32.65266, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.93121, -3.23310, 0.00035, -62.74043, 28.06408, -0.29817, -1.28503, 6.02087, 0.02315, -6.35090, 34.45607, 0.22800, 2.16716, -8.60384, -0.03290, 11.51676, -48.11098, -0.31308, 0.01261, -0.08068, 0.00260, 0.08132, -0.45769, -0.00976, -7.02452, 50.29555, 0.06419, -63.37360, 231.90271, 1.49081, 13.91834, -109.99191, -0.14690, 142.13373, -499.45953, -3.21090, 0.08469, -0.45463, 0.00218, 0.56205, -2.19422, 0.98582

32.66600, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.94118, -3.24239, 0.00064, -59.74783, 30.85309, -0.38778, 1.37867, -6.55183, -0.02522, 6.95193, -37.59120, -0.24768, -2.34676, 10.11887, 0.03621, -13.29688, 56.43886, 0.36574, -0.01376, 0.08439, -0.00260, -0.08462, 0.48369, -0.00341, 7.71199, -69.76124, -0.07939, 82.34015, -408.58243, -2.67846, -15.58999, -9.83605, 0.18099, -21.72232, -18.85284, -0.18383, -0.09109, 1.25065, -0.00873, -1.36415, 7.21791, 1.04741

32.67934, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.94008, -3.24127, 0.00073, -60.07908, 30.51974, -0.41340, -1.48185, 7.39857, 0.02759, -7.85134, 43.36237, 0.28510, 2.54434, -10.07053, -0.03995, 13.51072, -57.93578, -0.37349, 0.01501, -0.09942, 0.00263, 0.09906, -0.58068, -0.01057, -8.54423, 43.61838, 0.10330, -54.46657, 219.46655, 1.40392, 16.52783, -107.76003, -0.19156, 143.93893, -513.97125, -3.25991, 0.10308, -0.41344, 0.00169, 0.49253, -2.21120, 0.98571

32.69268, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.95295, -3.24289, 0.00101, -56.21589, 31.00355, -0.49872, 1.59547, -7.83612, -0.03032, 8.31652, -46.26441, -0.30325, -2.75536, 11.52997, 0.04398, -15.26649, 66.28973, 0.42557, -0.01640, 0.10302, -0.00261, -0.10160, 0.60904, -0.00258, 9.21405, -96.33041, -0.11865, 107.19225, -572.72168, -3.74374, -18.33898, 21.57995, 0.22818, -57.84657, 163.60550, 0.99016, -0.10954, 1.41486, -0.00823, -1.50549, 8.35736, 1.05468

32.70602, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.95355, -3.24024, 0.00111, -56.03615, 30.20979, -0.52862, -1.71914, 9.02399, 0.03338, -9.51492, 54.14076, 0.35442, 2.98670, -11.87517, -0.04851, 15.90740, -70.08264, -0.44797, 0.01789, -0.12053, 0.00264, 0.11788, -0.72282, -0.01151, -10.25592, 42.64322, 0.15108, -50.73655, 235.03474, 1.50713, 19.65336, -108.67560, -0.24957, 148.79022, -545.94141, -3.42067, 0.12302, -0.44370, 0.00113, 0.49589, -2.57597, 0.98329

32.71936, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.96542, -3.23743, 0.00135, -52.47442, 29.36433, -0.60046, 1.85539, -9.47686, -0.03690, 9.94197, -57.38362, -0.37489, -3.23552, 13.33943, 0.05345, -17.69358, 78.80021, 0.50167, -0.01954, 0.12526, -0.00261, -0.12087, 0.76012, -0.00158, 10.95061, -111.88898, -0.16826, 120.27805, -679.13733, -4.42986, -21.64604, 49.64045, 0.29003, -90.49503, 334.61508, 2.07358, -0.13010, 1.46500, -0.00764, -1.53175, 8.86648, 1.05785

32.73270, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.96703, -3.23383, 0.00146, -51.99029, 28.28324, -0.63206, -2.00238, 10.89048, 0.04082, -11.31196, 66.77544, 0.43592, 3.50737, -14.04661, -0.05897, 18.72444, -84.80759, -0.53801, 0.02131, -0.14405, 0.00263, 0.13773, -0.88422, -0.01258, -12.13318, 47.23019, 0.20683, -52.34326, 279.27811, 1.80171, 23.33815, -114.49292, -0.32214, 158.67584, -605.33386, -3.75666, 0.14439, -0.53106, 0.00052, 0.56158, -3.23226, 0.97897

32.74604, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.97699, -3.22894, 0.00166, -49.00408, 26.81600, -0.69129, 2.16355, -11.44283, -0.04529, 11.77730, -70.81600, -0.46173, -3.80086, 15.59316, 0.06504, -20.61468, 94.32972, 0.59620, -0.02324, 0.15074, -0.00259, -0.14195, 0.93493, -0.00043, 12.89746, -123.36277, -0.22756, 128.81363, -764.06262, -4.97722, -25.57198, 75.23048, 0.36830, -120.70805, 497.65225, 3.09254, -0.15261, 1.48787, -0.00699, -1.53412, 9.21010, 1.05996

32.75938, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.97916, -3.22481, 0.00176, -48.35310, 25.57461, -0.72298, -2.33652, 13.04141, 0.05023, -13.26824, 81.52250, 0.53130, 4.12067, -16.64110, -0.07179, 22.00971, -102.51198, -0.64607, 0.02530, -0.17056, 0.00259, 0.15912, -1.06797, -0.01379, -14.20053, 56.22609, 0.27165, -58.10049, 347.84592, 2.25707, 27.65447, -125.58965, -0.41135, 174.10614, -695.51440, -4.28731, 0.16766, -0.65631, -0.00016, 0.67077, -4.09690, 0.97333

32.77272, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.98732, -3.21910, 0.00193, -45.90400, 23.86094, -0.77243, 2.52519, -13.75456, -0.05582, 13.82443, -86.71392, -0.56478, -4.46658, 18.34685, 0.07922, -24.07778, 113.29404, 0.71164, -0.02754, 0.17972, -0.00254, -0.16507, 1.13512, 0.00089, 15.07224, -134.59987, -0.29747, 136.65883, -848.79340, -5.52521, -30.19730, 100.58458, 0.46536, -150.84035, 664.57513, 4.12522, -0.17742, 1.52026, -0.00626, -1.55064, 9.59784, 1.06234

32.78606, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.98976, -3.21472, 0.00203, -45.17157, 22.54380, -0.80328, -2.72710, 15.54113, 0.06195, -15.42835, 98.77702, 0.64319, 4.84279, -19.74032, -0.08747, 25.83738, -123.75049, -0.77555, 0.02993, -0.20076, 0.00252, 0.18269, -1.27820, -0.01517, -16.50219, 68.78529, 0.34753, -66.99192, 437.63940, 2.85192, 32.70351, -142.00613, -0.52027, 195.15410, -818.23462, -5.02142, 0.19347, -0.80753, -0.00091, 0.81108, -5.11811, 0.96674

32.79940, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.99646, -3.20881, 0.00217, -43.15947, 20.76964, -0.84537, 2.94639, -16.46439, -0.06885, 16.11299, -105.42399, -0.68635, -5.25005, 21.68020, 0.09656, -28.15430, 136.25648, 0.85143, -0.03251, 0.21276, -0.00246, -0.19071, 1.36424, 0.00240, 17.51359, -147.44383, -0.37989, 145.52214, -944.21704, -6.14465, -35.62918, 127.64252, 0.58450, -182.87238, 846.41492, 5.24281, -0.20512, 1.57496, -0.00545, -1.59431, 10.11053, 1.06551

32.81274, -3.14159, -3.14159, -0.00067, 0.00000, 0.00000, 0.00000, -2.99900, -3.20435, 0.00227, -42.39795, 19.43204, -0.87487, -3.18075, 18.46479, 0.07640, -17.84171, 119.02077, 0.77479, 5.69242, -23.44751, -0.10663, 30.30139, -149.22156, -0.93077, 0.03526, -0.23539, 0.00243, 0.20909, -1.51959, -0.01676, -19.08929, 84.55183, 0.43692, -78.43803, 547.83508, 3.58062, 38.61145, -163.92229, -0.65290, 221.96689, -976.01044, -5.97287, 0.22252, -0.97943, -0.00176, 0.97692, -6.27504, 0.95935

