
38.03954, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00007, -0.00933, 0.00091, -0.02236, -0.02551, -0.00019, 0.33955, -2.90337, -0.00391, 2.69678, -11.05727, -0.07921, -0.42354, 3.30652, 0.00331, -4.52092, 11.14563, 0.07873, -0.00220, 0.02516, -0.00205, -0.02512, 0.08474, -0.00607, 2.81295, 14.18402, -0.01672, -13.21148, 55.04754, 0.39361, -3.82375, -10.84811, 0.02900, 6.67384, -36.93574, -0.27305, -0.02498, -0.06120, -0.00984, 0.02929, -0.20585, 0.99845
38.04621, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00008, -0.00934, 0.00091, -0.02468, -0.02431, -0.00018, -0.37611, 2.70409, 0.00455, -2.48157, 11.08499, 0.07914, 0.47957, -3.04225, -0.00405, 4.27626, -11.25457, -0.07906, 0.00254, -0.02340, 0.00211, 0.02330, -0.08645, -0.00728, -2.79882, 40.36366, 0.01463, -42.41514, 105.67558, 0.73974, 3.92568, -71.65034, -0.02791, 77.44155, -183.07365, -1.28721, 0.02512, -0.51922, 0.00318, 0.56239, -1.32263, 0.99078
38.05288, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00009, -0.00933, 0.00091, -0.02561, -0.02608, -0.00020, 0.41367, -3.26207, -0.00524, 3.02992, -13.46294, -0.09564, -0.53849, 3.91005, 0.00485, -5.17366, 14.56239, 0.10205, -0.00289, 0.02959, -0.00213, -0.02946, 0.11027, -0.00589, 3.15981, 19.90512, -0.02120, -18.46045, 83.15398, 0.58981, -4.60139, -16.29202, 0.03890, 11.23761, -62.21463, -0.45085, -0.02924, -0.08635, -0.00978, 0.04845, -0.32372, 0.99762
38.05955, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00009, -0.00934, 0.00091, -0.02811, -0.02466, -0.00019, -0.45463, 3.00859, 0.00602, -2.76210, 13.23256, 0.09369, 0.60406, -3.59554, -0.00581, 4.88313, -14.47214, -0.10087, 0.00328, -0.02768, 0.00219, 0.02747, -0.11139, -0.00745, -3.12635, 43.95758, 0.01800, -46.79703, 129.02110, 0.89536, 4.71191, -77.33952, -0.03707, 84.41840, -223.20346, -1.55476, 0.02938, -0.54364, 0.00313, 0.59495, -1.56264, 0.98919
38.06622, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00010, -0.00933, 0.00091, -0.02952, -0.02583, -0.00020, 0.49653, -3.64763, -0.00683, 3.39553, -16.10143, -0.11343, -0.67278, 4.57519, 0.00683, -5.89978, 18.52790, 0.12880, -0.00369, 0.03442, -0.00220, -0.03419, 0.13972, -0.00569, 3.53251, 28.44954, -0.02601, -26.35138, 126.50826, 0.89011, -5.47552, -25.00156, 0.05056, 18.80747, -104.59154, -0.74622, -0.03385, -0.12431, -0.00972, 0.07905, -0.50970, 0.99632
38.07290, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00011, -0.00934, 0.00091, -0.03227, -0.02411, -0.00019, -0.54217, 3.30970, 0.00775, -3.04700, 15.44904, 0.10848, 0.74891, -4.17727, -0.00803, 5.53296, -18.06246, -0.12488, 0.00414, -0.03224, 0.00226, 0.03192, -0.13965, -0.00765, -3.46398, 48.33430, 0.02102, -52.28082, 155.68242, 1.07053, 5.58126, -83.99482, -0.04731, 92.79283, -267.93484, -1.84863, 0.03396, -0.56965, 0.00308, 0.63112, -1.80951, 0.98759
38.07957, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00012, -0.00934, 0.00091, -0.03449, -0.02429, -0.00020, 0.58858, -4.05379, -0.00869, 3.79295, -18.92741, -0.13221, -0.82838, 5.29999, 0.00931, -6.70442, 23.02433, 0.15874, -0.00461, 0.03965, -0.00227, -0.03933, 0.17302, -0.00546, 3.92434, 41.64231, -0.03067, -38.60099, 195.13065, 1.36170, -6.44881, -39.32110, 0.06367, 31.57794, -176.86008, -1.24542, -0.03884, -0.18261, -0.00965, 0.12796, -0.80560, 0.99428
38.08624, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00013, -0.00935, 0.00091, -0.03757, -0.02220, -0.00019, -0.63905, 3.58142, 0.00975, -3.31762, 17.57969, 0.12237, 0.91606, -4.76086, -0.01078, 6.20849, -21.87202, -0.14993, 0.00513, -0.03701, 0.00233, 0.03661, -0.17072, -0.00786, -3.79372, 53.62747, 0.02275, -59.19394, 185.97780, 1.26619, 6.52258, -91.70345, -0.05773, 102.91420, -317.15561, -2.16629, 0.03881, -0.59624, 0.00302, 0.67097, -2.05509, 0.98604
38.09291, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00014, -0.00935, 0.00091, -0.04126, -0.02057, -0.00019, 0.68990, -4.46391, -0.01081, 4.21552, -21.83187, -0.15114, -1.00705, 6.07027, 0.01231, -7.58619, 27.95828, 0.19109, -0.00567, 0.04522, -0.00234, -0.04486, 0.20974, -0.00521, 4.31951, 62.21011, -0.03429, -57.74974, 304.25296, 2.10507, -7.51299, -63.04553, 0.07735, 53.08366, -300.04614, -2.08826, -0.04417, -0.27002, -0.00959, 0.20282, -1.26177, 0.99116
38.09958, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00015, -0.00936, 0.00091, -0.04480, -0.01801, -0.00017, -0.74511, 3.77800, 0.01199, -3.54115, 19.34981, 0.13345, 1.10706, -5.29234, -0.01407, 6.87261, -25.58412, -0.17373, 0.00626, -0.04185, 0.00239, 0.04146, -0.20369, -0.00808, -4.08293, 59.86021, 0.02156, -67.87406, 219.57507, 1.47817, 7.50480, -100.37888, -0.06649, 115.13745, -369.63388, -2.49668, 0.04388, -0.62039, 0.00297, 0.71298, -2.28132, 0.98466
38.10625, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00017, -0.00938, 0.00091, -0.05104, -0.01318, -0.00016, 0.79990, -4.82551, -0.01313, 4.62796, -24.50104, -0.16796, -1.20990, 6.82899, 0.01584, -8.51081, 32.99050, 0.22330, -0.00687, 0.05085, -0.00240, -0.05059, 0.24831, -0.00495, 4.68753, 88.65683, -0.03518, -81.98839, 447.77295, 3.06976, -8.63987, -96.23138, 0.08969, 82.93196, -476.72223, -3.28173, -0.04976, -0.36253, -0.00952, 0.27795, -1.75976, 0.98781
38.11293, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00018, -0.00939, 0.00091, -0.05512, -0.01014, -0.00015, -0.85938, 3.86321, 0.01439, -3.70274, 20.50650, 0.13996, 1.32261, -5.71496, -0.01784, 7.49745, -28.82988, -0.19365, 0.00754, -0.04676, 0.00246, 0.04656, -0.23830, -0.00831, -4.31295, 66.09370, 0.01614, -77.63570, 252.69267, 1.67893, 8.50272, -108.99078, -0.07163, 128.89972, -420.66315, -2.80503, 0.04925, -0.63292, 0.00293, 0.74863, -2.44802, 0.98374
38.11960, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00020, -0.00940, 0.00091, -0.06088, -0.00517, -0.00014, 0.91738, -4.86751, -0.01554, 4.78420, -25.45144, -0.17252, -1.43726, 7.25205, 0.01980, -9.18944, 36.34566, 0.24314, -0.00822, 0.05525, -0.00246, -0.05533, 0.28165, -0.00474, 5.00565, 53.94367, -0.03151, -43.94920, 272.37219, 1.85339, -9.80151, -62.55997, 0.09813, 44.24484, -305.41275, -2.09320, -0.05567, -0.09719, -0.00947, -0.01087, -0.38056, 0.99725
38.12627, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00022, -0.00941, 0.00091, -0.06466, -0.00251, -0.00014, -0.98186, 4.27447, 0.01687, -4.25930, 23.30041, 0.15720, 1.56435, -6.50243, -0.02205, 8.58816, -34.03068, -0.22608, 0.00897, -0.05422, 0.00251, 0.05448, -0.28755, -0.00864, -4.90676, 64.98199, 0.02153, -78.40965, 263.74924, 1.73230, 9.99660, -111.21875, -0.08975, 134.98277, -456.15085, -3.00682, 0.05738, -0.60986, 0.00281, 0.73871, -2.51581, 0.98347
38.13294, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00023, -0.00943, 0.00091, -0.06861, 0.00351, -0.00017, 1.04772, -5.17765, -0.01818, 5.25616, -27.90853, -0.18708, -1.69692, 8.07647, 0.02436, -10.35272, 42.04678, 0.27820, -0.00976, 0.06144, -0.00252, -0.06198, 0.32646, -0.00444, 5.63002, 20.61234, -0.03761, -8.61974, 97.17908, 0.66373, -11.41718, -54.99350, 0.11902, 32.66380, -266.89285, -1.82041, -0.06409, 0.31938, -0.00934, -0.44278, 1.86750, 1.01231
38.13961, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00024, -0.00944, 0.00091, -0.07159, 0.00559, -0.00017, -1.12126, 4.96615, 0.01969, -5.12565, 27.74972, 0.18523, 1.84350, -7.44371, -0.02701, 9.90486, -40.32727, -0.26509, 0.01063, -0.06527, 0.00256, 0.06595, -0.35868, -0.00911, -5.79171, 59.24127, 0.03655, -73.31472, 255.16362, 1.65705, 11.77641, -111.86145, -0.11410, 139.75601, -484.07809, -3.15295, 0.06904, -0.54190, 0.00257, 0.66898, -2.39633, 0.98441
38.14629, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00024, -0.00946, 0.00091, -0.07135, 0.01101, -0.00025, 1.19874, -5.68376, -0.02130, 5.93660, -31.61402, -0.20987, -1.99741, 9.01787, 0.02976, -11.70707, 48.65678, 0.31854, -0.01157, 0.07049, -0.00256, -0.07124, 0.38969, -0.00403, 6.51051, -26.89898, -0.05243, 39.90499, -162.78584, -1.06584, -13.32287, -39.03278, 0.14597, 12.25695, -181.37041, -1.24699, -0.07569, 0.86125, -0.00911, -0.98777, 4.89790, 1.03232
38.15296, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00024, -0.00946, 0.00091, -0.07303, 0.01218, -0.00027, -1.28503, 6.02087, 0.02315, -6.35090, 34.45607, 0.22800, 2.16716, -8.60384, -0.03290, 11.51676, -48.11098, -0.31308, 0.01261, -0.08068, 0.00260, 0.08132, -0.45769, -0.00976, -7.02452, 50.29555, 0.06419, -63.37360, 231.90271, 1.49081, 13.91834, -109.99191, -0.14690, 142.13373, -499.45953, -3.21090, 0.08469, -0.45463, 0.00218, 0.56205, -2.19422, 0.98582
38.15963, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00023, -0.00947, 0.00091, -0.06913, 0.01481, -0.00037, 1.37867, -6.55183, -0.02522, 6.95193, -37.59120, -0.24768, -2.34676, 10.11887, 0.03621, -13.29688, 56.43886, 0.36574, -0.01376, 0.08439, -0.00260, -0.08462, 0.48369, -0.00341, 7.71199, -69.76124, -0.07939, 82.34015, -408.58243, -2.67846, -15.58999, -9.83605, 0.18099, -21.72232, -18.85284, -0.18383, -0.09109, 1.25065, -0.00873, -1.36415, 7.21791, 1.04741
38.16631, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00023, -0.00947, 0.00091, -0.06952, 0.01495, -0.00041, -1.48185, 7.39857, 0.02759, -7.85134, 43.36237, 0.28510, 2.54434, -10.07053, -0.03995, 13.51072, -57.93578, -0.37349, 0.01501, -0.09942, 0.00263, 0.09906, -0.58068, -0.01057, -8.54423, 43.61838, 0.10330, -54.46657, 219.46655, 1.40392, 16.52783, -107.76003, -0.19156, 143.93893, -513.97125, -3.25991, 0.10308, -0.41344, 0.00169, 0.49253, -2.21120, 0.98571
38.17298, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00022, -0.00947, 0.00091, -0.06451, 0.01484, -0.00051, 1.59547, -7.83612, -0.03032, 8.31652, -46.26441, -0.30325, -2.75536, 11.52997, 0.04398, -15.26649, 66.28973, 0.42557, -0.01640, 0.10302, -0.00261, -0.10160, 0.60904, -0.00258, 9.21405, -96.33041, -0.11865, 107.19225, -572.72168, -3.74374, -18.33898, 21.57995, 0.22818, -57.84657, 163.60550, 0.99016, -0.10954, 1.41486, -0.00823, -1.50549, 8.35736, 1.05468
38.17965, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00021, -0.00947, 0.00091, -0.06400, 0.01414, -0.00055, -1.71914, 9.02399, 0.03338, -9.51492, 54.14076, 0.35442, 2.98670, -11.87517, -0.04851, 15.90740, -70.08264, -0.44797, 0.01789, -0.12053, 0.00264, 0.11788, -0.72282, -0.01151, -10.25592, 42.64322, 0.15108, -50.73655, 235.03474, 1.50713, 19.65336, -108.67560, -0.24957, 148.79022, -545.94141, -3.42067, 0.12302, -0.44370, 0.00113, 0.49589, -2.57597, 0.98329
38.18632, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00020, -0.00946, 0.00091, -0.05932, 0.01244, -0.00064, 1.85539, -9.47686, -0.03690, 9.94197, -57.38362, -0.37489, -3.23552, 13.33943, 0.05345, -17.69358, 78.80021, 0.50167, -0.01954, 0.12526, -0.00261, -0.12087, 0.76012, -0.00158, 10.95061, -111.88898, -0.16826, 120.27805, -679.13733, -4.42986, -21.64604, 49.64045, 0.29003, -90.49503, 334.61508, 2.07358, -0.13010, 1.46500, -0.00764, -1.53175, 8.86648, 1.05785
38.19299, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00019, -0.00946, 0.00091, -0.05827, 0.01115, -0.00068, -2.00238, 10.89048, 0.04082, -11.31196, 66.77544, 0.43592, 3.50737, -14.04661, -0.05897, 18.72444, -84.80759, -0.53801, 0.02131, -0.14405, 0.00263, 0.13773, -0.88422, -0.01258, -12.13318, 47.23019, 0.20683, -52.34326, 279.27811, 1.80171, 23.33815, -114.49292, -0.32214, 158.67584, -605.33386, -3.75666, 0.14439, -0.53106, 0.00052, 0.56158, -3.23226, 0.97897
38.19967, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00018, -0.00945, 0.00091, -0.05428, 0.00872, -0.00075, 2.16355, -11.44283, -0.04529, 11.77730, -70.81600, -0.46173, -3.80086, 15.59316, 0.06504, -20.61468, 94.32972, 0.59620, -0.02324, 0.15074, -0.00259, -0.14195, 0.93493, -0.00043, 12.89746, -123.36277, -0.22756, 128.81363, -764.06262, -4.97722, -25.57198, 75.23048, 0.36830, -120.70805, 497.65225, 3.09254, -0.15261, 1.48787, -0.00699, -1.53412, 9.21010, 1.05996
38.20634, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00018, -0.00944, 0.00091, -0.05295, 0.00708, -0.00079, -2.33652, 13.04141, 0.05023, -13.26824, 81.52250, 0.53130, 4.12067, -16.64110, -0.07179, 22.00971, -102.51198, -0.64607, 0.02530, -0.17056, 0.00259, 0.15912, -1.06797, -0.01379, -14.20053, 56.22609, 0.27165, -58.10049, 347.84592, 2.25707, 27.65447, -125.58965, -0.41135, 174.10614, -695.51440, -4.28731, 0.16766, -0.65631, -0.00016, 0.67077, -4.09690, 0.97333
38.21301, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00017, -0.00943, 0.00091, -0.04963, 0.00438, -0.00085, 2.52519, -13.75456, -0.05582, 13.82443, -86.71392, -0.56478, -4.46658, 18.34685, 0.07922, -24.07778, 113.29404, 0.71164, -0.02754, 0.17972, -0.00254, -0.16507, 1.13512, 0.00089, 15.07224, -134.59987, -0.29747, 136.65883, -848.79340, -5.52521, -30.19730, 100.58458, 0.46536, -150.84035, 664.57513, 4.12522, -0.17742, 1.52026, -0.00626, -1.55064, 9.59784, 1.06234
38.21968, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00016, -0.00943, 0.00091, -0.04817, 0.00255, -0.00089, -2.72710, 15.54113, 0.06195, -15.42835, 98.77702, 0.64319, 4.84279, -19.74032, -0.08747, 25.83738, -123.75049, -0.77555, 0.02993, -0.20076, 0.00252, 0.18269, -1.27820, -0.01517, -16.50219, 68.78529, 0.34753, -66.99192, 437.63940, 2.85192, 32.70351, -142.00613, -0.52027, 195.15410, -818.23462, -5.02142, 0.19347, -0.80753, -0.00091, 0.81108, -5.11811, 0.96674
38.22635, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00015, -0.00942, 0.00091, -0.04540, -0.00019, -0.00094, 2.94639, -16.46439, -0.06885, 16.11299, -105.42399, -0.68635, -5.25005, 21.68020, 0.09656, -28.15430, 136.25648, 0.85143, -0.03251, 0.21276, -0.00246, -0.19071, 1.36424, 0.00240, 17.51359, -147.44383, -0.37989, 145.52214, -944.21704, -6.14465, -35.62918, 127.64252, 0.58450, -182.87238, 846.41492, 5.24281, -0.20512, 1.57496, -0.00545, -1.59431, 10.11053, 1.06551
38.23302, 0.00000, -0.00942, 0.00091, 0.00000, 0.00000, 0.00000, 0.00015, -0.00941, 0.00091, -0.04391, -0.00211, -0.00098, -3.18075, 18.46479, 0.07640, -17.84171, 119.02077, 0.77479, 5.69242, -23.44751, -0.10663, 30.30139, -149.22156, -0.93077, 0.03526, -0.23539, 0.00243, 0.20909, -1.51959, -0.01676, -19.08929, 84.55183, 0.43692, -78.43803, 547.83508, 3.58062, 38.61145, -163.92229, -0.65290, 221.96689, -976.01044, -5.97287, 0.22252, -0.97943, -0.00176, 0.97692, -6.27504, 0.95935
