
128.65710, 0.00942, -0.00314, -0.00208, 0.00000, 0.00000, 0.00000, 0.00000
128.66377, 0.00942, -0.00314, -0.00164, 0.00000, 0.00000, 0.06594, 26.68571
128.67044, 0.01257, 0.00000, -0.00129, 0.47101, 0.47101, 0.05276, 26.68571
128.67712, 0.01257, 0.00000, -0.00085, 0.00000, 0.00000, 0.06594, 26.68571
128.68379, 0.01257, 0.00314, -0.00015, 0.00000, 0.47101, 0.10551, 26.68571
128.69046, 0.01571, 0.00628, 0.00065, 0.47101, 0.47101, 0.11870, 24.70566
128.69714, 0.01885, 0.01257, 0.00161, 0.47101, 0.94195, 0.14508, 25.38268
128.70381, 0.02199, 0.01885, 0.00258, 0.47101, 0.94202, 0.14508, 13.87911
128.71048, 0.02513, 0.02199, 0.00337, 0.47101, 0.47101, 0.11870, 0.07866
128.71715, 0.02827, 0.02827, 0.00443, 0.94199, 0.94202, 0.15827, 0.93060
128.72383, 0.03456, 0.03456, 0.00513, 0.47101, 0.94199, 0.10551, -10.54384
128.73050, 0.03770, 0.04084, 0.00619, 0.47101, 0.94202, 0.15827, -3.39965
128.73717, 0.04084, 0.04398, 0.00689, 0.47101, 0.47101, 0.10551, -12.09924
128.74384, 0.04398, 0.05027, 0.00768, 0.47101, 0.94195, 0.11870, -12.24307
128.75052, 0.04398, 0.05341, 0.00821, 0.00000, 0.47108, 0.07913, -23.78675
128.75719, 0.04712, 0.05655, 0.00874, 0.47101, 0.47094, 0.07913, -26.68571
128.76385, 0.05027, 0.05969, 0.00909, 0.47094, 0.47105, 0.05276, -26.68571
128.77052, 0.05027, 0.05969, 0.00927, 0.00000, 0.00000, 0.02638, -24.57330
128.77721, 0.05027, 0.06283, 0.00953, 0.00000, 0.47097, 0.03957, -15.86124
128.78387, 0.05027, 0.06283, 0.00927, 0.00000, 0.00000, -0.03957, -26.68571
128.79054, 0.05027, 0.06283, 0.00909, 0.00000, 0.00000, -0.02638, -26.68571
128.79721, 0.05027, 0.06283, 0.00874, 0.00000, 0.00000, -0.05276, -26.68571
128.80389, 0.05027, 0.05969, 0.00821, 0.00000, -0.47097, -0.07913, -26.68571
128.81056, 0.04712, 0.05655, 0.00768, -0.47094, -0.47105, -0.07913, -20.06388
128.81723, 0.04398, 0.05655, 0.00689, -0.47101, 0.00000, -0.11870, -17.04364
128.82390, 0.04398, 0.05341, 0.00575, 0.00000, -0.47094, -0.17145, -26.68571
128.83058, 0.04084, 0.05027, 0.00496, -0.47101, -0.47108, -0.11870, -14.29486
128.83725, 0.03770, 0.04712, 0.00355, -0.47101, -0.47094, -0.21102, -20.04894
128.84392, 0.03456, 0.04084, 0.00197, -0.47101, -0.94202, -0.23740, -26.38872
128.85059, 0.03142, 0.03770, 0.00091, -0.47101, -0.47101, -0.15827, -9.07645
128.85727, 0.02827, 0.03142, -0.00067, -0.47097, -0.94202, -0.23740, -8.17446
128.86394, 0.02513, 0.02513, -0.00182, -0.47101, -0.94199, -0.17145, 4.40442
128.87061, 0.02199, 0.02199, -0.00296, -0.47101, -0.47101, -0.17145, 18.63042
128.87727, 0.01885, 0.01885, -0.00428, -0.47101, -0.47101, -0.19783, 9.79637
128.88396, 0.01571, 0.01257, -0.00551, -0.47101, -0.47101, -0.18464, 5.24922
128.89063, 0.01257, 0.00942, -0.00639, -0.47101, -0.47101, -0.13189, 26.42355
128.89729, 0.00942, 0.00942, -0.00736, -0.47101, -0.47094, -0.14508, 20.52965
128.90396, 0.00942, 0.00628, -0.00859, 0.00000, 0.00000, -0.18464, 1.39121
128.91064, 0.00628, 0.00314, -0.00930, -0.47094, -0.47101, -0.10551, 15.67281
128.91731, 0.00628, 0.00314, -0.01017, 0.00000, 0.00000, -0.13189, 9.14552
128.92398, 0.00628, 0.00314, -0.01097, 0.00000, 0.00000, -0.11870, 10.24266
128.93065, 0.00314, 0.00314, -0.01167, -0.47101, 0.00000, -0.10551, 6.04645
128.93733, 0.00314, 0.00314, -0.01308, 0.00000, 0.00000, -0.21102, -21.34860
128.94400, 0.00314, 0.00314, -0.01396, 0.00000, 0.00000, -0.13189, -26.60837
128.95067, 0.00000, 0.00000, -0.01510, -0.47101, -0.47101, -0.17145, -25.67831
128.95734, 0.00000, -0.00314, -0.01642, 0.00000, -0.47101, -0.19783, -26.68571
128.96402, -0.00314, -0.00628, -0.01765, -0.47101, -0.47101, -0.18464, -18.63186
128.97069, -0.00628, -0.00942, -0.01880, -0.47101, -0.47101, -0.17145, -7.41604
128.97736, -0.00942, -0.01257, -0.02020, -0.47101, -0.47101, -0.21102, -14.38086
128.98404, -0.01257, -0.01885, -0.02170, -0.47101, -0.94199, -0.22421, -18.04093
128.99071, -0.01885, -0.02199, -0.02293, -0.94199, -0.47101, -0.18464, -8.22616
128.99738, -0.02199, -0.02827, -0.02495, -0.47101, -0.94202, -0.30334, -26.68571
129.00404, -0.02513, -0.03456, -0.02636, -0.47101, -0.94202, -0.21102, -15.50354
129.01073, -0.03142, -0.04084, -0.02794, -0.94195, -0.94202, -0.23740, 0.23088
129.01740, -0.03456, -0.04712, -0.02988, -0.47108, -0.94199, -0.30334, -4.74916
129.02406, -0.04084, -0.05341, -0.03155, -0.94202, -0.94202, -0.23740, 8.96367
129.03073, -0.04398, -0.05969, -0.03357, -0.47094, -0.94195, -0.30334, -5.34886
129.03741, -0.05027, -0.06597, -0.03525, -0.94202, -0.94202, -0.25059, 3.70550
129.04408, -0.05341, -0.07226, -0.03701, -0.47105, -0.94202, -0.26378, -0.91934
129.05075, -0.05655, -0.07854, -0.03850, -0.94195, -0.94195, -0.22421, 12.70437
129.05742, -0.06283, -0.08482, -0.03991, -0.47101, -0.94202, -0.21102, 22.70663
129.06410, -0.06597, -0.08796, -0.04114, -0.47101, -0.47105, -0.19783, 26.68571
129.07077, -0.06912, -0.09425, -0.04237, -0.47101, -0.94199, -0.17145, 25.49561
129.07744, -0.07226, -0.09739, -0.04325, -0.47101, -0.47101, -0.13189, 26.68571
129.08411, -0.07540, -0.10053, -0.04404, -0.47101, -0.47101, -0.11870, 26.68571
129.09079, -0.07540, -0.10053, -0.04466, 0.00000, 0.00000, -0.09232, 22.44241
129.09746, -0.07854, -0.10367, -0.04510, -0.47094, -0.47101, -0.06594, 25.69361
129.10413, -0.07854, -0.10367, -0.04545, 0.00000, 0.00000, -0.05276, 17.02787
129.11079, -0.07854, -0.10367, -0.04571, 0.00000, 0.00000, -0.03957, 20.17378
129.11748, -0.08168, -0.10367, -0.04580, -0.47108, 0.00000, -0.01319, 16.57549
129.12415, -0.08168, -0.10367, -0.04659, 0.00000, 0.00000, -0.11870, -11.11242
129.13081, -0.08168, -0.10367, -0.04677, 0.00000, 0.00000, -0.02638, -13.24080
129.13748, -0.08168, -0.10681, -0.04721, 0.00000, -0.47097, -0.06594, -11.12775
129.14417, -0.08482, -0.10681, -0.04730, -0.47094, 0.00000, -0.01319, 0.87263
129.15083, -0.08482, -0.10996, -0.04800, 0.00000, -0.47101, -0.10551, -14.33821
129.15750, -0.08796, -0.11310, -0.04800, -0.47105, -0.47101, 0.00000, 1.95586
129.16417, -0.08796, -0.11310, -0.04835, 0.00000, 0.00000, -0.05276, 0.85709
129.17085, -0.09111, -0.11624, -0.04853, -0.47097, -0.47101, -0.02638, 4.71190
129.17752, -0.09425, -0.11938, -0.04871, -0.47101, -0.47101, -0.02638, 1.46509
129.18419, -0.09425, -0.12252, -0.04897, 0.00000, -0.47101, -0.03957, -4.64880
129.19086, -0.09739, -0.12566, -0.04871, -0.47101, -0.47101, 0.03957, 20.64177
129.19754, -0.10053, -0.12881, -0.04871, -0.47101, -0.47101, 0.00000, 23.78060
129.20421, -0.10053, -0.13195, -0.04862, 0.00000, -0.47101, 0.01319, 20.80974
129.21088, -0.10367, -0.13195, -0.04827, -0.47101, 0.00000, 0.05276, 26.68571
129.21754, -0.10367, -0.13509, -0.04809, 0.00000, -0.47094, 0.02638, 17.51744
129.22423, -0.10367, -0.13509, -0.04747, 0.00000, 0.00000, 0.09232, 24.14850
129.23090, -0.10367, -0.13509, -0.04677, 0.00000, 0.00000, 0.10551, 26.68571
129.23756, -0.10367, -0.13509, -0.04598, 0.00000, 0.00000, 0.11870, 26.68571
129.24425, -0.10367, -0.13509, -0.04501, 0.00000, 0.00000, 0.14508, 26.68571
129.25092, -0.10367, -0.13509, -0.04387, 0.00000, 0.00000, 0.17145, 26.68571
129.25758, -0.10367, -0.13195, -0.04255, 0.00000, 0.47094, 0.19783, 26.68571
129.26425, -0.10053, -0.13195, -0.04123, 0.47101, 0.00000, 0.19783, 14.20807
129.27094, -0.09739, -0.12881, -0.03938, 0.47101, 0.47101, 0.27697, 26.68571
