0.00000, -0.00009, 22.29804, -3.13845, -0.01211, 0.00000, -0.00004
0.00000, 0.00000, 22.29825, -3.13845, -0.01211, 0.00000, -0.00004
0.00000, 0.03955, 22.30492, -3.13845, -0.01185, 0.00000, 0.01978
0.00000, 0.03958, 22.31159, -3.13845, -0.01158, 0.00000, 0.03957
-0.47101, 0.05276, 22.31826, -3.14159, -0.01123, -0.23551, 0.04617
0.00000, 0.06594, 22.32493, -3.14159, -0.01079, -0.23551, 0.05935
-0.47087, 0.07911, 22.33160, 3.13845, -0.01026, -0.23543, 0.07253
0.00000, 0.10554, 22.33827, 3.13845, -0.00956, -0.23543, 0.09233
-0.47087, 0.10548, 22.34494, 3.13531, -0.00886, -0.23543, 0.10551
-0.47112, 0.13193, 22.35161, 3.13217, -0.00798, -0.47099, 0.11870
-0.47101, 0.14508, 22.35828, 3.12903, -0.00701, -0.47106, 0.13850
-0.47101, 0.15827, 22.36495, 3.12588, -0.00595, -0.47101, 0.15167
-0.47087, 0.17140, 22.37162, 3.12274, -0.00481, -0.47094, 0.16483
-0.47115, 0.18470, 22.37829, 3.11960, -0.00358, -0.47101, 0.17805
-0.94199, 0.21102, 22.38496, 3.11332, -0.00217, -0.70657, 0.19786
-0.47101, 0.22421, 22.39163, 3.11018, -0.00067, -0.70650, 0.21762
-0.47101, 0.22421, 22.39830, 3.10703, 0.00082, -0.47101, 0.22421
-0.94142, 0.25044, 22.40497, 3.10075, 0.00249, -0.70622, 0.23732
-0.94230, 0.25066, 22.41164, 3.09447, 0.00416, -0.94186, 0.25055
-0.47101, 0.27696, 22.41831, 3.09133, 0.00601, -0.70666, 0.26381
-0.94199, 0.27696, 22.42498, 3.08504, 0.00786, -0.70650, 0.27696
-0.94174, 0.29007, 22.43165, 3.07876, 0.00979, -0.94186, 0.28352
-0.47115, 0.30344, 22.43832, 3.07562, 0.01182, -0.70645, 0.29675
-0.94170, 0.31644, 22.44499, 3.06934, 0.01393, -0.70643, 0.30994
-0.94230, 0.32982, 22.45166, 3.06305, 0.01613, -0.94200, 0.32313
-0.94170, 0.32963, 22.45833, 3.05677, 0.01833, -0.94200, 0.32972
-0.94230, 0.32982, 22.46500, 3.05049, 0.02053, -0.94200, 0.32972
-0.94174, 0.35599, 22.47167, 3.04420, 0.02290, -0.94202, 0.34291
-0.94227, 0.35621, 22.47834, 3.03792, 0.02528, -0.94200, 0.35610
-0.94174, 0.35599, 22.48501, 3.03164, 0.02765, -0.94200, 0.35610
