597.10303, -2.84209, -0.16893, -0.08585, 0.01681, -0.01642
597.10394, -2.59011, -0.05818, -0.23279, 0.05727, -0.01113
597.11053, -2.37128, 0.02076, -0.39940, 0.10739, -0.00849
597.11719, -2.19906, 0.07389, -0.57415, 0.15896, -0.00320
597.12384, -2.07242, 0.10880, -0.75162, 0.20662, -0.00056
597.13049, -1.98371, 0.13155, -0.93029, 0.24788, 0.00000
597.13715, -1.92461, 0.14633, -1.10995, 0.28162, 0.00000
597.14380, -1.88871, 0.15592, -1.29219, 0.30834, 0.00000
597.15045, -1.87008, 0.16214, -1.47818, 0.32915, 0.00000
597.15710, -1.86418, 0.16619, -1.66849, 0.34502, 0.00000
597.16376, -1.86935, 0.16881, -1.86498, 0.35690, 0.00000
597.17041, -1.88180, 0.17052, -2.06650, 0.36548, 0.00000
597.17706, -1.90044, 0.17163, -2.27379, 0.37146, 0.00000
597.18372, -1.92363, 0.17238, -2.48610, 0.37546, 0.00264
597.19043, -1.95103, 0.17286, -2.70396, 0.37772, 0.00264
597.19708, -1.98151, 0.17317, -2.92597, 0.37852, 0.00264
597.20374, -2.01425, 0.17335, -3.15086, 0.37827, 0.00264
597.21039, -2.04951, 0.17350, -3.37918, 0.37719, 0.00529
597.21704, -2.08661, 0.17357, -3.60909, 0.37528, 0.00264
597.22369, -2.12592, 0.17364, -3.84134, 0.37281, 0.00529
597.23035, -2.16684, 0.17367, -4.07375, 0.36973, 0.00529
597.23700, -2.20890, 0.17370, -4.30430, 0.36633, 0.00793
597.24365, -2.25266, 0.17373, -4.53430, 0.36261, 0.00793
597.25031, -2.29764, 0.17373, -4.76141, 0.35849, 0.00793
597.25696, -2.34345, 0.17374, -4.98363, 0.35428, 0.00793
597.26361, -2.39075, 0.17376, -5.20299, 0.35000, 0.01057
597.27026, -2.43907, 0.17382, -5.41695, 0.34585, 0.01322
597.27692, -2.48810, 0.17387, -5.62358, 0.34165, 0.01322
597.28357, -2.53758, 0.17391, -5.82145, 0.33756, 0.01586
597.29022, -2.58826, 0.17399, -6.01342, 0.33370, 0.01850
597.29688, -2.63975, 0.17408, -6.19719, 0.33004, 0.02115
597.30353, -2.69177, 0.17419, -6.37124, 0.32669, 0.02115
597.31018, -2.74411, 0.17431, -6.53429, 0.32367, 0.02379
597.31683, -2.79663, 0.17440, -6.68542, 0.32084, 0.02379
597.32355, -2.85014, 0.17451, -6.82857, 0.31826, 0.02379
597.33020, -2.90430, 0.17464, -6.96193, 0.31602, 0.02379
597.33685, -2.95795, 0.17478, -7.07943, 0.31440, 0.02379
597.34351, -3.01209, 0.17492, -7.18644, 0.31310, 0.02379
597.35016, -3.06652, 0.17507, -7.28197, 0.31216, 0.02643
597.35681, -3.12110, 0.17523, -7.36538, 0.31162, 0.02643
597.36346, 3.10745, 0.17535, -7.43632, 0.31128, 0.02379
597.37012, 3.05378, 0.17550, -7.48964, 0.31173, 0.02379
597.37677, 2.99994, 0.17563, -7.53191, 0.31229, 0.02115
