462.22507, 2.96252, -0.20231, -0.04398, 0.01818, -0.01133
462.22592, 2.71030, -0.11886, 0.06765, 0.01160, -0.00868
462.23257, 2.48227, -0.05966, 0.21870, 0.00995, -0.01661
462.23923, 2.29310, -0.02011, 0.39386, 0.00890, -0.02454
462.24588, 2.14276, 0.00558, 0.49732, 0.05167, -0.03247
462.25253, 2.02593, 0.02227, 0.62650, 0.09005, -0.03965
462.25919, 1.93567, 0.03301, 0.77154, 0.12347, -0.05022
462.26587, 1.86652, 0.03990, 0.92663, 0.15201, -0.05022
462.27252, 1.81315, 0.04428, 1.08775, 0.17631, -0.05022
462.27917, 1.77147, 0.04705, 1.25235, 0.19701, -0.05022
462.28583, 1.73924, 0.04876, 1.41904, 0.21473, -0.05287
462.29248, 1.71479, 0.04982, 1.58696, 0.23008, -0.05022
462.29913, 1.69602, 0.05042, 1.75501, 0.24332, -0.05022
462.30579, 1.68141, 0.05072, 1.92217, 0.25481, -0.05022
462.31244, 1.67067, 0.05082, 2.08848, 0.26484, -0.05022
462.31909, 1.66275, 0.05080, 2.25300, 0.27359, -0.05022
462.32578, 1.65687, 0.05071, 2.41479, 0.28137, -0.05022
462.33243, 1.65333, 0.05055, 2.57457, 0.28815, -0.05022
462.33908, 1.65234, 0.05035, 2.73316, 0.29408, -0.05022
462.34573, 1.65319, 0.05011, 2.88947, 0.29924, -0.05022
462.35239, 1.65537, 0.04988, 3.04249, 0.30387, -0.04758
462.35904, 1.65937, 0.04962, 3.20395, 0.26247, -0.05022
462.36569, 1.66471, 0.04915, 3.36162, 0.22204, -0.05022
462.37234, 1.67189, 0.04858, 3.51796, 0.18313, -0.04758
462.37900, 1.68039, 0.04794, 3.67199, 0.14576, -0.04758
462.38565, 1.68983, 0.04725, 3.82277, 0.11008, -0.05022
462.39233, 1.70082, 0.04657, 3.97314, 0.07637, -0.04758
462.39899, 1.71384, 0.04587, 4.12551, 0.04443, -0.04758
462.40564, 1.72740, 0.04521, 4.27396, 0.01445, -0.04758
462.41229, 1.74225, 0.04454, 4.42192, -0.01387, -0.04758
462.41895, 1.75893, 0.04388, 4.57213, -0.04053, -0.04758
462.42560, 1.77691, 0.04322, 4.72236, -0.06552, -0.05022
462.43225, 1.79676, 0.04258, 4.87542, -0.08892, -0.05022
462.43890, 1.81793, 0.04195, 5.02878, -0.11079, -0.05287
462.44556, 1.84004, 0.04134, 5.18051, -0.13117, -0.05287
462.45221, 1.86373, 0.04074, 5.33395, -0.15015, -0.05287
462.45889, 1.88855, 0.04016, 5.48668, -0.16781, -0.05287
462.46555, 1.91417, 0.03959, 5.63684, -0.18423, -0.05287
462.47220, 1.94126, 0.03901, 5.78814, -0.19971, -0.05551
462.47885, 1.97033, 0.03842, 5.94315, -0.21419, -0.05815
462.48550, 2.00082, 0.03782, 6.09843, -0.22762, -0.06080
462.49216, 2.03230, 0.03724, 6.25154, -0.24010, -0.06344
462.49881, 2.06446, 0.03665, 6.40062, -0.25170, -0.06608
462.50546, 2.09803, 0.03604, 6.54958, -0.26264, -0.06873
462.51212, 2.13353, 0.03542, 6.70114, -0.27285, -0.07137
462.51880, 2.16944, 0.03479, 6.84632, -0.28241, -0.07401
462.52545, 2.20750, 0.03416, 6.99509, -0.29131, -0.07666
462.53210, 2.24615, 0.03350, 7.13767, -0.29973, -0.08194
462.53876, 2.28611, 0.03282, 7.27837, -0.30764, -0.08459
462.54541, 2.32699, 0.03214, 7.41453, -0.31507, -0.08723
462.55206, 2.36944, 0.03145, 7.54986, -0.32203, -0.08987
462.55872, 2.41203, 0.03076, 7.67542, -0.32852, -0.09252
462.56537, 2.45656, 0.03003, 7.80224, -0.33482, -0.09516
462.57202, 2.50152, 0.02933, 7.92039, -0.34061, -0.09516
462.57867, 2.54768, 0.02856, 8.03474, -0.34642, -0.10045
462.58536, 2.59372, 0.02780, 8.13709, -0.35201, -0.10309
462.59201, 2.64151, 0.02703, 8.23893, -0.35728, -0.10573
462.59866, 2.68957, 0.02623, 8.33070, -0.36248, -0.10838
462.60532, 2.73872, 0.02542, 8.41772, -0.36761, -0.11366
462.61197, 2.78767, 0.02459, 8.49189, -0.37273, -0.11366
462.61862, 2.83736, 0.02375, 8.55931, -0.37773, -0.11631
462.62527, 2.88753, 0.02288, 8.61820, -0.38280, -0.12159
462.63193, 2.93896, 0.02202, 8.67327, -0.38757, -0.12159
462.63858, 2.99029, 0.02113, 8.71631, -0.39250, -0.12424
462.64523, 3.04151, 0.02025, 8.74759, -0.39735, -0.12424
462.65192, 3.09353, 0.01939, 8.77277, -0.40194, -0.12424
462.65857, -3.13805, 0.01850, 8.78480, -0.40680, -0.12424
462.66522, -3.08584, 0.01760, 8.78994, -0.41160, -0.12688
462.67188, -3.03419, 0.01671, 8.78161, -0.41638, -0.12424
462.67853, -2.98299, 0.01581, 8.76089, -0.42134, -0.12688
462.68518, -2.93122, 0.01493, 8.73417, -0.42592, -0.12688
462.69183, -2.88003, 0.01403, 8.69501, -0.43072, -0.12688
462.69849, -2.82930, 0.01315, 8.64457, -0.43538, -0.12424
462.70514, -2.77894, 0.01228, 8.58376, -0.43988, -0.12424
462.71182, -2.72983, 0.01143, 8.50816, -0.44452, -0.12159
462.71848, -2.68072, 0.01058, 8.42557, -0.44884, -0.12159
462.72513, -2.63260, 0.00976, 8.33080, -0.45294, -0.11631
462.73178, -2.58521, 0.00897, 8.22590, -0.45679, -0.11366
462.73843, -2.53839, 0.00820, 8.11248, -0.46036, -0.11102
462.74509, -2.49201, 0.00744, 7.99182, -0.46363, -0.10838
462.75174, -2.44691, 0.00669, 7.85977, -0.46695, -0.10573
462.75839, -2.40276, 0.00598, 7.71866, -0.46981, -0.10309
462.76505, -2.35932, 0.00529, 7.57074, -0.47229, -0.10045
