628.58905, 3.06829, -0.16134, 0.06530, -0.02027, -0.01068
628.58997, 2.92732, -0.04455, 0.14707, -0.02218, -0.00804
628.59656, 2.79271, 0.03846, 0.26091, -0.01544, -0.01073
628.60321, 2.67286, 0.09400, 0.26804, 0.03987, -0.01866
628.60986, 2.56958, 0.13042, 0.30731, 0.09043, -0.02395
628.61652, 2.48204, 0.15406, 0.36889, 0.13512, -0.03177
628.62317, 2.40730, 0.16933, 0.44748, 0.17347, -0.03970
628.62982, 2.34252, 0.17913, 0.54168, 0.20474, -0.04494
628.63647, 2.28614, 0.18538, 0.64774, 0.23001, -0.04494
628.64313, 2.23522, 0.18934, 0.76321, 0.25011, -0.04758
628.64978, 2.19006, 0.19180, 0.88583, 0.26615, -0.05022
628.65643, 2.14831, 0.19326, 1.01366, 0.27869, -0.05551
628.66309, 2.11077, 0.19406, 1.14536, 0.28854, -0.05815
628.66974, 2.07547, 0.19444, 1.27929, 0.29598, -0.06080
628.67639, 2.04267, 0.19454, 1.41418, 0.30159, -0.06344
628.68304, 2.01167, 0.19446, 1.54883, 0.30554, -0.06608
628.68976, 1.98284, 0.19425, 1.68240, 0.30824, -0.06608
628.69641, 1.95557, 0.19396, 1.81378, 0.30972, -0.06608
628.70306, 1.93028, 0.19361, 1.94259, 0.31034, -0.06608
628.70972, 1.90641, 0.19323, 2.06782, 0.31007, -0.06608
628.71637, 1.88353, 0.19281, 2.18839, 0.30908, -0.06608
628.72302, 1.86223, 0.19238, 2.30490, 0.30754, -0.06608
628.72968, 1.84292, 0.19190, 2.41809, 0.30544, -0.06873
628.73633, 1.82415, 0.19142, 2.52511, 0.30291, -0.06873
628.74298, 1.80750, 0.19094, 2.62952, 0.30029, -0.06873
628.74963, 1.79149, 0.19047, 2.72801, 0.29739, -0.06873
628.75629, 1.77679, 0.18999, 2.82255, 0.29439, -0.06873
628.76294, 1.76392, 0.18951, 2.91504, 0.29140, -0.06608
628.76959, 1.75235, 0.18903, 3.00438, 0.28843, -0.06608
628.77625, 1.74171, 0.18856, 3.08973, 0.28545, -0.06608
628.78290, 1.73262, 0.18808, 3.17368, 0.28261, -0.06608
628.78955, 1.72464, 0.18761, 3.25511, 0.27986, -0.06608
628.79620, 1.71834, 0.18714, 3.33671, 0.27728, -0.06608
628.80286, 1.71326, 0.18667, 3.41704, 0.27487, -0.06608
628.80951, 1.70905, 0.18623, 3.49502, 0.27278, -0.06344
628.81616, 1.70636, 0.18579, 3.57388, 0.27081, -0.06344
628.82288, 1.70476, 0.18537, 3.65206, 0.26916, -0.06080
628.82953, 1.70485, 0.18498, 3.73265, 0.26780, -0.05815
628.83618, 1.70616, 0.18459, 3.81369, 0.26666, -0.05551
628.84283, 1.70927, 0.18422, 3.91490, 0.22037, -0.05551
628.84949, 1.71373, 0.18366, 4.01566, 0.17591, -0.05287
628.85614, 1.72007, 0.18300, 4.11973, 0.13366, -0.05287
628.86279, 1.72777, 0.18229, 4.22501, 0.09377, -0.05287
628.86945, 1.73643, 0.18155, 4.32990, 0.05624, -0.05287
628.87610, 1.74670, 0.18081, 4.43835, 0.02109, -0.05287
628.88275, 1.75814, 0.18010, 4.54806, -0.01158, -0.05022
628.88940, 1.77134, 0.17940, 4.66260, -0.04213, -0.05022
628.89606, 1.78581, 0.17871, 4.77922, -0.07065, -0.05022
628.90271, 1.80117, 0.17803, 4.89583, -0.09726, -0.05022
628.90936, 1.81811, 0.17737, 5.01640, -0.12201, -0.05022
628.91602, 1.83711, 0.17670, 5.14372, -0.14520, -0.05551
628.92267, 1.85665, 0.17605, 5.26861, -0.16665, -0.05551
628.92932, 1.87844, 0.17539, 5.40126, -0.18673, -0.05815
628.93597, 1.90090, 0.17477, 5.53192, -0.20522, -0.05815
628.94263, 1.92477, 0.17415, 5.66497, -0.22250, -0.06080
628.94934, 1.95057, 0.17352, 5.80339, -0.23857, -0.06080
628.95599, 1.97682, 0.17290, 5.93785, -0.25353, -0.06344
628.96265, 2.00524, 0.17229, 6.07878, -0.26738, -0.06344
628.96930, 2.03427, 0.17166, 6.21629, -0.28043, -0.06873
628.97595, 2.06466, 0.17104, 6.35480, -0.29245, -0.06873
628.98260, 2.09694, 0.17045, 6.49730, -0.30348, -0.06873
628.98926, 2.13057, 0.16983, 6.64000, -0.31384, -0.07137
628.99591, 2.16515, 0.16921, 6.78007, -0.32348, -0.07401
629.00256, 2.20131, 0.16858, 6.92143, -0.33249, -0.07401
629.00922, 2.23765, 0.16795, 7.05486, -0.34085, -0.07666
629.01587, 2.27597, 0.16730, 7.19156, -0.34882, -0.08194
629.02252, 2.31473, 0.16662, 7.32160, -0.35639, -0.08459
629.02917, 2.35473, 0.16591, 7.44978, -0.36375, -0.08987
629.03583, 2.39653, 0.16520, 7.57906, -0.37049, -0.09252
629.04248, 2.43864, 0.16446, 7.69998, -0.37702, -0.09780
629.04913, 2.48187, 0.16371, 7.81744, -0.38319, -0.10044
629.05579, 2.52588, 0.16299, 7.92919, -0.38890, -0.10045
629.06244, 2.57135, 0.16222, 8.03906, -0.39450, -0.10309
629.06909, 2.61783, 0.16145, 8.14397, -0.39975, -0.10573
629.07581, 2.66500, 0.16068, 8.24191, -0.40477, -0.10573
629.08246, 2.71261, 0.15988, 8.33120, -0.40978, -0.10838
629.08911, 2.76049, 0.15907, 8.41098, -0.41479, -0.11366
629.09576, 2.80946, 0.15824, 8.48622, -0.41963, -0.11366
629.10242, 2.85823, 0.15737, 8.54902, -0.42473, -0.11895
629.10907, 2.90774, 0.15651, 8.60539, -0.42961, -0.12159
629.11572, 2.95774, 0.15562, 8.65366, -0.43456, -0.12424
629.12238, 3.00805, 0.15475, 8.69281, -0.43931, -0.12424
629.12903, 3.05854, 0.15385, 8.72218, -0.44417, -0.12688
629.13568, 3.10909, 0.15297, 8.74144, -0.44888, -0.12423
629.14233, -3.12353, 0.15207, 8.75041, -0.45371, -0.12688
629.14899, -3.07207, 0.15120, 8.75459, -0.45817, -0.12423
629.15564, -3.02095, 0.15034, 8.74676, -0.46264, -0.12423
629.16229, -2.97012, 0.14948, 8.72756, -0.46709, -0.12159
629.16895, -2.91954, 0.14860, 8.69759, -0.47173, -0.12424
629.17560, -2.86920, 0.14773, 8.65744, -0.47624, -0.12159
629.18225, -2.82001, 0.14687, 8.60220, -0.48091, -0.12159
629.18890, -2.77075, 0.14602, 8.53941, -0.48526, -0.12159
629.19556, -2.72242, 0.14520, 8.46391, -0.48947, -0.11895
629.20227, -2.67386, 0.14438, 8.38286, -0.49341, -0.11631
629.20892, -2.62611, 0.14358, 8.29073, -0.49720, -0.11366
629.21558, -2.57991, 0.14281, 8.18369, -0.50106, -0.11102
629.22223, -2.53394, 0.14204, 8.07028, -0.50454, -0.10838
629.22888, -2.48909, 0.14132, 7.94580, -0.50774, -0.10573
