411.58304, -3.12850, -0.25389, -0.06544, 0.01892, 0.03072
411.58392, 3.10661, -0.21261, -0.00420, 0.00576, 0.02279
411.59055, 3.07542, -0.18331, 0.06297, -0.00274, 0.01486
411.59723, 3.06232, -0.16372, 0.13424, -0.01033, 0.00693
411.60388, 3.06481, -0.15094, 0.20806, -0.01867, -0.00100
411.61053, 3.07952, -0.14270, 0.28120, -0.02845, 0.00264
411.61719, 3.10423, -0.13744, 0.35119, -0.03984, 0.00264
411.62384, 3.13542, -0.13409, 0.41648, -0.05267, 0.00529
411.63049, -3.11189, -0.13200, 0.47559, -0.06659, 0.00529
411.63715, -3.07263, -0.13070, 0.52750, -0.08110, 0.00793
411.64380, -3.03096, -0.12989, 0.57147, -0.09584, 0.00793
411.65045, -2.98758, -0.12944, 0.60695, -0.11058, 0.00793
411.65714, -2.94385, -0.12917, 0.63345, -0.12498, 0.00793
411.66379, -2.89906, -0.12900, 0.65077, -0.13870, 0.01322
411.67044, -2.85354, -0.12891, 0.65879, -0.15180, 0.01322
411.67709, -2.80839, -0.12883, 0.65729, -0.16416, 0.01586
411.68375, -2.76355, -0.12877, 0.64608, -0.17568, 0.02115
411.69040, -2.71984, -0.12870, 0.62514, -0.18644, 0.02379
411.69705, -2.67616, -0.12861, 0.59463, -0.19622, 0.02643
411.70370, -2.63339, -0.12848, 0.55453, -0.20520, 0.03172
411.71036, -2.59134, -0.12834, 0.50482, -0.21336, 0.03436
411.71701, -2.54986, -0.12815, 0.44585, -0.22067, 0.03965
411.72369, -2.50970, -0.12793, 0.37780, -0.22734, 0.04494
411.73035, -2.47055, -0.12768, 0.30105, -0.23341, 0.04758
411.73700, -2.43217, -0.12742, 0.21582, -0.23890, 0.05022
411.74365, -2.39524, -0.12711, 0.12269, -0.24382, 0.05551
411.75031, -2.35942, -0.12677, 0.02204, -0.24818, 0.05815
411.75696, -2.32444, -0.12638, -0.08561, -0.25187, 0.06344
411.76361, -2.29095, -0.12595, -0.19701, -0.25515, 0.06873
411.77026, -2.25856, -0.12553, -0.31429, -0.25816, 0.07137
411.77692, -2.22701, -0.12504, -0.43686, -0.26048, 0.07666
411.78357, -2.19693, -0.12455, -0.56405, -0.26255, 0.07930
411.79025, -2.16795, -0.12402, -0.69526, -0.26409, 0.08194
