0.00004, 4.00000, 0.25977, 0.00000
0.00013, 4.00000, 0.25977, 0.00000
0.00680, 4.00000, 0.26004, 0.03957
0.01347, 4.00000, 0.26021, 0.02638
0.02014, 4.00000, 0.26039, 0.02638
0.02682, 4.00000, 0.26074, 0.05276
0.03349, 4.00000, 0.26109, 0.05276
0.04016, 4.00000, 0.26153, 0.06594
0.04683, 4.00000, 0.26197, 0.06594
0.05350, -4.00000, 0.26259, 0.09232
0.06018, -4.00000, 0.26268, 0.01319
0.06685, -4.00000, 0.26312, 0.06594
0.07352, -4.00000, 0.26338, 0.03957
0.08019, -4.00000, 0.26347, 0.01319
0.08686, -4.00000, 0.26365, 0.02638
0.09354, -4.00000, 0.26365, 0.00000
0.10021, -4.00000, 0.26365, 0.00000
0.10688, -4.00000, 0.26356, -0.01319
0.11355, -4.00000, 0.26338, -0.02638
0.12022, -4.00000, 0.26312, -0.03957
0.12690, -4.00000, 0.26285, -0.03957
0.13357, -4.00000, 0.26241, -0.06594
0.14024, -4.00000, 0.26197, -0.06594
0.14691, -4.00000, 0.26136, -0.09232
0.15358, -4.00000, 0.26074, -0.09232
0.16026, -4.00000, 0.25995, -0.11870
0.16693, -4.00000, 0.25916, -0.11870
0.17360, -4.00000, 0.25828, -0.13189
0.18027, 4.00000, 0.25731, -0.14508
0.18694, 4.00000, 0.25678, -0.07913
0.19362, 4.00000, 0.25608, -0.10551
0.20029, 4.00000, 0.25555, -0.07913
0.20696, 4.00000, 0.25511, -0.06594
0.21363, 4.00000, 0.25476, -0.05276
0.22030, 4.00000, 0.25458, -0.02638
0.22698, 4.00000, 0.25441, -0.02638
0.23365, 4.00000, 0.25423, -0.02638
0.24032, 4.00000, 0.25423, 0.00000
0.24699, 4.00000, 0.25432, 0.01319
0.25366, 4.00000, 0.25450, 0.02638
0.26034, 4.00000, 0.25476, 0.03957
0.26701, 4.00000, 0.25511, 0.05276
0.27368, 4.00000, 0.25555, 0.06594
0.28035, 4.00000, 0.25608, 0.07913
0.28702, 4.00000, 0.25678, 0.10551
0.29370, 4.00000, 0.25749, 0.10551
0.30037, 4.00000, 0.25837, 0.13189
0.30704, 4.00000, 0.25934, 0.14508
0.31371, 4.00000, 0.26039, 0.15827
0.32038, 4.00000, 0.26145, 0.15827
0.32706, -4.00000, 0.26268, 0.18464
0.33373, -4.00000, 0.26338, 0.10551
0.34040, -4.00000, 0.26435, 0.14508
0.34707, -4.00000, 0.26514, 0.11870
0.35374, -4.00000, 0.26584, 0.10551
0.36042, -4.00000, 0.26646, 0.09232
0.36709, -4.00000, 0.26699, 0.07913
0.37376, -4.00000, 0.26752, 0.07913
0.38043, -4.00000, 0.26804, 0.06594
0.38710, -4.00000, 0.26840, 0.05276
0.39378, -4.00000, 0.26875, 0.05276
0.40045, -4.00000, 0.26892, 0.02638
0.40712, -4.00000, 0.26901, 0.01319
0.41379, -4.00000, 0.26892, -0.01319
0.42046, -4.00000, 0.26884, -0.01319
0.42714, -4.00000, 0.26857, -0.03957
0.43381, -4.00000, 0.26822, -0.05276
0.44048, -4.00000, 0.26778, -0.06594
0.44715, -4.00000, 0.26725, -0.07913
0.45382, -4.00000, 0.26664, -0.09232
0.46050, -4.00000, 0.26593, -0.10551
0.46717, -4.00000, 0.26523, -0.10551
0.47384, -4.00000, 0.26444, -0.11870
0.48051, -4.00000, 0.26365, -0.11870
0.48718, -4.00000, 0.26285, -0.11870
0.49385, -4.00000, 0.26197, -0.13189
0.50053, -4.00000, 0.26101, -0.14508
0.50720, -4.00000, 0.25995, -0.15827
0.51387, -4.00000, 0.25881, -0.17145
0.52054, 4.00000, 0.25758, -0.18464
0.52722, 4.00000, 0.25670, -0.13189
0.53389, 4.00000, 0.25564, -0.15827
0.54056, 4.00000, 0.25476, -0.13189
0.54723, 4.00000, 0.25397, -0.11870
0.55390, 4.00000, 0.25327, -0.10551
0.56058, 4.00000, 0.25265, -0.09232
0.56725, 4.00000, 0.25212, -0.07913
0.57392, 4.00000, 0.25177, -0.05276
0.58059, 4.00000, 0.25151, -0.03957
0.58726, 4.00000, 0.25142, -0.01319
0.59394, 4.00000, 0.25142, 0.00000
0.60061, 4.00000, 0.25151, 0.01319
0.60728, 4.00000, 0.25168, 0.02638
0.61395, 4.00000, 0.25203, 0.05276
0.62062, 4.00000, 0.25239, 0.05276
0.62730, 4.00000, 0.25283, 0.06594
0.63397, 4.00000, 0.25335, 0.07913
0.64064, 4.00000, 0.25397, 0.09232
0.64731, 4.00000, 0.25467, 0.10551
0.65398, 4.00000, 0.25546, 0.11870
0.66066, 4.00000, 0.25634, 0.13189
0.66733, 4.00000, 0.25740, 0.15827
0.67400, 4.00000, 0.25846, 0.15827
0.68067, 4.00000, 0.25969, 0.18464
0.68734, 4.00000, 0.26092, 0.18464
0.69402, -4.00000, 0.26215, 0.18464
0.70069, -4.00000, 0.26312, 0.14508
0.70736, -4.00000, 0.26417, 0.15827
0.71403, -4.00000, 0.26523, 0.15827
0.72070, -4.00000, 0.26611, 0.13189
0.72738, -4.00000, 0.26690, 0.11870
0.73405, -4.00000, 0.26769, 0.11870
0.74072, -4.00000, 0.26831, 0.09232
0.74739, -4.00000, 0.26892, 0.09232
0.75406, -4.00000, 0.26954, 0.09232
0.76074, -4.00000, 0.26989, 0.05276
0.76741, -4.00000, 0.27024, 0.05276
0.77408, -4.00000, 0.27042, 0.02638
0.78075, -4.00000, 0.27051, 0.01319
0.78742, -4.00000, 0.27060, 0.01319
0.79410, -4.00000, 0.27051, -0.01319
0.80077, -4.00000, 0.27024, -0.03957
0.80744, -4.00000, 0.26998, -0.03957
0.81411, -4.00000, 0.26954, -0.06594
0.82078, -4.00000, 0.26910, -0.06594
0.82746, -4.00000, 0.26857, -0.07913
0.83413, -4.00000, 0.26796, -0.09232
0.84080, -4.00000, 0.26734, -0.09232
0.84747, -4.00000, 0.26664, -0.10551
0.85414, -4.00000, 0.26584, -0.11870
0.86082, -4.00000, 0.26505, -0.11870
0.86749, -4.00000, 0.26417, -0.13189
0.87416, -4.00000, 0.26321, -0.14508
0.88083, -4.00000, 0.26215, -0.15827
0.88750, -4.00000, 0.26101, -0.17145
0.89418, -4.00000, 0.25986, -0.17145
0.90085, -4.00000, 0.25854, -0.19783
0.90752, 4.00000, 0.25731, -0.18464
0.91419, 4.00000, 0.25626, -0.15827
0.92086, 4.00000, 0.25520, -0.15827
0.92754, 4.00000, 0.25423, -0.14508
0.93421, 4.00000, 0.25335, -0.13189
0.94088, 4.00000, 0.25265, -0.10551
0.94755, 4.00000, 0.25195, -0.10551
0.95422, 4.00000, 0.25133, -0.09232
0.96090, 4.00000, 0.25089, -0.06594
0.96757, 4.00000, 0.25054, -0.05276
0.97424, 4.00000, 0.25036, -0.02638
0.98091, 4.00000, 0.25019, -0.02638
0.98758, 4.00000, 0.25019, 0.00000
0.99426, 4.00000, 0.25027, 0.01319
1.00093, 4.00000, 0.25036, 0.01319
1.00760, 4.00000, 0.25063, 0.03957
1.01427, 4.00000, 0.25107, 0.06594
1.02094, 4.00000, 0.25151, 0.06594
1.02762, 4.00000, 0.25212, 0.09232
1.03429, 4.00000, 0.25283, 0.10551
1.04096, 4.00000, 0.25370, 0.13189
1.04763, 4.00000, 0.25458, 0.13189
1.05430, 4.00000, 0.25546, 0.13189
1.06098, 4.00000, 0.25652, 0.15827
1.06765, 4.00000, 0.25749, 0.14508
1.07432, 4.00000, 0.25863, 0.15827
1.08099, 4.00000, 0.25986, 0.18464
1.08766, 4.00000, 0.26118, 0.19783
1.09433, -4.00000, 0.26250, 0.19783
1.10101, -4.00000, 0.26347, 0.14508
1.10768, -4.00000, 0.26479, 0.19783
1.11435, -4.00000, 0.26584, 0.15827
1.12102, -4.00000, 0.26690, 0.15827
1.12770, -4.00000, 0.26787, 0.14508
1.13437, -4.00000, 0.26875, 0.13189
1.14104, -4.00000, 0.26954, 0.11870
1.14771, -4.00000, 0.27024, 0.10551
1.15438, -4.00000, 0.27086, 0.09232
1.16106, -4.00000, 0.27139, 0.07913
1.16773, -4.00000, 0.27174, 0.05276
1.17440, -4.00000, 0.27191, 0.02638
1.18107, -4.00000, 0.27209, 0.02638
1.18774, -4.00000, 0.27209, 0.00000
1.19442, -4.00000, 0.27200, -0.01319
1.20109, -4.00000, 0.27191, -0.01319
1.20776, -4.00000, 0.27174, -0.02638
1.21443, -4.00000, 0.27147, -0.03957
1.22110, -4.00000, 0.27121, -0.03957
1.22778, -4.00000, 0.27077, -0.06594
1.23445, -4.00000, 0.27033, -0.06594
1.24112, -4.00000, 0.26980, -0.07913
1.24779, -4.00000, 0.26910, -0.10551
1.25446, -4.00000, 0.26840, -0.10551
1.26114, -4.00000, 0.26769, -0.10551
1.26781, -4.00000, 0.26681, -0.13189
1.27448, -4.00000, 0.26593, -0.13189
1.28115, -4.00000, 0.26497, -0.14508
1.28782, -4.00000, 0.26391, -0.15827
1.29450, -4.00000, 0.26277, -0.17145
1.30117, -4.00000, 0.26153, -0.18464
1.30784, -4.00000, 0.26030, -0.18464
1.31451, -4.00000, 0.25898, -0.19783
1.32118, 4.00000, 0.25766, -0.19783
1.32786, 4.00000, 0.25670, -0.14508
1.33453, 4.00000, 0.25555, -0.17146
1.34120, 4.00000, 0.25458, -0.14508
1.34787, 4.00000, 0.25370, -0.13189
1.35454, 4.00000, 0.25291, -0.11870
1.36122, 4.00000, 0.25212, -0.11870
1.36789, 4.00000, 0.25151, -0.09232
1.37456, 4.00000, 0.25098, -0.07913
1.38123, 4.00000, 0.25054, -0.06594
1.38790, 4.00000, 0.25019, -0.05276
1.39457, 4.00000, 0.25001, -0.02638
1.40125, 4.00000, 0.24992, -0.01319
1.40792, 4.00000, 0.25001, 0.01319
1.41459, 4.00000, 0.25010, 0.01319
1.42126, 4.00000, 0.25036, 0.03957
1.42794, 4.00000, 0.25080, 0.06594
1.43461, 4.00000, 0.25124, 0.06594
1.44128, 4.00000, 0.25186, 0.09232
1.44795, 4.00000, 0.25256, 0.10551
1.45462, 4.00000, 0.25327, 0.10551
1.46130, 4.00000, 0.25406, 0.11870
1.46797, 4.00000, 0.25494, 0.13189
1.47464, 4.00000, 0.25590, 0.14508
1.48131, 4.00000, 0.25687, 0.14508
1.48798, 4.00000, 0.25793, 0.15827
1.49466, 4.00000, 0.25916, 0.18464
1.50133, 4.00000, 0.26039, 0.18464
1.50800, 4.00000, 0.26180, 0.21102
1.51467, -4.00000, 0.26329, 0.22421
1.52134, -4.00000, 0.26435, 0.15827
1.52802, -4.00000, 0.26558, 0.18464
1.53469, -4.00000, 0.26672, 0.17145
1.54136, -4.00000, 0.26778, 0.15827
1.54803, -4.00000, 0.26875, 0.14508
1.55470, -4.00000, 0.26963, 0.14508
1.56138, -4.00000, 0.27051, 0.11870
1.56805, -4.00000, 0.27121, 0.10551
1.57472, -4.00000, 0.27191, 0.10551
1.58139, -4.00000, 0.27235, 0.06594
1.58806, -4.00000, 0.27279, 0.06594
1.59474, -4.00000, 0.27306, 0.03957
1.60141, -4.00000, 0.27323, 0.02638
1.60808, -4.00000, 0.27332, 0.01319
1.61475, -4.00000, 0.27332, 0.00000
1.62142, -4.00000, 0.27332, 0.00000
1.62810, -4.00000, 0.27315, -0.02638
1.63477, -4.00000, 0.27297, -0.02638
1.64144, -4.00000, 0.27262, -0.05276
1.64811, -4.00000, 0.27218, -0.06594
1.65478, -4.00000, 0.27174, -0.06594
1.66146, -4.00000, 0.27121, -0.07913
1.66813, -4.00000, 0.27051, -0.10551
1.67480, -4.00000, 0.26989, -0.09232
1.68147, -4.00000, 0.26910, -0.11870
1.68814, -4.00000, 0.26831, -0.11870
1.69482, -4.00000, 0.26743, -0.13189
1.70149, -4.00000, 0.26646, -0.14508
1.70816, -4.00000, 0.26549, -0.14508
1.71483, -4.00000, 0.26435, -0.17145
1.72150, -4.00000, 0.26321, -0.17145
1.72818, -4.00000, 0.26197, -0.18464
1.73485, -4.00000, 0.26074, -0.18464
1.74152, -4.00000, 0.25934, -0.21102
1.74819, 4.00000, 0.25793, -0.21102
1.75486, 4.00000, 0.25687, -0.15827
1.76154, 4.00000, 0.25573, -0.17145
1.76821, 4.00000, 0.25467, -0.15827
1.77488, 4.00000, 0.25370, -0.14508
1.78155, 4.00000, 0.25291, -0.13189
1.78822, 4.00000, 0.25212, -0.10551
1.79490, 4.00000, 0.25151, -0.09232
1.80157, 4.00000, 0.25089, -0.09232
1.80824, 4.00000, 0.25045, -0.06594
1.81491, 4.00000, 0.25010, -0.05276
1.82158, 4.00000, 0.24992, -0.02638
1.82826, 4.00000, 0.24975, -0.02638
1.83493, 4.00000, 0.24975, 0.00000
1.84160, 4.00000, 0.24983, 0.01319
1.84827, 4.00000, 0.25010, 0.03957
