0.00004, 3.13217, 3.13217, 0.00522, 0.00522, 0.00198, 0.00000, -0.00002, 0.00000, 5.06111, 5.06111
0.00097, 3.13218, 3.13217, 0.00522, 0.00522, -0.06265, 0.00000, 0.02131, 0.00000, 4.79795, 4.79795
0.00764, 3.13186, 3.13217, 0.00540, 0.00548, -0.12177, 0.00000, 0.04148, 0.00792, 4.70985, 4.70985
0.01431, 3.13133, 3.13217, 0.00567, 0.00566, -0.17952, 0.00000, 0.06121, 0.01319, 4.61783, 5.38059
0.02098, 3.13066, 3.13217, 0.00606, 0.00601, -0.23583, 0.00000, 0.08049, 0.02374, 4.52754, 5.28353
0.02765, 3.12907, 3.12903, 0.00651, 0.00636, -0.29062, -0.09417, 0.09926, 0.03429, 4.44492, 5.19415
0.03432, 3.12764, 3.12903, 0.00707, 0.00689, -0.34389, -0.09417, 0.11759, 0.05011, 4.35797, 5.09706
0.04100, 3.12549, 3.12588, 0.00770, 0.00742, -0.39555, -0.18835, 0.13538, 0.05801, 4.27540, 5.00436
0.04767, 3.12367, 3.12588, 0.00839, 0.00803, -0.44558, -0.18835, 0.15266, 0.07120, 4.19281, 4.90993
0.05434, 3.12125, 3.12274, 0.00920, 0.00883, -0.49399, -0.28252, 0.16946, 0.08438, 4.11394, 4.81585
0.06101, 3.11840, 3.11960, 0.01007, 0.00962, -0.54073, -0.28252, 0.18571, 0.09757, 4.03721, 4.72392
0.06769, 3.11524, 3.11646, 0.01098, 0.01041, -0.58573, -0.37669, 0.20134, 0.10548, 3.96325, 4.86431
0.07436, 3.11272, 3.11646, 0.01197, 0.01138, -0.62898, -0.28251, 0.21654, 0.11866, 3.88873, 4.76742
0.08103, 3.10982, 3.11332, 0.01305, 0.01243, -0.67059, -0.37669, 0.23126, 0.13185, 3.81821, 4.67250
0.08770, 3.10581, 3.10704, 0.01422, 0.01358, -0.71056, -0.47086, 0.24545, 0.14240, 3.75161, 4.57946
0.09437, 3.10183, 3.10389, 0.01546, 0.01481, -0.74867, -0.47086, 0.25924, 0.15558, 3.68441, 4.48379
0.10104, 3.09790, 3.10075, 0.01676, 0.01604, -0.78493, -0.47086, 0.27250, 0.16877, 3.61947, 4.39038
0.10772, 3.09400, 3.09761, 0.01816, 0.01745, -0.81936, -0.56504, 0.28543, 0.18195, 3.55569, 4.29407
0.11439, 3.09014, 3.09447, 0.01961, 0.01886, -0.85197, -0.56504, 0.29790, 0.19250, 3.49364, 4.19948
0.12106, 3.08547, 3.08819, 0.02110, 0.02026, -0.88292, -0.56504, 0.30974, 0.20041, 3.43639, 4.37162
0.12773, 3.08106, 3.08504, 0.02267, 0.02185, -0.91193, -0.56503, 0.32131, 0.21096, 3.37783, 4.27146
0.13441, 3.07686, 3.08190, 0.02429, 0.02343, -0.93905, -0.56504, 0.33249, 0.22151, 3.32097, 4.17299
0.14108, 3.07196, 3.07562, 0.02598, 0.02510, -0.96452, -0.65921, 0.34321, 0.22942, 3.26807, 4.07617
0.14775, 3.06741, 3.07248, 0.02771, 0.02677, -0.98802, -0.65920, 0.35354, 0.23733, 3.21457, 3.97875
0.15442, 3.06228, 3.06619, 0.02949, 0.02853, -1.00984, -0.65920, 0.36342, 0.24788, 3.16491, 3.88286
0.16109, 3.05759, 3.06305, 0.03133, 0.03038, -1.02965, -0.65921, 0.37311, 0.25579, 3.11374, 4.07049
0.16777, 3.05236, 3.05677, 0.03322, 0.03223, -1.04779, -0.75338, 0.38232, 0.26370, 3.06699, 3.97047
0.17444, 3.04762, 3.05363, 0.03513, 0.03407, -1.06391, -0.65920, 0.39116, 0.26897, 3.01915, 3.86938
0.18111, 3.04238, 3.04734, 0.03708, 0.03601, -1.07842, -0.75338, 0.39960, 0.27688, 2.97564, 3.77007
0.18778, 3.03679, 3.04106, 0.03910, 0.03803, -1.09124, -0.75338, 0.40775, 0.28479, 2.93275, 3.66884
0.19445, 3.03180, 3.03792, 0.04118, 0.04014, -1.10192, -0.75338, 0.41589, 0.29271, 2.88759, 3.88057
0.20112, 3.02641, 3.03164, 0.04328, 0.04217, -1.11101, -0.75338, 0.42346, 0.29798, 2.84711, 3.77571
0.20780, 3.02159, 3.02850, 0.04541, 0.04428, -1.11803, -0.75338, 0.43088, 0.30589, 2.80507, 3.66650
0.21447, 3.01633, 3.02221, 0.04760, 0.04648, -1.12356, -0.75338, 0.43801, 0.31380, 2.76613, 3.55758
0.22114, 3.01163, 3.01907, 0.04986, 0.04876, -1.12708, -0.65921, 0.44518, 0.32171, 2.72425, 3.44292
0.22781, 3.00648, 3.01279, 0.05212, 0.05096, -1.12919, -0.75338, 0.45180, 0.32435, 2.68775, 3.66596
0.23449, 3.00187, 3.00965, 0.05442, 0.05325, -1.12936, -0.65920, 0.45831, 0.33226, 2.64867, 3.55123
0.24116, 2.99680, 3.00336, 0.05678, 0.05563, -1.12822, -0.75338, 0.46457, 0.34017, 2.61335, 3.43737
0.24783, 2.99227, 3.00022, 0.05917, 0.05800, -1.12518, -0.65921, 0.47073, 0.34545, 2.57546, 3.32092
0.25450, 2.98727, 2.99394, 0.06154, 0.06029, -1.12092, -0.75338, 0.47624, 0.34545, 2.54355, 3.53699
0.26117, 2.98280, 2.99080, 0.06397, 0.06275, -1.11485, -0.65920, 0.48183, 0.35336, 2.50800, 3.42177
0.26785, 2.97872, 2.98765, 0.06644, 0.06522, -1.10713, -0.65921, 0.48731, 0.35863, 2.47333, 3.30744
0.27452, 2.97408, 2.98137, 0.06893, 0.06768, -1.09843, -0.65921, 0.49236, 0.36127, 2.44255, 3.19700
0.28119, 2.96989, 2.97823, 0.07143, 0.07014, -1.08811, -0.65920, 0.49722, 0.36390, 2.41054, 3.39075
0.28786, 2.96604, 2.97509, 0.07397, 0.07269, -1.07632, -0.56504, 0.50202, 0.37181, 2.37819, 3.28055
0.29453, 2.96244, 2.97195, 0.07653, 0.07524, -1.06321, -0.56504, 0.50666, 0.37445, 2.34696, 3.17147
0.30121, 2.95816, 2.96566, 0.07914, 0.07788, -1.04936, -0.65921, 0.51102, 0.37973, 2.31911, 3.06309
0.30788, 2.95427, 2.96252, 0.08178, 0.08052, -1.03410, -0.56503, 0.51531, 0.38500, 2.28854, 3.22495
0.31455, 2.95065, 2.95938, 0.08447, 0.08325, -1.01756, -0.56504, 0.51963, 0.39291, 2.25816, 3.12061
0.32122, 2.94724, 2.95624, 0.08716, 0.08589, -0.99986, -0.56504, 0.52362, 0.39555, 2.22929, 3.02017
0.32789, 2.94399, 2.95310, 0.08995, 0.08879, -0.98107, -0.56504, 0.52790, 0.40610, 2.19854, 2.91069
0.33457, 2.94086, 2.94996, 0.09273, 0.09152, -0.96127, -0.47086, 0.53182, 0.40873, 2.16920, 3.04484
