0.00004, -3.14159, -0.17996, -0.00000, 0.00000, 0.00000, 4.20050, 0.00000, 1.00000
0.00095, -3.14159, -0.17996, -0.08391, 0.02715, 0.00000, 4.20050, 0.00000, 1.00000
0.00762, 3.14117, -0.17984, -0.16193, 0.05278, 0.00000, 4.18850, 0.00000, 1.00000
0.01429, 3.14047, -0.17965, -0.23823, 0.07780, 0.00000, 4.16972, 0.00000, 1.00000
0.02096, 3.13958, -0.17940, -0.31268, 0.10215, 0.00264, 4.14382, 1.24226, 1.00000
0.02763, 3.13858, -0.17910, -0.38531, 0.12577, 0.00528, 4.11370, 1.23323, 1.00000
0.03430, 3.13751, -0.17878, -0.45613, 0.14858, 0.00791, 4.08126, 1.22351, 1.00000
0.04097, 3.13638, -0.17842, -0.52516, 0.17057, 0.01319, 4.04452, 1.21249, 1.00000
0.04764, 3.13523, -0.17803, -0.59244, 0.19169, 0.01847, 4.00545, 1.20078, 1.00000
0.05431, 3.13406, -0.17764, -0.65799, 0.21188, 0.02110, 3.96535, 1.18875, 1.00000
0.06098, 3.13290, -0.17721, -0.72186, 0.23118, 0.02638, 3.92177, 1.17569, 1.00000
0.06765, 3.13174, -0.17676, -0.78406, 0.24955, 0.03165, 3.87641, 1.16209, 1.00000
0.07432, 3.13059, -0.17630, -0.84463, 0.26697, 0.03429, 3.83038, 1.14829, 1.00000
0.08099, 3.12946, -0.17582, -0.90359, 0.28351, 0.03956, 3.78106, 1.13351, 1.00000
0.08766, 3.12836, -0.17531, -0.96096, 0.29917, 0.04484, 3.73006, 1.11822, 1.00000
0.09433, 3.12727, -0.17477, -1.01675, 0.31404, 0.05011, 3.67507, 1.10174, 1.00000
0.10100, 3.12622, -0.17421, -1.07095, 0.32811, 0.05540, 3.61792, 1.08460, 1.00000
0.10767, 3.12519, -0.17363, -1.12358, 0.34134, 0.06067, 3.55976, 1.06717, 1.00000
0.11434, 3.12419, -0.17302, -1.17461, 0.35391, 0.06595, 3.49797, 1.04864, 1.00000
0.12101, 3.12322, -0.17239, -1.22405, 0.36578, 0.07122, 3.43419, 1.02952, 1.00000
0.12768, 3.12229, -0.17176, -1.27187, 0.37694, 0.07386, 3.36945, 1.01011, 1.00000
0.13435, 3.12138, -0.17108, -1.31804, 0.38757, 0.07913, 3.30103, 0.98960, 1.00000
0.14102, 3.12051, -0.17042, -1.36256, 0.39748, 0.08177, 3.23390, 0.96948, 1.00000
0.14769, 3.11967, -0.16973, -1.40540, 0.40688, 0.08440, 4.16621, 1.24897, 1.00000
0.15436, 3.11886, -0.16900, -1.44652, 0.41593, 0.08969, 4.09307, 1.22705, 1.00000
0.16103, 3.11808, -0.16828, -1.48589, 0.42440, 0.09232, 4.02059, 1.20532, 1.00000
0.16770, 3.11734, -0.16753, -1.52349, 0.43251, 0.09497, 3.94538, 1.18277, 1.00000
0.17437, 3.11664, -0.16676, -1.55930, 0.44022, 0.10023, 3.86863, 1.15976, 1.00000
0.18104, 3.11597, -0.16599, -1.59328, 0.44753, 0.10288, 3.79107, 1.13651, -2.00000
0.18771, 3.11534, -0.16524, -1.62545, 0.45427, 0.10023, 3.71652, 1.11416, -2.00000
0.19438, 3.11474, -0.16449, -1.65578, 0.46070, 0.10288, 3.64070, 1.09143, -2.00000
0.20105, 3.11417, -0.16376, -1.68429, 0.46664, 0.10023, 3.56759, 1.06951, -2.00000
0.20772, 3.11364, -0.16304, -1.71099, 0.47216, 0.09761, 3.49633, 1.04815, -2.00000
0.21439, 3.11315, -0.16238, -1.73590, 0.47713, 0.09232, 3.42978, 1.02820, -2.00000
0.22106, 3.11269, -0.16175, -1.75905, 0.48167, 0.08969, 3.36635, 1.00918, -2.00000
0.22773, 3.11227, -0.16117, -1.78049, 0.48568, 0.08177, 3.30839, 0.99181, -2.00000
0.23440, 3.11187, -0.16062, -1.80025, 0.48929, 0.07650, 3.25404, 0.97552, -2.00000
0.24107, 3.11152, -0.16011, -1.81838, 0.49259, 0.07122, 3.20208, 0.95994, -2.00000
0.24774, 3.11119, -0.15964, -1.83494, 0.49546, 0.06595, 4.09415, 1.22737, -2.00000
0.25441, 3.11089, -0.15923, -1.84999, 0.49782, 0.05803, 4.05640, 1.21605, -2.00000
0.26108, 3.11062, -0.15887, -1.86360, 0.49983, 0.05276, 4.02268, 1.20594, -2.00000
0.26775, 3.11038, -0.15854, -1.87583, 0.50160, 0.04748, 3.99157, 1.19662, -2.00000
0.27442, 3.11016, -0.15830, -1.88677, 0.50280, 0.03693, 3.96851, 1.18970, -2.00000
0.28109, 3.10997, -0.15807, -1.89648, 0.50385, 0.03165, 3.94745, 1.18339, -2.00000
0.28776, 3.10980, -0.15789, -1.90504, 0.50459, 0.02638, 3.93086, 1.17842, -2.00000
0.29443, 3.10965, -0.15778, -1.91254, 0.50494, 0.01846, 3.92032, 1.17526, -2.00000
0.30110, 3.10953, -0.15771, -1.91905, 0.50505, 0.01055, 3.91365, 1.17326, -2.00000
0.30777, 3.10942, -0.15766, -1.92464, 0.50503, 0.00791, 3.90946, 1.17200, -2.00000
0.31444, 3.10933, -0.15764, -1.92937, 0.50494, 0.00264, 3.90685, 1.17122, -2.00000
0.32111, 3.10926, -0.15765, -1.93332, 0.50462, -0.00264, 3.90842, -1.17169, -1.00000
0.32778, 3.10920, -0.15773, -1.93659, 0.50397, -0.00791, 3.91582, -1.17391, -1.00000
0.33445, 3.10915, -0.15782, -1.93922, 0.50334, -0.01055, 3.92377, -1.17629, -1.00000
0.34112, 3.10911, -0.15797, -1.94130, 0.50234, -0.01847, 3.93839, -1.18067, -1.00000
0.34779, 3.10909, -0.15818, -1.94290, 0.50114, -0.02638, 3.95727, -1.18633, -1.00000
0.35446, 3.10907, -0.15844, -1.94409, 0.49966, -0.03429, 3.98201, -1.19375, -1.00000
0.36113, 3.10906, -0.15874, -1.94494, 0.49805, -0.03957, 4.01047, -1.20228, -1.00000
0.36780, 3.10906, -0.15907, -1.94549, 0.49639, -0.04748, 4.04128, -1.21152, -1.00000
0.37447, 3.10906, -0.15945, -1.94581, 0.49455, -0.05275, 4.07672, -1.22214, -1.00000
0.38114, 3.10907, -0.15989, -1.94595, 0.49244, -0.06067, 4.11825, -1.23459, -1.00000
0.38781, 3.10908, -0.16038, -1.94597, 0.49023, -0.06594, 3.22938, -0.96812, -1.00000
0.39448, 3.10909, -0.16092, -1.94592, 0.48780, -0.07386, 3.28387, -0.98446, -1.00000
0.40115, 3.10910, -0.16150, -1.94583, 0.48530, -0.08177, 3.34213, -1.00192, -1.00000
0.40782, 3.10912, -0.16211, -1.94572, 0.48282, -0.08705, 3.40272, -1.02009, -1.00000
0.41449, 3.10913, -0.16276, -1.94564, 0.48022, -0.09232, 3.46814, -1.03970, -1.00000
0.42116, 3.10915, -0.16345, -1.94560, 0.47760, -0.09760, 3.53658, -1.06022, -1.00000
0.42783, 3.10916, -0.16415, -1.94563, 0.47505, -0.10023, 3.60688, -1.08129, 2.00000
0.43450, 3.10918, -0.16486, -1.94573, 0.47259, -0.10288, 3.67831, -1.10271, 2.00000
