0.00004, -3.14159, 0.01067, -0.00000, 0.00000, 0.00000, 3.83919, 0.00000, 1.00000
0.00096, -3.14159, 0.01067, -0.07212, 0.02333, 0.00000, 3.83919, 0.00000, 1.00000
0.00762, 3.14123, 0.01081, -0.13899, 0.04537, 0.00264, 3.83000, 1.14818, 1.00000
0.01429, 3.14063, 0.01102, -0.20438, 0.06690, 0.00528, 3.81536, 1.14379, 1.00000
0.02096, 3.13987, 0.01128, -0.26818, 0.08786, 0.00791, 3.79745, 1.13842, 1.00000
0.02764, 3.13901, 0.01156, -0.33041, 0.10818, 0.01055, 3.77767, 1.13249, 1.00000
0.03431, 3.13809, 0.01189, -0.39108, 0.12786, 0.01583, 3.75473, 1.12561, 1.00000
0.04098, 3.13712, 0.01228, -0.45022, 0.14688, 0.02110, 3.72776, 1.11753, 1.00000
0.04765, 3.13613, 0.01267, -0.50785, 0.16512, 0.02373, 3.70069, 1.10941, 1.00000
0.05432, 3.13514, 0.01309, -0.56401, 0.18263, 0.02901, 3.67158, 1.10069, 1.00000
0.06100, 3.13414, 0.01352, -0.61873, 0.19934, 0.03428, 3.64144, 1.09165, 1.00000
0.06767, 3.13314, 0.01399, -0.67203, 0.21533, 0.03955, 3.60865, 1.08182, 1.00000
0.07434, 3.13216, 0.01449, -0.72396, 0.23054, 0.04219, 3.57443, 1.07156, 1.00000
0.08101, 3.13119, 0.01499, -0.77454, 0.24495, 0.04747, 3.53955, 1.06111, 1.00000
0.08768, 3.13024, 0.01553, -0.82380, 0.25867, 0.05274, 3.50223, 1.04992, 1.00000
0.09436, 3.12931, 0.01608, -0.87176, 0.27167, 0.05801, 3.46359, 1.03833, 1.00000
0.10103, 3.12840, 0.01665, -0.91844, 0.28392, 0.06065, 3.42434, 1.02657, 1.00000
0.10770, 3.12751, 0.01721, -0.96386, 0.29543, 0.06329, 3.38493, 1.01475, 1.00000
0.11437, 3.12665, 0.01781, -1.00804, 0.30636, 0.06856, 3.34334, 1.00229, 1.00000
0.12104, 3.12581, 0.01843, -1.05098, 0.31668, 0.07120, 3.30056, 0.98946, 1.00000
0.12772, 3.12499, 0.01905, -1.09268, 0.32638, 0.07384, 3.25721, 0.97646, 1.00000
0.13439, 3.12420, 0.01971, -1.13315, 0.33564, 0.07911, 3.21136, 0.96272, 1.00000
0.14106, 3.12343, 0.02039, -1.17237, 0.34440, 0.08438, 4.02505, 1.20665, 1.00000
0.14773, 3.12269, 0.02109, -1.21035, 0.35267, 0.08702, 3.96504, 1.18866, 1.00000
0.15440, 3.12197, 0.02178, -1.24707, 0.36044, 0.08966, 3.90461, 1.17055, 1.00000
0.16108, 3.12127, 0.02251, -1.28253, 0.36791, 0.09493, 3.84118, 1.15153, 1.00000
0.16775, 3.12061, 0.02323, -1.31671, 0.37485, 0.09493, 3.77891, 1.13286, -2.00000
0.17442, 3.11996, 0.02390, -1.34963, 0.38115, 0.09229, 3.72043, 1.11533, -2.00000
0.18109, 3.11934, 0.02458, -1.38127, 0.38710, 0.09229, 3.66162, 1.09770, -2.00000
0.18776, 3.11875, 0.02523, -1.41165, 0.39251, 0.08966, 3.60563, 1.08092, -2.00000
0.19444, 3.11818, 0.02585, -1.44075, 0.39750, 0.08438, 3.55158, 1.06471, -2.00000
0.20111, 3.11764, 0.02642, -1.46861, 0.40194, 0.07911, 3.50179, 1.04979, -2.00000
0.20778, 3.11712, 0.02697, -1.49521, 0.40595, 0.07647, 3.45482, 1.03571, -2.00000
0.21445, 3.11663, 0.02745, -1.52059, 0.40945, 0.06856, 3.41267, 1.02307, -2.00000
0.22112, 3.11616, 0.02790, -1.54474, 0.41256, 0.06329, 3.37367, 1.01138, -2.00000
0.22780, 3.11572, 0.02833, -1.56769, 0.41538, 0.05801, 3.33675, 1.00031, -2.00000
0.23447, 3.11530, 0.02870, -1.58945, 0.41780, 0.05274, 3.30414, 0.99054, -2.00000
0.24114, 3.11490, 0.02901, -1.61004, 0.41973, 0.04483, 3.27726, 0.98248, -2.00000
0.24781, 3.11453, 0.02928, -1.62949, 0.42135, 0.03956, 3.25408, 0.97553, -2.00000
0.25448, 3.11418, 0.02948, -1.64784, 0.42256, 0.03164, 3.23623, 0.97018, -2.00000
0.26116, 3.11385, 0.02962, -1.66512, 0.42333, 0.02110, 3.22473, 0.96673, -2.00000
0.26783, 3.11354, 0.02970, -1.68136, 0.42383, 0.01318, 3.21731, 0.96451, -2.00000
0.27450, 3.11325, 0.02972, -1.69661, 0.42398, 0.00527, 3.21543, 0.96394, -2.00000
0.28117, 3.11298, 0.02974, -1.71087, 0.42413, 0.00000, 3.21416, 0.96356, -2.00000
0.28784, 3.11273, 0.02968, -1.72419, 0.42391, -0.00791, 3.21912, -0.96505, -1.00000
0.29452, 3.11250, 0.02958, -1.73662, 0.42348, -0.01318, 3.22807, -0.96773, -1.00000
0.30119, 3.11229, 0.02945, -1.74817, 0.42296, -0.01846, 3.23953, -0.97117, -1.00000
0.30786, 3.11209, 0.02926, -1.75890, 0.42222, -0.02373, 3.25552, -0.97596, -1.00000
0.31453, 3.11191, 0.02901, -1.76885, 0.42118, -0.03428, 3.27731, -0.98249, -1.00000
0.32120, 3.11174, 0.02872, -1.77807, 0.42000, -0.03956, 3.30278, -0.99013, -1.00000
0.32788, 3.11159, 0.02840, -1.78659, 0.41879, -0.04483, 3.33057, -0.99846, -1.00000
0.33455, 3.11145, 0.02803, -1.79446, 0.41739, -0.05274, 3.36274, -1.00810, -1.00000
0.34122, 3.11132, 0.02762, -1.80170, 0.41594, -0.05801, 3.39766, -1.01857, -1.00000
0.34789, 3.11121, 0.02717, -1.80837, 0.41431, -0.06329, 3.43724, -1.03044, -1.00000
0.35456, 3.11110, 0.02668, -1.81451, 0.41262, -0.06856, 3.47976, -1.04318, -1.00000
0.36124, 3.11101, 0.02613, -1.82017, 0.41074, -0.07647, 3.52705, -1.05736, -1.00000
0.36791, 3.11092, 0.02552, -1.82540, 0.40861, -0.08438, 3.58027, -1.07331, 2.00000
0.37458, 3.11084, 0.02493, -1.83019, 0.40680, -0.08702, 3.63136, -1.08863, 2.00000
0.38125, 3.11077, 0.02433, -1.83459, 0.40504, -0.08966, 3.68397, -1.10440, 2.00000
0.38792, 3.11071, 0.02371, -1.83862, 0.40336, -0.09229, 3.73750, -1.12045, 2.00000
0.39460, 3.11065, 0.02312, -1.84228, 0.40198, -0.08966, 3.78863, -1.13578, 2.00000
0.40127, 3.11060, 0.02255, -1.84558, 0.40084, -0.08438, 3.83818, -1.15063, 2.00000
0.40794, 3.11056, 0.02196, -1.84856, 0.39966, -0.08702, 3.88961, -1.16605, 2.00000
0.41461, 3.11052, 0.02138, -1.85123, 0.39871, -0.08438, 3.93927, -1.18094, 2.00000
0.42128, 3.11048, 0.02082, -1.85359, 0.39792, -0.08175, 3.98777, -1.19548, 2.00000
0.42796, 3.11045, 0.02031, -1.85566, 0.39747, -0.07911, 4.03256, -1.20890, 2.00000
0.43463, 3.11043, 0.01982, -1.85743, 0.39724, -0.07647, 3.20402, -0.96052, 2.00000
0.44130, 3.11041, 0.01935, -1.85892, 0.39715, -0.07120, 3.23670, -0.97032, 2.00000
0.44797, 3.11039, 0.01889, -1.86015, 0.39715, -0.06856, 3.26858, -0.97987, 2.00000
0.45464, 3.11038, 0.01847, -1.86113, 0.39743, -0.06329, 3.29758, -0.98857, 2.00000
0.46132, 3.11037, 0.01812, -1.86184, 0.39806, -0.05801, 3.32239, -0.99601, 2.00000
0.46799, 3.11036, 0.01776, -1.86230, 0.39870, -0.05538, 3.34687, -1.00334, 2.00000
0.47466, 3.11036, 0.01745, -1.86253, 0.39954, -0.05010, 3.36879, -1.00992, 2.00000
0.48133, 3.11036, 0.01715, -1.86254, 0.40047, -0.04483, 3.38909, -1.01600, 2.00000
0.48801, 3.11036, 0.01688, -1.86234, 0.40145, -0.04219, 3.40837, -1.02178, 2.00000
0.49468, 3.11037, 0.01664, -1.86193, 0.40263, -0.03956, 3.42464, -1.02666, 2.00000
0.50135, 3.11038, 0.01644, -1.86133, 0.40391, -0.03428, 3.43902, -1.03097, 2.00000
0.50802, 3.11039, 0.01628, -1.86054, 0.40542, -0.02901, 3.44985, -1.03422, 2.00000
0.51469, 3.11041, 0.01616, -1.85957, 0.40704, -0.02373, 3.45844, -1.03679, 2.00000
