0.00004, -3.14159, 0.25198, -0.00000, 0.00000, 0.00000, 3.91188, 0.00000, 1.00000
0.00096, -3.14159, 0.25198, -0.05719, 0.01850, 0.00000, 3.91188, 0.00000, 1.00000
0.00763, 3.14130, 0.25209, -0.10996, 0.03598, 0.00264, 3.90190, 1.16973, 1.00000
0.01430, 3.14083, 0.25223, -0.16154, 0.05304, 0.00264, 3.88872, 1.16578, 1.00000
0.02097, 3.14023, 0.25243, -0.21187, 0.06965, 0.00528, 3.87099, 1.16047, 1.00000
0.02764, 3.13955, 0.25269, -0.26095, 0.08580, 0.01055, 3.84768, 1.15348, 1.00000
0.03431, 3.13882, 0.25296, -0.30880, 0.10141, 0.01319, 3.82388, 1.14635, 1.00000
0.04098, 3.13806, 0.25325, -0.35544, 0.11647, 0.01583, 3.79714, 1.13833, 1.00000
0.04765, 3.13728, 0.25360, -0.40090, 0.13101, 0.02374, 3.76590, 1.12896, 1.00000
0.05432, 3.13649, 0.25395, -0.44519, 0.14491, 0.02638, 3.73492, 1.11968, 1.00000
0.06099, 3.13570, 0.25432, -0.48836, 0.15823, 0.02901, 3.70148, 1.10965, 1.00000
0.06766, 3.13492, 0.25471, -0.53044, 0.17092, 0.03429, 3.66674, 1.09924, 1.00000
0.07433, 3.13414, 0.25510, -0.57145, 0.18297, 0.03692, 3.63144, 1.08865, 1.00000
0.08100, 3.13338, 0.25553, -0.61144, 0.19447, 0.03957, 3.59313, 1.07717, 1.00000
0.08767, 3.13262, 0.25597, -0.65042, 0.20538, 0.04484, 3.55314, 1.06518, 1.00000
0.09434, 3.13189, 0.25646, -0.68843, 0.21581, 0.05012, 3.50939, 1.05207, 1.00000
0.10101, 3.13117, 0.25694, -0.72549, 0.22559, 0.05275, 3.46641, 1.03918, 1.00000
0.10768, 3.13046, 0.25744, -0.76163, 0.23486, 0.05804, 3.42122, 1.02563, 1.00000
0.11435, 3.12977, 0.25799, -0.79687, 0.24375, 0.06330, 3.37186, 1.01084, 1.00000
0.12102, 3.12910, 0.25853, -0.83123, 0.25206, 0.06595, 3.32301, 0.99619, 1.00000
0.12769, 3.12844, 0.25911, -0.86471, 0.25996, 0.06858, 3.27172, 0.98082, 1.00000
0.13436, 3.12781, 0.25969, -0.89735, 0.26742, 0.07386, 3.21906, 0.96503, 1.00000
0.14103, 3.12718, 0.26029, -0.92915, 0.27443, 0.07649, 3.98541, 1.19477, 1.00000
0.14770, 3.12658, 0.26092, -0.96013, 0.28117, 0.07914, 3.93386, 1.17931, 1.00000
0.15437, 3.12599, 0.26154, -0.99028, 0.28742, 0.08177, 3.88326, 1.16415, 1.00000
0.16104, 3.12542, 0.26218, -1.01963, 0.29339, 0.08442, 3.83070, 1.14839, -2.00000
0.16771, 3.12486, 0.26280, -1.04818, 0.29888, 0.08441, 3.77974, 1.13311, -2.00000
0.17438, 3.12432, 0.26338, -1.07595, 0.30378, 0.08178, 3.73267, 1.11900, -2.00000
0.18105, 3.12380, 0.26396, -1.10296, 0.30836, 0.07913, 3.68547, 1.10485, -2.00000
0.18772, 3.12329, 0.26450, -1.12923, 0.31249, 0.07650, 3.64102, 1.09153, -2.00000
0.19439, 3.12280, 0.26499, -1.15476, 0.31605, 0.06858, 3.60118, 1.07958, -2.00000
0.20106, 3.12232, 0.26544, -1.17959, 0.31918, 0.06331, 3.56438, 1.06855, -2.00000
0.20773, 3.12186, 0.26586, -1.20373, 0.32199, 0.06067, 3.52959, 1.05812, -2.00000
0.21440, 3.12141, 0.26627, -1.22717, 0.32455, 0.05540, 3.49615, 1.04810, -2.00000
0.22107, 3.12097, 0.26664, -1.24993, 0.32670, 0.05012, 3.46638, 1.03917, -2.00000
0.22774, 3.12055, 0.26694, -1.27204, 0.32839, 0.04484, 3.44176, 1.03179, -2.00000
0.23441, 3.12014, 0.26720, -1.29350, 0.32976, 0.03957, 3.42046, 1.02541, -2.00000
0.24108, 3.11975, 0.26740, -1.31433, 0.33073, 0.03165, 3.40409, 1.02050, -2.00000
0.24775, 3.11937, 0.26753, -1.33455, 0.33126, 0.02110, 3.39363, 1.01736, -2.00000
0.25442, 3.11900, 0.26764, -1.35417, 0.33171, 0.01583, 3.38421, 1.01454, -2.00000
0.26109, 3.11865, 0.26768, -1.37320, 0.33173, 0.00791, 3.38098, 1.01357, -2.00000
0.26776, 3.11830, 0.26771, -1.39164, 0.33170, 0.00264, 3.37893, 1.01296, -2.00000
0.27443, 3.11797, 0.26769, -1.40950, 0.33147, -0.00263, 3.38039, -1.01339, -1.00000
0.28110, 3.11765, 0.26761, -1.42679, 0.33095, -0.00791, 3.38684, -1.01533, -1.00000
0.28777, 3.11735, 0.26749, -1.44352, 0.33028, -0.01582, 3.39646, -1.01821, -1.00000
0.29444, 3.11705, 0.26732, -1.45971, 0.32936, -0.02110, 3.41084, -1.02252, -1.00000
0.30111, 3.11677, 0.26710, -1.47535, 0.32833, -0.02901, 3.42824, -1.02774, -1.00000
0.30778, 3.11649, 0.26683, -1.49047, 0.32709, -0.03693, 3.45030, -1.03435, -1.00000
0.31445, 3.11623, 0.26653, -1.50507, 0.32577, -0.04220, 3.47529, -1.04184, -1.00000
0.32112, 3.11597, 0.26617, -1.51916, 0.32425, -0.05012, 3.50488, -1.05071, -1.00000
0.32779, 3.11573, 0.26580, -1.53273, 0.32289, -0.05275, 3.53460, -1.05962, -1.00000
0.33446, 3.11550, 0.26537, -1.54582, 0.32126, -0.06068, 3.56988, -1.07020, -1.00000
0.34113, 3.11527, 0.26490, -1.55842, 0.31954, -0.06594, 3.60867, -1.08183, -1.00000
0.34780, 3.11506, 0.26439, -1.57054, 0.31784, -0.07123, 3.64965, -1.09411, -1.00000
0.35447, 3.11485, 0.26384, -1.58220, 0.31600, -0.07649, 3.69475, -1.10763, 2.00000
0.36114, 3.11466, 0.26329, -1.59339, 0.31435, -0.08178, 3.73965, -1.12110, 2.00000
0.36781, 3.11447, 0.26275, -1.60410, 0.31289, -0.08176, 3.78437, -1.13450, 2.00000
0.37448, 3.11429, 0.26220, -1.61433, 0.31159, -0.08178, 3.82893, -1.14786, 2.00000
0.38115, 3.11412, 0.26166, -1.62408, 0.31044, -0.08177, 3.87332, -1.16117, 2.00000
0.38782, 3.11396, 0.26112, -1.63334, 0.30944, -0.07914, 3.91756, -1.17443, 2.00000
0.39449, 3.11381, 0.26061, -1.64210, 0.30878, -0.07649, 3.95889, -1.18682, 2.00000
0.40116, 3.11366, 0.26013, -1.65036, 0.30836, -0.07386, 3.99833, -1.19864, 2.00000
0.40783, 3.11353, 0.25963, -1.65813, 0.30790, -0.07385, 3.22487, -0.96677, 2.00000
0.41450, 3.11340, 0.25918, -1.66538, 0.30787, -0.06859, 3.26481, -0.97874, 2.00000
0.42117, 3.11328, 0.25877, -1.67212, 0.30811, -0.06330, 3.30150, -0.98974, 2.00000
0.42784, 3.11317, 0.25839, -1.67836, 0.30852, -0.06067, 3.33608, -1.00011, 2.00000
0.43451, 3.11307, 0.25805, -1.68407, 0.30926, -0.05539, 3.36628, -1.00916, 2.00000
0.44118, 3.11297, 0.25775, -1.68927, 0.31018, -0.04748, 3.39366, -1.01737, 2.00000
0.44785, 3.11289, 0.25750, -1.69395, 0.31141, -0.04220, 3.41620, -1.02413, 2.00000
0.45452, 3.11281, 0.25725, -1.69813, 0.31260, -0.03957, 3.43869, -1.03087, 2.00000
0.46119, 3.11274, 0.25706, -1.70182, 0.31417, -0.03165, 3.45509, -1.03579, 2.00000
0.46786, 3.11268, 0.25689, -1.70502, 0.31572, -0.02902, 3.47065, -1.04045, 2.00000
0.47453, 3.11263, 0.25672, -1.70777, 0.31725, -0.02638, 3.48570, -1.04496, 2.00000
0.48120, 3.11258, 0.25659, -1.71008, 0.31893, -0.02374, 3.49740, -1.04847, 2.00000
