0.00004, -3.14159, 0.27142, -0.00000, 0.00000, 0.00000, 3.87920, 0.00000, 1.00000
0.00097, -3.14159, 0.27142, -0.05599, 0.01811, 0.00000, 3.87920, 0.00000, 1.00000
0.00763, 3.14131, 0.27150, -0.10762, 0.03521, 0.00000, 3.87287, 0.00000, 1.00000
0.01430, 3.14084, 0.27162, -0.15809, 0.05190, 0.00000, 3.86296, 0.00000, 1.00000
0.02097, 3.14026, 0.27180, -0.20734, 0.06816, 0.00264, 3.84846, 1.15371, 1.00000
0.02764, 3.13960, 0.27202, -0.25537, 0.08393, 0.00528, 3.83118, 1.14853, 1.00000
0.03431, 3.13888, 0.27225, -0.30220, 0.09917, 0.00791, 3.81232, 1.14288, 1.00000
0.04098, 3.13814, 0.27253, -0.34784, 0.11390, 0.01319, 3.79011, 1.13622, 1.00000
0.04765, 3.13737, 0.27280, -0.39234, 0.12800, 0.01583, 3.76853, 1.12975, 1.00000
0.05432, 3.13660, 0.27312, -0.43571, 0.14160, 0.02111, 3.74246, 1.12194, 1.00000
0.06099, 3.13583, 0.27345, -0.47798, 0.15455, 0.02374, 3.71631, 1.11410, 1.00000
0.06766, 3.13506, 0.27381, -0.51919, 0.16694, 0.02902, 3.68776, 1.10554, 1.00000
0.07433, 3.13430, 0.27418, -0.55937, 0.17872, 0.03165, 3.65792, 1.09659, 1.00000
0.08100, 3.13355, 0.27456, -0.59854, 0.18988, 0.03693, 3.62747, 1.08746, 1.00000
0.08767, 3.13281, 0.27497, -0.63675, 0.20051, 0.03957, 3.59426, 1.07751, 1.00000
0.09434, 3.13209, 0.27541, -0.67401, 0.21060, 0.04484, 3.55948, 1.06708, 1.00000
0.10101, 3.13138, 0.27585, -0.71036, 0.22011, 0.04748, 3.52392, 1.05642, 1.00000
0.10768, 3.13069, 0.27630, -0.74582, 0.22905, 0.05012, 3.48806, 1.04567, 1.00000
0.11435, 3.13002, 0.27678, -0.78042, 0.23756, 0.05539, 3.44957, 1.03413, 1.00000
0.12102, 3.12936, 0.27728, -0.81417, 0.24561, 0.05803, 3.40958, 1.02214, 1.00000
0.12769, 3.12872, 0.27779, -0.84709, 0.25318, 0.06067, 3.36879, 1.00992, 1.00000
0.13436, 3.12809, 0.27830, -0.87920, 0.26028, 0.06331, 3.32767, 0.99759, 1.00000
0.14103, 3.12748, 0.27885, -0.91052, 0.26707, 0.06858, 3.28383, 0.98445, 1.00000
0.14770, 3.12688, 0.27941, -0.94104, 0.27352, 0.07122, 3.23839, 0.97082, 1.00000
0.15437, 3.12630, 0.27999, -0.97079, 0.27960, 0.07385, 3.19207, 0.95694, 1.00000
0.16104, 3.12574, 0.28058, -0.99976, 0.28532, 0.07650, 3.85539, 1.15579, 1.00000
0.16771, 3.12519, 0.28120, -1.02796, 0.29084, 0.08177, 3.81178, 1.14272, 1.00000
0.17438, 3.12466, 0.28180, -1.05540, 0.29596, 0.08178, 3.76903, 1.12990, 1.00000
0.18105, 3.12414, 0.28243, -1.08207, 0.30088, 0.08440, 3.72457, 1.11657, -2.00000
0.18772, 3.12364, 0.28305, -1.10799, 0.30539, 0.08441, 3.68147, 1.10365, -2.00000
