0.00004, 2.61851, 0.00314, 0.01017, 0.03355, 0.05305, 0.00000, -0.00040, 0.00000, 5.04548, 5.04548
0.00099, 2.06819, 0.00314, 0.01781, 0.03355, 0.14879, 0.00000, 0.01950, 0.00000, 4.73965, 4.73965
0.00762, 1.57955, 0.00314, 0.02339, 0.03372, 0.31311, 0.00000, 0.03878, 0.00531, 4.63155, 4.63155
0.01427, 1.18431, 0.00628, 0.02727, 0.03390, 0.48527, 0.09440, 0.05916, 0.01060, 4.52179, 5.37708
0.02093, 0.87942, 0.00628, 0.02999, 0.03416, 0.63101, 0.09440, 0.08028, 0.01853, 4.41223, 5.25992
0.02758, 0.65042, 0.00628, 0.03196, 0.03451, 0.74154, 0.09440, 0.10148, 0.02910, 4.30587, 5.14341
0.03424, 0.48173, 0.00942, 0.03351, 0.03504, 0.82238, 0.18879, 0.12233, 0.04496, 4.20117, 5.02349
0.04090, 0.35787, 0.00942, 0.03479, 0.03557, 0.88240, 0.18879, 0.14255, 0.05551, 4.10256, 4.90967
0.04755, 0.26822, 0.01257, 0.03589, 0.03610, 0.93046, 0.18879, 0.16196, 0.06608, 4.00654, 4.79843
0.05421, 0.20294, 0.01257, 0.03692, 0.03680, 0.97166, 0.18879, 0.18060, 0.07930, 3.91632, 4.68792
0.06086, 0.15639, 0.01571, 0.03792, 0.03750, 1.01027, 0.28319, 0.19832, 0.08987, 3.82861, 4.57993
0.06752, 0.12355, 0.01885, 0.03891, 0.03830, 1.04820, 0.28320, 0.21512, 0.09780, 3.74515, 4.47364
0.07418, 0.10071, 0.02199, 0.03993, 0.03918, 1.08632, 0.37760, 0.23103, 0.10838, 3.66570, 4.36882
0.08083, 0.08516, 0.02513, 0.04097, 0.04006, 1.12496, 0.37760, 0.24600, 0.11895, 3.59044, 4.58623
0.08749, 0.07491, 0.02827, 0.04207, 0.04111, 1.16415, 0.47200, 0.26025, 0.12952, 3.51824, 4.48044
0.09414, 0.06853, 0.03142, 0.04321, 0.04217, 1.20377, 0.47199, 0.27372, 0.14010, 3.44938, 4.37798
0.10080, 0.06496, 0.03456, 0.04440, 0.04331, 1.24366, 0.47199, 0.28652, 0.15067, 3.34358, 4.23580
0.10746, 0.06342, 0.03770, 0.04566, 0.04454, 1.28313, 0.47199, 0.29858, 0.16124, 2.87449, 3.72752
0.11411, 0.06423, 0.04398, 0.04696, 0.04577, 1.31856, 0.56639, 0.30820, 0.17182, 2.49639, 3.31023
0.12077, 0.06584, 0.04712, 0.04827, 0.04701, 1.34956, 0.56639, 0.31590, 0.17710, 2.13856, 2.91322
0.12742, 0.06889, 0.05341, 0.04962, 0.04833, 1.37772, 0.66080, 0.32178, 0.18503, 1.85705, 2.58972
0.13408, 0.07210, 0.05655, 0.05097, 0.04964, 1.40236, 0.66079, 0.32633, 0.19032, 1.58067, 2.27136
0.14074, 0.07627, 0.06283, 0.05237, 0.05105, 1.42506, 0.75519, 0.32957, 0.19561, 1.37929, 2.35459
