0.00004, -3.14159, 3.14159, 0.00082, 0.00082, -0.00000, 0.00000, 0.00000, 0.00000, 5.07610, 5.07610
0.00098, -3.14159, 3.14159, 0.00082, 0.00082, -0.06621, 0.00000, 0.02142, 0.00000, 4.81207, 4.81207
0.00764, 3.14126, 3.14159, 0.00098, 0.00100, -0.12749, 0.00000, 0.04166, 0.00528, 4.72380, 4.72380
0.01432, 3.13991, 3.13845, 0.00123, 0.00117, -0.18735, -0.09417, 0.06145, 0.01055, 4.63723, 5.48617
0.02099, 3.13861, 3.13845, 0.00160, 0.00153, -0.24567, -0.09417, 0.08081, 0.02110, 4.54643, 5.38860
0.02766, 3.13736, 3.13845, 0.00207, 0.00197, -0.30241, -0.09417, 0.09971, 0.03429, 4.45744, 5.29116
0.03433, 3.13534, 3.13531, 0.00262, 0.00240, -0.35754, -0.18835, 0.11808, 0.04747, 4.37256, 5.19784
0.04101, 3.13358, 3.13531, 0.00323, 0.00293, -0.41104, -0.18835, 0.13594, 0.05801, 4.28767, 5.10281
0.04768, 3.13120, 3.13217, 0.00396, 0.00364, -0.46291, -0.18834, 0.15331, 0.07384, 4.20648, 5.00810
0.05435, 3.12921, 3.13217, 0.00475, 0.00434, -0.51310, -0.18834, 0.17017, 0.08438, 4.12540, 4.91350
0.06102, 3.12666, 3.12903, 0.00564, 0.00522, -0.56167, -0.28251, 0.18655, 0.09757, 4.04805, 4.81925
0.06769, 3.12372, 3.12588, 0.00659, 0.00610, -0.60855, -0.28251, 0.20238, 0.11075, 3.97287, 4.72717
0.07436, 3.12049, 3.12274, 0.00762, 0.00707, -0.65369, -0.37669, 0.21768, 0.12394, 3.89986, 4.63557
0.08104, 3.11707, 3.11960, 0.00872, 0.00812, -0.69707, -0.37670, 0.23247, 0.13449, 3.82875, 4.54418
0.08771, 3.11351, 3.11646, 0.00990, 0.00927, -0.73867, -0.47086, 0.24680, 0.14767, 3.75954, 4.45300
0.09438, 3.10987, 3.11332, 0.01116, 0.01050, -0.77846, -0.47086, 0.26067, 0.15822, 3.69193, 4.59096
0.10105, 3.10531, 3.10704, 0.01249, 0.01182, -0.81652, -0.56504, 0.27405, 0.17140, 3.62832, 4.49684
0.10773, 3.10096, 3.10389, 0.01391, 0.01323, -0.85263, -0.56504, 0.28707, 0.18459, 3.56386, 4.39984
0.11440, 3.09676, 3.10075, 0.01541, 0.01472, -0.88679, -0.56503, 0.29974, 0.19777, 3.50068, 4.30209
0.12107, 3.09183, 3.09447, 0.01696, 0.01622, -0.91918, -0.65921, 0.31184, 0.20832, 3.44204, 4.20888
0.12774, 3.08722, 3.09133, 0.01858, 0.01780, -0.94955, -0.65921, 0.32358, 0.21887, 3.38255, 4.11279
0.13441, 3.08287, 3.08819, 0.02026, 0.01947, -0.97793, -0.56504, 0.33501, 0.22942, 3.32407, 4.01568
0.14108, 3.07786, 3.08190, 0.02199, 0.02114, -1.00461, -0.65920, 0.34587, 0.23733, 3.27032, 4.18244
0.14776, 3.07237, 3.07562, 0.02380, 0.02299, -1.02948, -0.75338, 0.35647, 0.24788, 3.21733, 4.08091
0.15443, 3.06740, 3.07248, 0.02564, 0.02475, -1.05217, -0.65920, 0.36664, 0.25579, 3.16383, 3.98118
0.16110, 3.06196, 3.06619, 0.02752, 0.02660, -1.07308, -0.75338, 0.37634, 0.26370, 3.11480, 3.88361
0.16777, 3.05705, 3.06305, 0.02947, 0.02853, -1.09184, -0.75338, 0.38585, 0.27161, 3.06401, 3.78196
0.17444, 3.05167, 3.05677, 0.03145, 0.03047, -1.10889, -0.75338, 0.39487, 0.27952, 3.01741, 3.97162
0.18112, 3.04682, 3.05363, 0.03348, 0.03249, -1.12380, -0.65920, 0.40373, 0.28479, 2.96894, 3.86482
0.18779, 3.04151, 3.04734, 0.03555, 0.03451, -1.13709, -0.75338, 0.41211, 0.29271, 2.92520, 3.76274
0.19446, 3.03673, 3.04420, 0.03766, 0.03663, -1.14825, -0.65921, 0.42035, 0.30062, 2.87911, 3.65578
0.20113, 3.03149, 3.03792, 0.03981, 0.03874, -1.15787, -0.75338, 0.42813, 0.30589, 2.83772, 3.55353
0.20780, 3.02591, 3.03164, 0.04201, 0.04094, -1.16587, -0.75338, 0.43562, 0.31380, 2.79703, 3.76482
0.21448, 3.02097, 3.02850, 0.04428, 0.04322, -1.17166, -0.75338, 0.44313, 0.32171, 2.75393, 3.64894
0.22115, 3.01563, 3.02221, 0.04658, 0.04551, -1.17594, -0.75338, 0.45027, 0.32962, 2.71445, 3.53669
0.22782, 3.01087, 3.01907, 0.04891, 0.04780, -1.17811, -0.75338, 0.45721, 0.33490, 2.67371, 3.42317
0.23449, 3.00568, 3.01279, 0.05128, 0.05017, -1.17890, -0.75338, 0.46383, 0.34281, 2.63624, 3.64063
0.24116, 3.00106, 3.00965, 0.05369, 0.05255, -1.17767, -0.65920, 0.47031, 0.34808, 2.59685, 3.52269
