0.00004, 3.14107, 3.13845, 0.00293, 0.00821, -0.00073, 0.00000, 0.00026, 0.00000, 5.07834, 5.07834
0.00100, 3.14051, 3.13845, 0.00466, 0.00821, -0.06657, 0.00000, 0.02193, 0.00000, 4.79329, 4.79329
0.00767, 3.13969, 3.13845, 0.00608, 0.00847, -0.12733, 0.00000, 0.04251, 0.00791, 4.69810, 4.69810
0.01434, 3.13874, 3.13845, 0.00717, 0.00865, -0.18654, 0.00000, 0.06268, 0.01319, 4.60031, 5.30560
0.02101, 3.13774, 3.13845, 0.00810, 0.00900, -0.24414, 0.00000, 0.08234, 0.02373, 4.50580, 5.20434
0.02768, 3.13674, 3.13845, 0.00890, 0.00935, -0.30016, 0.00000, 0.10142, 0.03428, 4.41452, 5.10630
0.03436, 3.13489, 3.13531, 0.00966, 0.00979, -0.35460, -0.09417, 0.11988, 0.04747, 4.33196, 5.01529
0.04103, 3.13327, 3.13531, 0.01044, 0.01041, -0.40746, -0.09417, 0.13783, 0.05801, 4.24579, 5.14685
0.04770, 3.13099, 3.13217, 0.01124, 0.01103, -0.45870, -0.18834, 0.15515, 0.07120, 4.16460, 5.05143
0.05437, 3.12823, 3.12903, 0.01207, 0.01173, -0.50826, -0.28251, 0.17187, 0.08175, 4.08592, 4.95648
0.06104, 3.12597, 3.12903, 0.01296, 0.01252, -0.55610, -0.28251, 0.18805, 0.09493, 4.00745, 4.85971
0.06772, 3.12324, 3.12588, 0.01392, 0.01340, -0.60230, -0.28251, 0.20368, 0.10812, 3.93327, 4.76519
0.07439, 3.12017, 3.12274, 0.01494, 0.01437, -0.64682, -0.37669, 0.21878, 0.11866, 3.86118, 4.67073
0.08106, 3.11687, 3.11960, 0.01604, 0.01542, -0.68962, -0.37670, 0.23338, 0.13185, 3.79097, 4.57612
0.08773, 3.11341, 3.11646, 0.01721, 0.01657, -0.73068, -0.37669, 0.24752, 0.14503, 3.72256, 4.48127
0.09440, 3.10983, 3.11332, 0.01847, 0.01780, -0.76997, -0.47086, 0.26121, 0.15822, 3.65588, 4.38612
0.10108, 3.10533, 3.10704, 0.01977, 0.01903, -0.80756, -0.56504, 0.27429, 0.16877, 3.59383, 4.29560
0.10775, 3.10101, 3.10389, 0.02117, 0.02044, -0.84322, -0.56504, 0.28706, 0.18195, 3.53060, 4.46121
0.11442, 3.09684, 3.10075, 0.02262, 0.02185, -0.87698, -0.56503, 0.29938, 0.19250, 3.46925, 4.36288
0.12109, 3.09279, 3.09761, 0.02414, 0.02334, -0.90887, -0.56504, 0.31132, 0.20305, 3.40935, 4.26368
0.12776, 3.08797, 3.09133, 0.02573, 0.02493, -0.93909, -0.65921, 0.32281, 0.21360, 3.35329, 4.16602
0.13444, 3.08347, 3.08819, 0.02737, 0.02651, -0.96733, -0.56504, 0.33389, 0.22414, 3.29657, 4.06769
