0.00004, -3.14159, 3.14159, -0.00006, -0.00006, -0.00000, 0.00000, 0.00000, 0.00000, 5.08028, 5.08028
0.00098, -3.14159, 3.14159, -0.00006, -0.00006, -0.06626, 0.00000, 0.02144, 0.00000, 4.81602, 4.81602
0.00765, 3.14126, 3.14159, 0.00013, 0.00021, -0.12760, 0.00000, 0.04170, 0.00791, 4.72749, 4.72749
0.01432, 3.14070, 3.14159, 0.00040, 0.00038, -0.18756, 0.00000, 0.06153, 0.01319, 4.63502, 5.49917
0.02099, 3.13919, 3.13845, 0.00078, 0.00073, -0.24600, -0.09417, 0.08089, 0.02373, 4.54999, 5.40737
0.02767, 3.13779, 3.13845, 0.00127, 0.00117, -0.30290, -0.09417, 0.09981, 0.03692, 4.46066, 5.30960
0.03434, 3.13649, 3.13845, 0.00182, 0.00161, -0.35821, -0.09417, 0.11822, 0.05010, 4.37363, 5.21412
0.04101, 3.13442, 3.13531, 0.00247, 0.00223, -0.41195, -0.18835, 0.13613, 0.06065, 4.29033, 5.11899
0.04768, 3.13266, 3.13531, 0.00318, 0.00284, -0.46405, -0.18835, 0.15352, 0.07384, 4.20714, 5.02397
0.05435, 3.13026, 3.13217, 0.00400, 0.00364, -0.51454, -0.18834, 0.17043, 0.08702, 4.12771, 4.92933
0.06103, 3.12742, 3.12903, 0.00488, 0.00443, -0.56335, -0.28251, 0.18676, 0.09757, 4.05059, 4.83700
0.06770, 3.12427, 3.12588, 0.00582, 0.00531, -0.61042, -0.37669, 0.20256, 0.11075, 3.97564, 4.74515
0.07437, 3.12088, 3.12274, 0.00684, 0.00628, -0.65572, -0.37669, 0.21784, 0.12130, 3.90269, 4.65361
0.08104, 3.11735, 3.11960, 0.00794, 0.00733, -0.69922, -0.47086, 0.23263, 0.13449, 3.83172, 4.56237
0.08771, 3.11370, 3.11646, 0.00911, 0.00847, -0.74091, -0.47086, 0.24694, 0.14503, 3.76247, 4.47115
0.09439, 3.11000, 3.11332, 0.01037, 0.00971, -0.78078, -0.47086, 0.26082, 0.15822, 3.69488, 4.37989
0.10106, 3.10625, 3.11018, 0.01170, 0.01103, -0.81884, -0.47086, 0.27428, 0.17140, 3.62881, 4.51563
0.10773, 3.10248, 3.10704, 0.01309, 0.01235, -0.85508, -0.47086, 0.28723, 0.18195, 3.56492, 4.42124
0.11440, 3.09785, 3.10075, 0.01454, 0.01375, -0.88964, -0.56503, 0.29963, 0.19250, 3.50532, 4.32910
0.12107, 3.09346, 3.09761, 0.01605, 0.01525, -0.92224, -0.56504, 0.31167, 0.20305, 3.44488, 4.23410
0.12775, 3.08925, 3.09447, 0.01765, 0.01683, -0.95291, -0.56504, 0.32339, 0.21360, 3.38565, 4.13826
0.13442, 3.08433, 3.08819, 0.01928, 0.01842, -0.98189, -0.65921, 0.33455, 0.22151, 3.33096, 4.04697
0.14109, 3.07976, 3.08504, 0.02098, 0.02009, -1.00886, -0.65920, 0.34539, 0.23205, 3.27521, 4.21507
0.14776, 3.07458, 3.07876, 0.02271, 0.02176, -1.03411, -0.65921, 0.35567, 0.23997, 3.22397, 4.11991
0.15443, 3.06984, 3.07562, 0.02449, 0.02352, -1.05728, -0.65921, 0.36568, 0.24788, 3.17167, 4.02138
0.16111, 3.06457, 3.06934, 0.02634, 0.02536, -1.07876, -0.75338, 0.37531, 0.25579, 3.12308, 3.92424
0.16778, 3.05978, 3.06619, 0.02819, 0.02712, -1.09813, -0.65920, 0.38447, 0.26106, 3.07409, 3.82903
0.17445, 3.05448, 3.05991, 0.03012, 0.02906, -1.11585, -0.75338, 0.39333, 0.26897, 3.02875, 3.73283
0.18112, 3.04969, 3.05677, 0.03208, 0.03100, -1.13147, -0.65920, 0.40196, 0.27688, 2.98167, 3.92066
0.18779, 3.04442, 3.05049, 0.03410, 0.03302, -1.14549, -0.75338, 0.41024, 0.28479, 2.93849, 3.81915
0.19446, 3.03966, 3.04734, 0.03616, 0.03504, -1.15740, -0.65921, 0.41831, 0.29007, 2.89352, 3.71584
0.20114, 3.03443, 3.04106, 0.03824, 0.03706, -1.16779, -0.75338, 0.42587, 0.29798, 2.85352, 3.61751
0.20781, 3.02972, 3.03792, 0.04036, 0.03918, -1.17611, -0.65920, 0.43330, 0.30325, 2.81111, 3.51424
0.21448, 3.02454, 3.03164, 0.04254, 0.04138, -1.18299, -0.75338, 0.44047, 0.31116, 2.77238, 3.72618
0.22115, 3.01989, 3.02850, 0.04476, 0.04357, -1.18781, -0.65921, 0.44751, 0.31644, 2.73134, 3.61516
0.22783, 3.01477, 3.02221, 0.04703, 0.04586, -1.19126, -0.75338, 0.45426, 0.32435, 2.69410, 3.50514
0.23450, 3.01017, 3.01907, 0.04934, 0.04815, -1.19270, -0.65921, 0.46089, 0.33226, 2.65447, 3.39273
0.24117, 3.00511, 3.01279, 0.05166, 0.05044, -1.19285, -0.75338, 0.46706, 0.33753, 2.61974, 3.61541
0.24784, 3.00057, 3.00965, 0.05404, 0.05281, -1.19105, -0.65920, 0.47320, 0.34281, 2.58202, 3.49914
0.25451, 2.99643, 3.00650, 0.05640, 0.05510, -1.18747, -0.65920, 0.47897, 0.34545, 2.54656, 3.38803
0.26119, 2.99172, 3.00022, 0.05883, 0.05756, -1.18289, -0.65921, 0.48453, 0.35072, 2.51370, 3.27371
0.26786, 2.98746, 2.99708, 0.06126, 0.05994, -1.17655, -0.65921, 0.48984, 0.35336, 2.47997, 3.16142
0.27453, 2.98353, 2.99394, 0.06372, 0.06240, -1.16863, -0.56503, 0.49505, 0.35863, 2.44615, 3.37131
0.28120, 2.97900, 2.98765, 0.06620, 0.06486, -1.15987, -0.65921, 0.49982, 0.36127, 2.41707, 3.26256
0.28787, 2.97490, 2.98451, 0.06873, 0.06741, -1.14951, -0.65921, 0.50462, 0.36918, 2.38515, 3.14814
0.29454, 2.97110, 2.98137, 0.07126, 0.06988, -1.13770, -0.56504, 0.50910, 0.36918, 2.35444, 3.03777
