0.00004, -3.14159, 3.14159, -0.00094, -0.00094, -0.00000, 0.00000, 0.00000, 0.00000, 5.08445, 5.08445
0.00098, -3.14159, 3.14159, -0.00094, -0.00094, -0.06632, 0.00000, 0.02145, 0.00000, 4.81997, 4.81997
0.00764, 3.14126, 3.14159, -0.00075, -0.00067, -0.12770, 0.00000, 0.04174, 0.00792, 4.73137, 4.73137
0.01432, 3.14070, 3.14159, -0.00048, -0.00050, -0.18771, 0.00000, 0.06158, 0.01319, 4.63883, 5.32560
0.02099, 3.14001, 3.14159, -0.00010, -0.00015, -0.24626, 0.00000, 0.08097, 0.02374, 4.54802, 5.22957
0.02766, 3.13839, 3.13845, 0.00036, 0.00021, -0.30329, -0.09417, 0.09984, 0.03429, 4.46490, 5.33243
0.03433, 3.13692, 3.13845, 0.00092, 0.00073, -0.35878, -0.09417, 0.11828, 0.05011, 4.37747, 5.23485
0.04101, 3.13474, 3.13531, 0.00158, 0.00135, -0.41265, -0.18835, 0.13622, 0.06065, 4.29402, 5.13958
0.04768, 3.13288, 3.13531, 0.00230, 0.00197, -0.46486, -0.18835, 0.15363, 0.07384, 4.21071, 5.04444
0.05435, 3.13043, 3.13217, 0.00311, 0.00276, -0.51544, -0.28251, 0.17055, 0.08702, 4.13123, 4.94975
0.06102, 3.12754, 3.12903, 0.00399, 0.00355, -0.56433, -0.28251, 0.18691, 0.10020, 4.05397, 4.85728
0.06769, 3.12435, 3.12588, 0.00497, 0.00452, -0.61146, -0.37669, 0.20281, 0.11339, 3.97839, 4.76311
0.07436, 3.12094, 3.12274, 0.00601, 0.00548, -0.65681, -0.37669, 0.21816, 0.12394, 3.90502, 4.67115
0.08104, 3.11738, 3.11960, 0.00716, 0.00663, -0.70035, -0.47086, 0.23309, 0.13976, 3.83313, 4.57729
0.08771, 3.11372, 3.11646, 0.00840, 0.00786, -0.74205, -0.47086, 0.24762, 0.15295, 3.76263, 4.48313
0.09438, 3.11000, 3.11332, 0.00969, 0.00909, -0.78192, -0.47086, 0.26162, 0.16613, 3.69427, 4.39112
0.10105, 3.10625, 3.11018, 0.01105, 0.01041, -0.81996, -0.47086, 0.27516, 0.17668, 3.62775, 4.52881
0.10773, 3.10162, 3.10389, 0.01249, 0.01182, -0.85627, -0.56504, 0.28818, 0.18986, 3.56534, 4.43386
0.11440, 3.09722, 3.10075, 0.01400, 0.01331, -0.89060, -0.56503, 0.30085, 0.20041, 3.50206, 4.33602
0.12107, 3.09300, 3.09761, 0.01559, 0.01490, -0.92298, -0.56504, 0.31318, 0.21096, 3.44002, 4.23737
0.12774, 3.08806, 3.09133, 0.01723, 0.01648, -0.95361, -0.65921, 0.32494, 0.22151, 3.38253, 4.14327
